chrBase	chr	base	strand	coverage	freqC	freqT
NC_074665.1.38981600	NC_074665.1	38981600	R	21	95.24	4.76
NC_074665.1.38981605	NC_074665.1	38981605	R	20	95.00	5.00
NC_074665.1.43035254	NC_074665.1	43035254	R	20	70.00	30.00
NC_074665.1.44826385	NC_074665.1	44826385	R	24	91.67	8.33
NC_074665.1.45225816	NC_074665.1	45225816	F	21	61.90	38.10
NC_074665.1.50388125	NC_074665.1	50388125	R	20	80.00	20.00
NC_074665.1.50388143	NC_074665.1	50388143	R	22	81.82	18.18
NC_074665.1.50388165	NC_074665.1	50388165	R	22	86.36	13.64
NC_074665.1.50388175	NC_074665.1	50388175	R	31	90.32	9.68
NC_074665.1.50388218	NC_074665.1	50388218	R	33	96.97	3.03
NC_074665.1.50388222	NC_074665.1	50388222	R	36	94.44	5.56
NC_074665.1.50388225	NC_074665.1	50388225	R	39	97.44	2.56
NC_074665.1.50388228	NC_074665.1	50388228	R	38	97.37	2.63
NC_074665.1.50388231	NC_074665.1	50388231	R	36	100.00	0.00
NC_074665.1.50388234	NC_074665.1	50388234	R	37	97.30	2.70
NC_074665.1.50388240	NC_074665.1	50388240	R	36	97.22	2.78
NC_074665.1.50388247	NC_074665.1	50388247	R	33	96.97	3.03
NC_074665.1.50388253	NC_074665.1	50388253	R	32	96.88	3.12
NC_074665.1.50388260	NC_074665.1	50388260	R	29	100.00	0.00
NC_074665.1.50388265	NC_074665.1	50388265	R	29	100.00	0.00
NC_074665.1.50388282	NC_074665.1	50388282	R	25	100.00	0.00
NC_074665.1.50388288	NC_074665.1	50388288	R	24	91.67	8.33
NC_074665.1.54489331	NC_074665.1	54489331	F	23	82.61	17.39
NC_074665.1.54489339	NC_074665.1	54489339	F	26	88.46	11.54
NC_074665.1.54489384	NC_074665.1	54489384	F	24	95.83	4.17
NC_074665.1.54489618	NC_074665.1	54489618	F	21	100.00	0.00
NC_074665.1.54489622	NC_074665.1	54489622	F	20	90.00	10.00
NC_074665.1.54489639	NC_074665.1	54489639	F	23	95.65	4.35
NC_074665.1.54489658	NC_074665.1	54489658	F	27	100.00	0.00
NC_074665.1.54489684	NC_074665.1	54489684	F	26	65.38	34.62
NC_074665.1.54489693	NC_074665.1	54489693	F	25	88.00	12.00
NC_074665.1.54489332	NC_074665.1	54489332	R	24	83.33	16.67
NC_074665.1.54489340	NC_074665.1	54489340	R	26	88.46	11.54
NC_074665.1.54489385	NC_074665.1	54489385	R	26	73.08	26.92
NC_074665.1.54489619	NC_074665.1	54489619	R	22	90.91	9.09
NC_074665.1.54489623	NC_074665.1	54489623	R	22	95.45	4.55
NC_074665.1.54489640	NC_074665.1	54489640	R	23	91.30	8.70
NC_074665.1.54489659	NC_074665.1	54489659	R	27	88.89	11.11
NC_074665.1.54489685	NC_074665.1	54489685	R	27	88.89	11.11
NC_074665.1.54489694	NC_074665.1	54489694	R	25	84.00	16.00
NC_074665.1.54489715	NC_074665.1	54489715	R	22	63.64	36.36
NC_074665.1.56742784	NC_074665.1	56742784	F	20	95.00	5.00
NC_074665.1.56742812	NC_074665.1	56742812	F	21	100.00	0.00
NC_074665.1.56742815	NC_074665.1	56742815	F	21	90.48	9.52
NC_074665.1.56742817	NC_074665.1	56742817	F	20	100.00	0.00
NC_074665.1.59352891	NC_074665.1	59352891	F	24	83.33	16.67
NC_074665.1.59352898	NC_074665.1	59352898	F	27	96.30	3.70
NC_074665.1.59352901	NC_074665.1	59352901	F	26	84.62	15.38
NC_074665.1.59352956	NC_074665.1	59352956	F	37	91.89	8.11
NC_074665.1.59352975	NC_074665.1	59352975	F	31	96.77	3.23
NC_074665.1.59353007	NC_074665.1	59353007	F	25	100.00	0.00
NC_074665.1.59353010	NC_074665.1	59353010	F	24	100.00	0.00
NC_074665.1.59353201	NC_074665.1	59353201	F	25	96.00	4.00
NC_074665.1.59353268	NC_074665.1	59353268	F	24	100.00	0.00
NC_074665.1.61462525	NC_074665.1	61462525	F	21	71.43	28.57
NC_074665.1.61462528	NC_074665.1	61462528	F	20	95.00	5.00
NC_074665.1.61462796	NC_074665.1	61462796	F	20	45.00	55.00
NC_074665.1.67592096	NC_074665.1	67592096	F	24	95.83	4.17
NC_074665.1.67592104	NC_074665.1	67592104	F	30	100.00	0.00
NC_074665.1.67592111	NC_074665.1	67592111	F	32	93.75	6.25
NC_074665.1.67592156	NC_074665.1	67592156	F	30	76.67	23.33
NC_074665.1.67591787	NC_074665.1	67591787	R	20	90.00	10.00
NC_074665.1.67592112	NC_074665.1	67592112	R	22	100.00	0.00
NC_074665.1.67592157	NC_074665.1	67592157	R	22	95.45	4.55
NC_074665.1.67903381	NC_074665.1	67903381	R	22	90.91	9.09
NC_074665.1.67903397	NC_074665.1	67903397	R	20	90.00	10.00
NC_074665.1.67903442	NC_074665.1	67903442	R	21	85.71	14.29
NC_074665.1.69327453	NC_074665.1	69327453	F	23	52.17	47.83
NC_074665.1.69327738	NC_074665.1	69327738	F	23	78.26	21.74
NC_074665.1.69327454	NC_074665.1	69327454	R	24	58.33	41.67
NC_074665.1.69327739	NC_074665.1	69327739	R	20	90.00	10.00
NC_074665.1.69482361	NC_074665.1	69482361	F	62	62.90	37.10
NC_074665.1.69482661	NC_074665.1	69482661	F	58	65.52	34.48
NC_074665.1.69482362	NC_074665.1	69482362	R	89	52.81	47.19
NC_074665.1.69482662	NC_074665.1	69482662	R	42	59.52	40.48
NC_074665.1.72951972	NC_074665.1	72951972	F	23	78.26	21.74
NC_074665.1.72952008	NC_074665.1	72952008	F	26	80.77	19.23
NC_074665.1.72952018	NC_074665.1	72952018	F	23	91.30	8.70
NC_074665.1.72952029	NC_074665.1	72952029	F	24	91.67	8.33
NC_074665.1.72952041	NC_074665.1	72952041	F	24	87.50	12.50
NC_074665.1.72952048	NC_074665.1	72952048	F	21	100.00	0.00
NC_074665.1.72952053	NC_074665.1	72952053	F	20	95.00	5.00
NC_074665.1.72952212	NC_074665.1	72952212	F	22	81.82	18.18
NC_074665.1.72952250	NC_074665.1	72952250	F	24	83.33	16.67
NC_074665.1.72952279	NC_074665.1	72952279	F	26	92.31	7.69
NC_074665.1.72952302	NC_074665.1	72952302	F	21	71.43	28.57
NC_074665.1.75789829	NC_074665.1	75789829	R	22	95.45	4.55
NC_074665.1.80521879	NC_074665.1	80521879	F	21	85.71	14.29
NC_074665.1.80522134	NC_074665.1	80522134	F	20	80.00	20.00
NC_074665.1.80521829	NC_074665.1	80521829	R	35	68.57	31.43
NC_074665.1.80521880	NC_074665.1	80521880	R	33	36.36	63.64
NC_074665.1.80522033	NC_074665.1	80522033	R	20	60.00	40.00
NC_074665.1.80522084	NC_074665.1	80522084	R	21	76.19	23.81
NC_074665.1.80522135	NC_074665.1	80522135	R	27	62.96	37.04
NC_074665.1.80522928	NC_074665.1	80522928	R	20	95.00	5.00
NC_074665.1.80522951	NC_074665.1	80522951	R	24	87.50	12.50
NC_074665.1.80523053	NC_074665.1	80523053	R	20	60.00	40.00
NC_074665.1.80894020	NC_074665.1	80894020	F	21	95.24	4.76
NC_074665.1.83271712	NC_074665.1	83271712	R	21	95.24	4.76
NC_074665.1.83279102	NC_074665.1	83279102	R	30	83.33	16.67
NC_074665.1.83279144	NC_074665.1	83279144	R	21	85.71	14.29
NC_074665.1.84065082	NC_074665.1	84065082	R	21	71.43	28.57
NC_074665.1.84065121	NC_074665.1	84065121	R	20	75.00	25.00
NC_074665.1.84265683	NC_074665.1	84265683	R	21	66.67	33.33
NC_074665.1.84265744	NC_074665.1	84265744	R	23	69.57	30.43
NC_074665.1.84487849	NC_074665.1	84487849	F	22	77.27	22.73
NC_074665.1.84487850	NC_074665.1	84487850	R	24	58.33	41.67
NC_074665.1.85433197	NC_074665.1	85433197	R	24	70.83	29.17
NC_074665.1.85433343	NC_074665.1	85433343	R	30	50.00	50.00
NC_074665.1.85435112	NC_074665.1	85435112	F	34	38.24	61.76
NC_074665.1.85435208	NC_074665.1	85435208	F	65	33.85	66.15
NC_074665.1.85539144	NC_074665.1	85539144	F	24	33.33	66.67
NC_074665.1.85742394	NC_074665.1	85742394	R	20	70.00	30.00
NC_074665.1.86369115	NC_074665.1	86369115	F	21	95.24	4.76
NC_074665.1.86570231	NC_074665.1	86570231	F	30	93.33	6.67
NC_074665.1.86570261	NC_074665.1	86570261	F	38	94.74	5.26
NC_074665.1.86570291	NC_074665.1	86570291	F	40	97.50	2.50
NC_074665.1.86570321	NC_074665.1	86570321	F	35	97.14	2.86
NC_074665.1.86570351	NC_074665.1	86570351	F	25	92.00	8.00
NC_074665.1.89553702	NC_074665.1	89553702	R	21	100.00	0.00
NC_074665.1.92016243	NC_074665.1	92016243	F	21	0.00	100.00
NC_074665.1.92375658	NC_074665.1	92375658	F	22	77.27	22.73
NC_074665.1.92375663	NC_074665.1	92375663	F	24	95.83	4.17
NC_074665.1.92375669	NC_074665.1	92375669	F	27	92.59	7.41
NC_074665.1.92375832	NC_074665.1	92375832	F	22	95.45	4.55
NC_074665.1.92375836	NC_074665.1	92375836	F	22	90.91	9.09
NC_074665.1.92377214	NC_074665.1	92377214	F	24	79.17	20.83
NC_074665.1.92377216	NC_074665.1	92377216	F	24	87.50	12.50
NC_074665.1.92377220	NC_074665.1	92377220	F	27	74.07	25.93
NC_074665.1.92377229	NC_074665.1	92377229	F	23	95.65	4.35
NC_074665.1.92377231	NC_074665.1	92377231	F	22	86.36	13.64
NC_074665.1.92377242	NC_074665.1	92377242	F	23	95.65	4.35
NC_074665.1.92377247	NC_074665.1	92377247	F	24	79.17	20.83
NC_074665.1.92377253	NC_074665.1	92377253	F	23	100.00	0.00
NC_074665.1.92377257	NC_074665.1	92377257	F	22	72.73	27.27
NC_074665.1.92377273	NC_074665.1	92377273	F	22	59.09	40.91
NC_074665.1.92377415	NC_074665.1	92377415	F	35	91.43	8.57
NC_074665.1.92377419	NC_074665.1	92377419	F	37	89.19	10.81
NC_074665.1.92377430	NC_074665.1	92377430	F	37	91.89	8.11
NC_074665.1.92377441	NC_074665.1	92377441	F	33	90.91	9.09
NC_074665.1.92377446	NC_074665.1	92377446	F	31	83.87	16.13
NC_074665.1.92377452	NC_074665.1	92377452	F	31	77.42	22.58
NC_074665.1.92379994	NC_074665.1	92379994	F	24	87.50	12.50
NC_074665.1.92379998	NC_074665.1	92379998	F	25	80.00	20.00
NC_074665.1.92380009	NC_074665.1	92380009	F	25	88.00	12.00
NC_074665.1.92380020	NC_074665.1	92380020	F	22	86.36	13.64
NC_074665.1.92380025	NC_074665.1	92380025	F	25	80.00	20.00
NC_074665.1.92380031	NC_074665.1	92380031	F	21	80.95	19.05
NC_074665.1.92375664	NC_074665.1	92375664	R	20	80.00	20.00
NC_074665.1.92375833	NC_074665.1	92375833	R	21	85.71	14.29
NC_074665.1.92375837	NC_074665.1	92375837	R	20	95.00	5.00
NC_074665.1.92375846	NC_074665.1	92375846	R	21	95.24	4.76
NC_074665.1.92375848	NC_074665.1	92375848	R	20	95.00	5.00
NC_074665.1.92385572	NC_074665.1	92385572	F	25	92.00	8.00
NC_074665.1.92385576	NC_074665.1	92385576	F	25	92.00	8.00
NC_074665.1.92385585	NC_074665.1	92385585	F	26	84.62	15.38
NC_074665.1.92385587	NC_074665.1	92385587	F	26	100.00	0.00
NC_074665.1.92385598	NC_074665.1	92385598	F	30	90.00	10.00
NC_074665.1.92385603	NC_074665.1	92385603	F	29	89.66	10.34
NC_074665.1.92385609	NC_074665.1	92385609	F	23	95.65	4.35
NC_074665.1.92385613	NC_074665.1	92385613	F	23	82.61	17.39
NC_074665.1.92385629	NC_074665.1	92385629	F	29	82.76	17.24
NC_074665.1.92388758	NC_074665.1	92388758	F	30	90.00	10.00
NC_074665.1.92388762	NC_074665.1	92388762	F	31	83.87	16.13
NC_074665.1.92388773	NC_074665.1	92388773	F	29	89.66	10.34
NC_074665.1.92388784	NC_074665.1	92388784	F	25	84.00	16.00
NC_074665.1.92388789	NC_074665.1	92388789	F	25	68.00	32.00
NC_074665.1.92388795	NC_074665.1	92388795	F	24	75.00	25.00
NC_074665.1.92388575	NC_074665.1	92388575	R	21	90.48	9.52
NC_074665.1.92388586	NC_074665.1	92388586	R	22	95.45	4.55
NC_074665.1.92388759	NC_074665.1	92388759	R	41	97.56	2.44
NC_074665.1.92388763	NC_074665.1	92388763	R	39	94.87	5.13
NC_074665.1.92388774	NC_074665.1	92388774	R	42	95.24	4.76
NC_074665.1.92388785	NC_074665.1	92388785	R	35	85.71	14.29
NC_074665.1.92388790	NC_074665.1	92388790	R	32	78.12	21.88
NC_074665.1.92388796	NC_074665.1	92388796	R	31	93.55	6.45
NC_074665.1.92397954	NC_074665.1	92397954	F	24	87.50	12.50
NC_074665.1.92397959	NC_074665.1	92397959	F	26	73.08	26.92
NC_074665.1.92397965	NC_074665.1	92397965	F	27	96.30	3.70
NC_074665.1.92398096	NC_074665.1	92398096	F	29	82.76	17.24
NC_074665.1.92398101	NC_074665.1	92398101	F	26	65.38	34.62
NC_074665.1.92398107	NC_074665.1	92398107	F	26	53.85	46.15
NC_074665.1.92398111	NC_074665.1	92398111	F	21	90.48	9.52
NC_074665.1.92398127	NC_074665.1	92398127	F	25	80.00	20.00
NC_074665.1.92397929	NC_074665.1	92397929	R	20	90.00	10.00
NC_074665.1.92398112	NC_074665.1	92398112	R	20	100.00	0.00
NC_074665.1.92551355	NC_074665.1	92551355	F	27	77.78	22.22
NC_074665.1.92551403	NC_074665.1	92551403	F	35	91.43	8.57
NC_074665.1.92551451	NC_074665.1	92551451	F	38	92.11	7.89
NC_074665.1.92551499	NC_074665.1	92551499	F	26	96.15	3.85
NC_074665.1.92583356	NC_074665.1	92583356	R	21	95.24	4.76
NC_074665.1.92586855	NC_074665.1	92586855	F	74	93.24	6.76
NC_074665.1.92586859	NC_074665.1	92586859	F	75	73.33	26.67
NC_074665.1.92586868	NC_074665.1	92586868	F	67	85.07	14.93
NC_074665.1.92586870	NC_074665.1	92586870	F	61	91.80	8.20
NC_074665.1.92586881	NC_074665.1	92586881	F	64	82.81	17.19
NC_074665.1.92586886	NC_074665.1	92586886	F	65	86.15	13.85
NC_074665.1.92586892	NC_074665.1	92586892	F	58	91.38	8.62
NC_074665.1.92586896	NC_074665.1	92586896	F	54	72.22	27.78
NC_074665.1.92586912	NC_074665.1	92586912	F	55	83.64	16.36
NC_074665.1.92587023	NC_074665.1	92587023	F	26	88.46	11.54
NC_074665.1.92587028	NC_074665.1	92587028	F	27	74.07	25.93
NC_074665.1.92587034	NC_074665.1	92587034	F	32	96.88	3.12
NC_074665.1.92587038	NC_074665.1	92587038	F	32	90.62	9.38
NC_074665.1.92587054	NC_074665.1	92587054	F	36	77.78	22.22
NC_074665.1.92587196	NC_074665.1	92587196	F	37	91.89	8.11
NC_074665.1.92587200	NC_074665.1	92587200	F	35	91.43	8.57
NC_074665.1.92587211	NC_074665.1	92587211	F	29	96.55	3.45
NC_074665.1.92587222	NC_074665.1	92587222	F	29	89.66	10.34
NC_074665.1.92587227	NC_074665.1	92587227	F	26	80.77	19.23
NC_074665.1.92587233	NC_074665.1	92587233	F	25	72.00	28.00
NC_074665.1.92586575	NC_074665.1	92586575	R	27	3.70	96.30
NC_074665.1.92586655	NC_074665.1	92586655	R	38	92.11	7.89
NC_074665.1.92586659	NC_074665.1	92586659	R	36	91.67	8.33
NC_074665.1.92586670	NC_074665.1	92586670	R	34	94.12	5.88
NC_074665.1.92586681	NC_074665.1	92586681	R	40	92.50	7.50
NC_074665.1.92586692	NC_074665.1	92586692	R	35	97.14	2.86
NC_074665.1.92586856	NC_074665.1	92586856	R	70	90.00	10.00
NC_074665.1.92586860	NC_074665.1	92586860	R	65	83.08	16.92
NC_074665.1.92586869	NC_074665.1	92586869	R	62	95.16	4.84
NC_074665.1.92586871	NC_074665.1	92586871	R	63	98.41	1.59
NC_074665.1.92586882	NC_074665.1	92586882	R	62	88.71	11.29
NC_074665.1.92586887	NC_074665.1	92586887	R	57	91.23	8.77
NC_074665.1.92586893	NC_074665.1	92586893	R	57	92.98	7.02
NC_074665.1.92586897	NC_074665.1	92586897	R	57	89.47	10.53
NC_074665.1.92586913	NC_074665.1	92586913	R	52	90.38	9.62
NC_074665.1.92587024	NC_074665.1	92587024	R	33	100.00	0.00
NC_074665.1.92587029	NC_074665.1	92587029	R	37	83.78	16.22
NC_074665.1.92587035	NC_074665.1	92587035	R	35	91.43	8.57
NC_074665.1.92587039	NC_074665.1	92587039	R	39	94.87	5.13
NC_074665.1.92587055	NC_074665.1	92587055	R	39	89.74	10.26
NC_074665.1.92587197	NC_074665.1	92587197	R	33	93.94	6.06
NC_074665.1.92587201	NC_074665.1	92587201	R	32	93.75	6.25
NC_074665.1.92587212	NC_074665.1	92587212	R	31	96.77	3.23
NC_074665.1.92587223	NC_074665.1	92587223	R	29	82.76	17.24
NC_074665.1.92587228	NC_074665.1	92587228	R	27	88.89	11.11
NC_074665.1.92587234	NC_074665.1	92587234	R	21	90.48	9.52
NC_074665.1.93650539	NC_074665.1	93650539	F	25	88.00	12.00
NC_074665.1.93650586	NC_074665.1	93650586	F	29	89.66	10.34
NC_074665.1.93650633	NC_074665.1	93650633	F	21	76.19	23.81
NC_074665.1.93858926	NC_074665.1	93858926	F	38	13.16	86.84
NC_074665.1.93859039	NC_074665.1	93859039	F	69	20.29	79.71
NC_074665.1.93859076	NC_074665.1	93859076	F	48	14.58	85.42
NC_074665.1.93859113	NC_074665.1	93859113	F	43	23.26	76.74
NC_074665.1.93859150	NC_074665.1	93859150	F	38	39.47	60.53
NC_074665.1.93859040	NC_074665.1	93859040	R	25	68.00	32.00
NC_074665.1.93859151	NC_074665.1	93859151	R	22	95.45	4.55
NC_074665.1.93916717	NC_074665.1	93916717	R	20	95.00	5.00
NC_074665.1.93977724	NC_074665.1	93977724	R	21	0.00	100.00
NC_074665.1.94117813	NC_074665.1	94117813	R	26	84.62	15.38
NC_074665.1.94117853	NC_074665.1	94117853	R	29	79.31	20.69
NC_074665.1.94117893	NC_074665.1	94117893	R	30	86.67	13.33
NC_074665.1.94117901	NC_074665.1	94117901	R	33	9.09	90.91
NC_074665.1.94117933	NC_074665.1	94117933	R	23	82.61	17.39
NC_074665.1.94118141	NC_074665.1	94118141	R	24	12.50	87.50
NC_074665.1.94118160	NC_074665.1	94118160	R	27	14.81	85.19
NC_074665.1.94118192	NC_074665.1	94118192	R	33	87.88	12.12
NC_074665.1.94118232	NC_074665.1	94118232	R	25	80.00	20.00
NC_074665.1.94243441	NC_074665.1	94243441	F	22	95.45	4.55
NC_074665.1.94243486	NC_074665.1	94243486	F	23	95.65	4.35
NC_074665.1.94286525	NC_074665.1	94286525	F	20	95.00	5.00
NC_074665.1.94506347	NC_074665.1	94506347	F	21	85.71	14.29
NC_074665.1.94506367	NC_074665.1	94506367	F	20	70.00	30.00
NC_074665.1.94506380	NC_074665.1	94506380	F	21	80.95	19.05
NC_074665.1.94522810	NC_074665.1	94522810	F	23	100.00	0.00
NC_074665.1.94522841	NC_074665.1	94522841	F	30	93.33	6.67
NC_074665.1.94522872	NC_074665.1	94522872	F	30	100.00	0.00
NC_074665.1.94522903	NC_074665.1	94522903	F	31	90.32	9.68
NC_074665.1.94522934	NC_074665.1	94522934	F	27	77.78	22.22
NC_074665.1.95019422	NC_074665.1	95019422	R	21	23.81	76.19
NC_074665.1.95019472	NC_074665.1	95019472	R	51	15.69	84.31
NC_074665.1.95019518	NC_074665.1	95019518	R	43	23.26	76.74
NC_074665.1.95019566	NC_074665.1	95019566	R	30	26.67	73.33
NC_074665.1.95491199	NC_074665.1	95491199	R	20	100.00	0.00
NC_074665.1.96053560	NC_074665.1	96053560	F	35	17.14	82.86
NC_074665.1.96476236	NC_074665.1	96476236	F	21	95.24	4.76
NC_074665.1.96476278	NC_074665.1	96476278	F	21	100.00	0.00
NC_074665.1.96476299	NC_074665.1	96476299	F	25	100.00	0.00
NC_074665.1.96476320	NC_074665.1	96476320	F	22	95.45	4.55
NC_074665.1.96676796	NC_074665.1	96676796	F	20	100.00	0.00
NC_074665.1.96941749	NC_074665.1	96941749	F	26	73.08	26.92
NC_074665.1.96941780	NC_074665.1	96941780	F	23	73.91	26.09
NC_074665.1.97073720	NC_074665.1	97073720	R	23	91.30	8.70
NC_074665.1.97073736	NC_074665.1	97073736	R	23	91.30	8.70
NC_074665.1.97073804	NC_074665.1	97073804	R	21	90.48	9.52
NC_074665.1.97074033	NC_074665.1	97074033	R	22	86.36	13.64
NC_074665.1.97074042	NC_074665.1	97074042	R	21	80.95	19.05
NC_074665.1.97530177	NC_074665.1	97530177	R	20	80.00	20.00
NC_074665.1.97530193	NC_074665.1	97530193	R	20	95.00	5.00
NC_074665.1.97541984	NC_074665.1	97541984	F	22	100.00	0.00
NC_074665.1.97542000	NC_074665.1	97542000	F	27	100.00	0.00
NC_074665.1.97542023	NC_074665.1	97542023	F	33	100.00	0.00
NC_074665.1.97542039	NC_074665.1	97542039	F	35	100.00	0.00
NC_074665.1.97542062	NC_074665.1	97542062	F	29	96.55	3.45
NC_074665.1.97542078	NC_074665.1	97542078	F	31	100.00	0.00
NC_074665.1.97542101	NC_074665.1	97542101	F	25	96.00	4.00
NC_074665.1.97542117	NC_074665.1	97542117	F	22	100.00	0.00
NC_074665.1.97632937	NC_074665.1	97632937	F	20	85.00	15.00
NC_074665.1.97633062	NC_074665.1	97633062	F	22	95.45	4.55
NC_074665.1.99359589	NC_074665.1	99359589	F	30	96.67	3.33
NC_074665.1.99359636	NC_074665.1	99359636	F	35	94.29	5.71
NC_074665.1.99359688	NC_074665.1	99359688	F	43	97.67	2.33
NC_074665.1.99359737	NC_074665.1	99359737	F	24	91.67	8.33
NC_074665.1.99363312	NC_074665.1	99363312	F	20	75.00	25.00
NC_074665.1.99363833	NC_074665.1	99363833	F	24	87.50	12.50
NC_074665.1.99363880	NC_074665.1	99363880	F	26	88.46	11.54
NC_074665.1.99363975	NC_074665.1	99363975	F	30	93.33	6.67
NC_074665.1.99364024	NC_074665.1	99364024	F	26	92.31	7.69
NC_074665.1.99364071	NC_074665.1	99364071	F	22	90.91	9.09
NC_074665.1.99364120	NC_074665.1	99364120	F	22	81.82	18.18
NC_074665.1.99364743	NC_074665.1	99364743	F	25	88.00	12.00
NC_074665.1.99359543	NC_074665.1	99359543	R	22	90.91	9.09
NC_074665.1.99359590	NC_074665.1	99359590	R	31	93.55	6.45
NC_074665.1.99359637	NC_074665.1	99359637	R	39	100.00	0.00
NC_074665.1.99359639	NC_074665.1	99359639	R	26	92.31	7.69
NC_074665.1.99359689	NC_074665.1	99359689	R	48	100.00	0.00
NC_074665.1.99359738	NC_074665.1	99359738	R	20	90.00	10.00
NC_074665.1.99363927	NC_074665.1	99363927	R	23	95.65	4.35
NC_074665.1.99363976	NC_074665.1	99363976	R	27	96.30	3.70
NC_074665.1.99364025	NC_074665.1	99364025	R	24	95.83	4.17
NC_074665.1.99589723	NC_074665.1	99589723	F	31	96.77	3.23
NC_074665.1.99589755	NC_074665.1	99589755	F	29	86.21	13.79
NC_074665.1.99589787	NC_074665.1	99589787	F	31	90.32	9.68
NC_074665.1.99589819	NC_074665.1	99589819	F	24	79.17	20.83
NC_074665.1.99589724	NC_074665.1	99589724	R	26	80.77	19.23
NC_074665.1.99589756	NC_074665.1	99589756	R	22	72.73	27.27
NC_074665.1.99589788	NC_074665.1	99589788	R	23	73.91	26.09
NC_074665.1.99819326	NC_074665.1	99819326	F	21	9.52	90.48
