chrBase	chr	base	strand	coverage	freqC	freqT
NC_074665.1.44805396	NC_074665.1	44805396	F	20	100.00	0.00
NC_074665.1.44805406	NC_074665.1	44805406	F	21	90.48	9.52
NC_074665.1.44805473	NC_074665.1	44805473	F	20	80.00	20.00
NC_074665.1.44805478	NC_074665.1	44805478	F	20	85.00	15.00
NC_074665.1.44805487	NC_074665.1	44805487	F	22	90.91	9.09
NC_074665.1.44805517	NC_074665.1	44805517	F	22	86.36	13.64
NC_074665.1.44805535	NC_074665.1	44805535	F	24	58.33	41.67
NC_074665.1.44805956	NC_074665.1	44805956	F	22	86.36	13.64
NC_074665.1.44816469	NC_074665.1	44816469	F	21	95.24	4.76
NC_074665.1.44816477	NC_074665.1	44816477	F	21	95.24	4.76
NC_074665.1.44816483	NC_074665.1	44816483	F	21	95.24	4.76
NC_074665.1.44817178	NC_074665.1	44817178	F	20	85.00	15.00
NC_074665.1.44817348	NC_074665.1	44817348	F	22	90.91	9.09
NC_074665.1.44817363	NC_074665.1	44817363	F	24	91.67	8.33
NC_074665.1.44817381	NC_074665.1	44817381	F	24	91.67	8.33
NC_074665.1.44817384	NC_074665.1	44817384	F	26	92.31	7.69
NC_074665.1.44817388	NC_074665.1	44817388	F	26	80.77	19.23
NC_074665.1.44817456	NC_074665.1	44817456	F	26	73.08	26.92
NC_074665.1.44817475	NC_074665.1	44817475	F	27	85.19	14.81
NC_074665.1.44817496	NC_074665.1	44817496	F	21	85.71	14.29
NC_074665.1.44817573	NC_074665.1	44817573	F	20	95.00	5.00
NC_074665.1.44817595	NC_074665.1	44817595	F	21	66.67	33.33
NC_074665.1.44817607	NC_074665.1	44817607	F	21	90.48	9.52
NC_074665.1.44817617	NC_074665.1	44817617	F	25	72.00	28.00
NC_074665.1.44817775	NC_074665.1	44817775	F	20	75.00	25.00
NC_074665.1.44819633	NC_074665.1	44819633	F	23	78.26	21.74
NC_074665.1.44820082	NC_074665.1	44820082	F	20	65.00	35.00
NC_074665.1.44820222	NC_074665.1	44820222	F	20	95.00	5.00
NC_074665.1.44820631	NC_074665.1	44820631	F	24	79.17	20.83
NC_074665.1.44820660	NC_074665.1	44820660	F	25	36.00	64.00
NC_074665.1.44820694	NC_074665.1	44820694	F	22	50.00	50.00
NC_074665.1.44820879	NC_074665.1	44820879	F	28	75.00	25.00
NC_074665.1.44820923	NC_074665.1	44820923	F	24	75.00	25.00
NC_074665.1.44820929	NC_074665.1	44820929	F	22	50.00	50.00
NC_074665.1.44821000	NC_074665.1	44821000	F	26	80.77	19.23
NC_074665.1.44821019	NC_074665.1	44821019	F	24	95.83	4.17
NC_074665.1.44821075	NC_074665.1	44821075	F	27	96.30	3.70
NC_074665.1.44821078	NC_074665.1	44821078	F	29	100.00	0.00
NC_074665.1.44821093	NC_074665.1	44821093	F	29	89.66	10.34
NC_074665.1.44821095	NC_074665.1	44821095	F	26	92.31	7.69
NC_074665.1.44821108	NC_074665.1	44821108	F	27	92.59	7.41
NC_074665.1.44821137	NC_074665.1	44821137	F	26	84.62	15.38
NC_074665.1.44821188	NC_074665.1	44821188	F	27	70.37	29.63
NC_074665.1.44821222	NC_074665.1	44821222	F	26	88.46	11.54
NC_074665.1.44821409	NC_074665.1	44821409	F	21	80.95	19.05
NC_074665.1.44803077	NC_074665.1	44803077	R	22	63.64	36.36
NC_074665.1.44803372	NC_074665.1	44803372	R	20	65.00	35.00
NC_074665.1.44803400	NC_074665.1	44803400	R	20	80.00	20.00
NC_074665.1.44803537	NC_074665.1	44803537	R	21	90.48	9.52
NC_074665.1.44803623	NC_074665.1	44803623	R	22	63.64	36.36
NC_074665.1.44804668	NC_074665.1	44804668	R	20	95.00	5.00
NC_074665.1.44804793	NC_074665.1	44804793	R	21	85.71	14.29
NC_074665.1.44804829	NC_074665.1	44804829	R	20	95.00	5.00
NC_074665.1.44804886	NC_074665.1	44804886	R	26	88.46	11.54
NC_074665.1.44804890	NC_074665.1	44804890	R	27	96.30	3.70
NC_074665.1.44804918	NC_074665.1	44804918	R	23	91.30	8.70
NC_074665.1.44804941	NC_074665.1	44804941	R	20	95.00	5.00
NC_074665.1.44804975	NC_074665.1	44804975	R	20	90.00	10.00
NC_074665.1.44805179	NC_074665.1	44805179	R	21	100.00	0.00
NC_074665.1.44805182	NC_074665.1	44805182	R	22	100.00	0.00
NC_074665.1.44805184	NC_074665.1	44805184	R	21	100.00	0.00
NC_074665.1.44815768	NC_074665.1	44815768	R	21	90.48	9.52
NC_074665.1.44815774	NC_074665.1	44815774	R	21	66.67	33.33
NC_074665.1.44815970	NC_074665.1	44815970	R	23	100.00	0.00
NC_074665.1.44815996	NC_074665.1	44815996	R	20	90.00	10.00
NC_074665.1.44817497	NC_074665.1	44817497	R	21	80.95	19.05
NC_074665.1.44820371	NC_074665.1	44820371	R	22	50.00	50.00
NC_074665.1.44820632	NC_074665.1	44820632	R	29	51.72	48.28
NC_074665.1.44820661	NC_074665.1	44820661	R	28	28.57	71.43
NC_074665.1.44820695	NC_074665.1	44820695	R	28	60.71	39.29
NC_074665.1.44820880	NC_074665.1	44820880	R	22	81.82	18.18
NC_074665.1.44820924	NC_074665.1	44820924	R	26	88.46	11.54
NC_074665.1.44820930	NC_074665.1	44820930	R	26	65.38	34.62
NC_074665.1.44821001	NC_074665.1	44821001	R	27	85.19	14.81
NC_074665.1.44821020	NC_074665.1	44821020	R	21	90.48	9.52
NC_074665.1.44821076	NC_074665.1	44821076	R	20	90.00	10.00
NC_074665.1.44821094	NC_074665.1	44821094	R	22	90.91	9.09
NC_074665.1.44821096	NC_074665.1	44821096	R	20	95.00	5.00
NC_074665.1.44821189	NC_074665.1	44821189	R	20	65.00	35.00
NC_074665.1.44821223	NC_074665.1	44821223	R	22	90.91	9.09
NC_074665.1.44821551	NC_074665.1	44821551	R	20	65.00	35.00
NC_074665.1.44826349	NC_074665.1	44826349	R	24	83.33	16.67
NC_074665.1.44826385	NC_074665.1	44826385	R	22	86.36	13.64
NC_074665.1.50386812	NC_074665.1	50386812	F	23	100.00	0.00
NC_074665.1.50386818	NC_074665.1	50386818	F	23	100.00	0.00
NC_074665.1.50386821	NC_074665.1	50386821	F	26	92.31	7.69
NC_074665.1.50386824	NC_074665.1	50386824	F	28	100.00	0.00
NC_074665.1.50386836	NC_074665.1	50386836	F	31	93.55	6.45
NC_074665.1.50386842	NC_074665.1	50386842	F	32	93.75	6.25
NC_074665.1.50386845	NC_074665.1	50386845	F	33	96.97	3.03
NC_074665.1.50386849	NC_074665.1	50386849	F	34	97.06	2.94
NC_074665.1.50386860	NC_074665.1	50386860	F	34	100.00	0.00
NC_074665.1.50386866	NC_074665.1	50386866	F	37	97.30	2.70
NC_074665.1.50386881	NC_074665.1	50386881	F	36	97.22	2.78
NC_074665.1.50386993	NC_074665.1	50386993	F	27	100.00	0.00
NC_074665.1.50387005	NC_074665.1	50387005	F	33	96.97	3.03
NC_074665.1.50387008	NC_074665.1	50387008	F	33	96.97	3.03
NC_074665.1.50387011	NC_074665.1	50387011	F	29	100.00	0.00
NC_074665.1.50387014	NC_074665.1	50387014	F	30	100.00	0.00
NC_074665.1.50387020	NC_074665.1	50387020	F	30	96.67	3.33
NC_074665.1.50387023	NC_074665.1	50387023	F	28	96.43	3.57
NC_074665.1.50387026	NC_074665.1	50387026	F	28	96.43	3.57
NC_074665.1.50387029	NC_074665.1	50387029	F	27	100.00	0.00
NC_074665.1.50387038	NC_074665.1	50387038	F	27	92.59	7.41
NC_074665.1.50387044	NC_074665.1	50387044	F	27	92.59	7.41
NC_074665.1.50387047	NC_074665.1	50387047	F	26	92.31	7.69
NC_074665.1.50387051	NC_074665.1	50387051	F	27	92.59	7.41
NC_074665.1.50387062	NC_074665.1	50387062	F	26	96.15	3.85
NC_074665.1.50387068	NC_074665.1	50387068	F	22	95.45	4.55
NC_074665.1.50387071	NC_074665.1	50387071	F	25	88.00	12.00
NC_074665.1.50387076	NC_074665.1	50387076	F	23	91.30	8.70
NC_074665.1.50387084	NC_074665.1	50387084	F	24	95.83	4.17
NC_074665.1.50387093	NC_074665.1	50387093	F	24	95.83	4.17
NC_074665.1.50387095	NC_074665.1	50387095	F	24	95.83	4.17
NC_074665.1.50387126	NC_074665.1	50387126	F	22	81.82	18.18
NC_074665.1.50387141	NC_074665.1	50387141	F	22	95.45	4.55
NC_074665.1.50387156	NC_074665.1	50387156	F	21	95.24	4.76
NC_074665.1.50387162	NC_074665.1	50387162	F	20	100.00	0.00
NC_074665.1.50387179	NC_074665.1	50387179	F	20	95.00	5.00
NC_074665.1.50388164	NC_074665.1	50388164	F	22	100.00	0.00
NC_074665.1.50388174	NC_074665.1	50388174	F	24	95.83	4.17
NC_074665.1.50388217	NC_074665.1	50388217	F	21	90.48	9.52
NC_074665.1.50388221	NC_074665.1	50388221	F	21	90.48	9.52
NC_074665.1.50388224	NC_074665.1	50388224	F	21	80.95	19.05
NC_074665.1.50388227	NC_074665.1	50388227	F	20	90.00	10.00
NC_074665.1.50388230	NC_074665.1	50388230	F	21	90.48	9.52
NC_074665.1.50388233	NC_074665.1	50388233	F	22	81.82	18.18
NC_074665.1.50388239	NC_074665.1	50388239	F	22	90.91	9.09
NC_074665.1.50388246	NC_074665.1	50388246	F	21	95.24	4.76
NC_074665.1.50388252	NC_074665.1	50388252	F	21	90.48	9.52
NC_074665.1.50388259	NC_074665.1	50388259	F	21	90.48	9.52
NC_074665.1.50388264	NC_074665.1	50388264	F	21	95.24	4.76
NC_074665.1.50387949	NC_074665.1	50387949	R	20	90.00	10.00
NC_074665.1.50387967	NC_074665.1	50387967	R	22	90.91	9.09
NC_074665.1.50387971	NC_074665.1	50387971	R	23	86.96	13.04
NC_074665.1.50387973	NC_074665.1	50387973	R	25	88.00	12.00
NC_074665.1.50387978	NC_074665.1	50387978	R	25	92.00	8.00
NC_074665.1.50387989	NC_074665.1	50387989	R	22	86.36	13.64
NC_074665.1.50388019	NC_074665.1	50388019	R	22	86.36	13.64
NC_074665.1.50388050	NC_074665.1	50388050	R	22	86.36	13.64
NC_074665.1.50388055	NC_074665.1	50388055	R	21	90.48	9.52
NC_074665.1.50388096	NC_074665.1	50388096	R	20	85.00	15.00
NC_074665.1.50388125	NC_074665.1	50388125	R	26	92.31	7.69
NC_074665.1.50388132	NC_074665.1	50388132	R	32	87.50	12.50
NC_074665.1.50388143	NC_074665.1	50388143	R	36	86.11	13.89
NC_074665.1.50388165	NC_074665.1	50388165	R	39	87.18	12.82
NC_074665.1.50388175	NC_074665.1	50388175	R	46	93.48	6.52
NC_074665.1.50388218	NC_074665.1	50388218	R	58	96.55	3.45
NC_074665.1.50388222	NC_074665.1	50388222	R	61	90.16	9.84
NC_074665.1.50388225	NC_074665.1	50388225	R	61	95.08	4.92
NC_074665.1.50388228	NC_074665.1	50388228	R	62	96.77	3.23
NC_074665.1.50388231	NC_074665.1	50388231	R	61	93.44	6.56
NC_074665.1.50388234	NC_074665.1	50388234	R	58	94.83	5.17
NC_074665.1.50388240	NC_074665.1	50388240	R	56	98.21	1.79
NC_074665.1.50388247	NC_074665.1	50388247	R	53	98.11	1.89
NC_074665.1.50388253	NC_074665.1	50388253	R	53	98.11	1.89
NC_074665.1.50388260	NC_074665.1	50388260	R	46	95.65	4.35
NC_074665.1.50388265	NC_074665.1	50388265	R	47	95.74	4.26
NC_074665.1.50388282	NC_074665.1	50388282	R	39	94.87	5.13
NC_074665.1.50388288	NC_074665.1	50388288	R	30	96.67	3.33
NC_074665.1.54489332	NC_074665.1	54489332	R	23	78.26	21.74
NC_074665.1.54489340	NC_074665.1	54489340	R	21	85.71	14.29
NC_074665.1.54489659	NC_074665.1	54489659	R	23	95.65	4.35
NC_074665.1.54489685	NC_074665.1	54489685	R	21	90.48	9.52
NC_074665.1.54489715	NC_074665.1	54489715	R	20	60.00	40.00
NC_074665.1.56742815	NC_074665.1	56742815	F	20	85.00	15.00
NC_074665.1.59352956	NC_074665.1	59352956	F	22	90.91	9.09
NC_074665.1.59352975	NC_074665.1	59352975	F	20	100.00	0.00
NC_074665.1.59353201	NC_074665.1	59353201	F	21	90.48	9.52
NC_074665.1.59352957	NC_074665.1	59352957	R	21	85.71	14.29
NC_074665.1.61505867	NC_074665.1	61505867	F	24	79.17	20.83
NC_074665.1.61506726	NC_074665.1	61506726	F	23	82.61	17.39
NC_074665.1.61509729	NC_074665.1	61509729	F	20	55.00	45.00
NC_074665.1.67592156	NC_074665.1	67592156	F	21	76.19	23.81
NC_074665.1.67903381	NC_074665.1	67903381	R	22	95.45	4.55
NC_074665.1.67903442	NC_074665.1	67903442	R	22	95.45	4.55
NC_074665.1.69327453	NC_074665.1	69327453	F	20	70.00	30.00
NC_074665.1.69327454	NC_074665.1	69327454	R	23	43.48	56.52
NC_074665.1.69327496	NC_074665.1	69327496	R	22	68.18	31.82
NC_074665.1.69327517	NC_074665.1	69327517	R	20	95.00	5.00
NC_074665.1.69482361	NC_074665.1	69482361	F	66	63.64	36.36
NC_074665.1.69482661	NC_074665.1	69482661	F	45	64.44	35.56
NC_074665.1.69482362	NC_074665.1	69482362	R	59	52.54	47.46
NC_074665.1.69482662	NC_074665.1	69482662	R	26	65.38	34.62
NC_074665.1.72952251	NC_074665.1	72952251	R	20	85.00	15.00
NC_074665.1.72952280	NC_074665.1	72952280	R	20	90.00	10.00
NC_074665.1.76774364	NC_074665.1	76774364	F	48	52.08	47.92
NC_074665.1.76774418	NC_074665.1	76774418	F	36	97.22	2.78
NC_074665.1.76774428	NC_074665.1	76774428	F	37	97.30	2.70
NC_074665.1.76774435	NC_074665.1	76774435	F	34	97.06	2.94
NC_074665.1.76774474	NC_074665.1	76774474	F	33	12.12	87.88
NC_074665.1.76774513	NC_074665.1	76774513	F	21	66.67	33.33
NC_074665.1.76796669	NC_074665.1	76796669	R	20	75.00	25.00
NC_074665.1.76796695	NC_074665.1	76796695	R	21	80.95	19.05
NC_074665.1.77268510	NC_074665.1	77268510	F	24	58.33	41.67
NC_074665.1.77268524	NC_074665.1	77268524	F	25	20.00	80.00
NC_074665.1.77268564	NC_074665.1	77268564	F	38	60.53	39.47
NC_074665.1.77268618	NC_074665.1	77268618	F	36	41.67	58.33
NC_074665.1.77268672	NC_074665.1	77268672	F	23	69.57	30.43
NC_074665.1.80521828	NC_074665.1	80521828	F	27	92.59	7.41
NC_074665.1.80521879	NC_074665.1	80521879	F	27	85.19	14.81
NC_074665.1.80522032	NC_074665.1	80522032	F	34	85.29	14.71
NC_074665.1.80522083	NC_074665.1	80522083	F	35	85.71	14.29
NC_074665.1.80522134	NC_074665.1	80522134	F	34	91.18	8.82
NC_074665.1.80522695	NC_074665.1	80522695	F	22	77.27	22.73
NC_074665.1.80522950	NC_074665.1	80522950	F	23	69.57	30.43
NC_074665.1.80523052	NC_074665.1	80523052	F	24	66.67	33.33
NC_074665.1.80521829	NC_074665.1	80521829	R	28	50.00	50.00
NC_074665.1.80521880	NC_074665.1	80521880	R	26	46.15	53.85
NC_074665.1.80522033	NC_074665.1	80522033	R	21	66.67	33.33
NC_074665.1.80523053	NC_074665.1	80523053	R	21	38.10	61.90
NC_074665.1.84487850	NC_074665.1	84487850	R	24	41.67	58.33
NC_074665.1.85433197	NC_074665.1	85433197	R	21	80.95	19.05
NC_074665.1.85435112	NC_074665.1	85435112	F	22	27.27	72.73
NC_074665.1.85435208	NC_074665.1	85435208	F	41	43.90	56.10
NC_074665.1.85539144	NC_074665.1	85539144	F	22	22.73	77.27
NC_074665.1.85628104	NC_074665.1	85628104	R	21	90.48	9.52
NC_074665.1.85628108	NC_074665.1	85628108	R	21	100.00	0.00
NC_074665.1.85628134	NC_074665.1	85628134	R	24	100.00	0.00
NC_074665.1.85628164	NC_074665.1	85628164	R	20	95.00	5.00
NC_074665.1.86399532	NC_074665.1	86399532	F	20	55.00	45.00
NC_074665.1.86570261	NC_074665.1	86570261	F	20	75.00	25.00
NC_074665.1.86570291	NC_074665.1	86570291	F	22	90.91	9.09
NC_074665.1.86570321	NC_074665.1	86570321	F	22	90.91	9.09
NC_074665.1.92377214	NC_074665.1	92377214	F	22	86.36	13.64
NC_074665.1.92377216	NC_074665.1	92377216	F	21	95.24	4.76
NC_074665.1.92377220	NC_074665.1	92377220	F	20	100.00	0.00
NC_074665.1.92377229	NC_074665.1	92377229	F	22	72.73	27.27
NC_074665.1.92377231	NC_074665.1	92377231	F	21	100.00	0.00
NC_074665.1.92377242	NC_074665.1	92377242	F	23	86.96	13.04
NC_074665.1.92377247	NC_074665.1	92377247	F	22	95.45	4.55
NC_074665.1.92377253	NC_074665.1	92377253	F	24	87.50	12.50
NC_074665.1.92377257	NC_074665.1	92377257	F	20	70.00	30.00
NC_074665.1.92377415	NC_074665.1	92377415	F	24	83.33	16.67
NC_074665.1.92377419	NC_074665.1	92377419	F	21	90.48	9.52
NC_074665.1.92377441	NC_074665.1	92377441	F	24	62.50	37.50
NC_074665.1.92377446	NC_074665.1	92377446	F	22	77.27	22.73
NC_074665.1.92388597	NC_074665.1	92388597	R	20	85.00	15.00
NC_074665.1.92388617	NC_074665.1	92388617	R	28	85.71	14.29
NC_074665.1.92388759	NC_074665.1	92388759	R	26	92.31	7.69
NC_074665.1.92388763	NC_074665.1	92388763	R	23	82.61	17.39
NC_074665.1.92388774	NC_074665.1	92388774	R	20	100.00	0.00
NC_074665.1.92388785	NC_074665.1	92388785	R	21	80.95	19.05
NC_074665.1.92551403	NC_074665.1	92551403	F	28	92.86	7.14
NC_074665.1.92551451	NC_074665.1	92551451	F	27	92.59	7.41
NC_074665.1.92586856	NC_074665.1	92586856	R	24	83.33	16.67
NC_074665.1.92586860	NC_074665.1	92586860	R	22	95.45	4.55
NC_074665.1.92586869	NC_074665.1	92586869	R	23	91.30	8.70
NC_074665.1.92586871	NC_074665.1	92586871	R	25	92.00	8.00
NC_074665.1.92586882	NC_074665.1	92586882	R	21	90.48	9.52
NC_074665.1.92587029	NC_074665.1	92587029	R	21	76.19	23.81
NC_074665.1.92587039	NC_074665.1	92587039	R	21	76.19	23.81
NC_074665.1.92587055	NC_074665.1	92587055	R	26	84.62	15.38
NC_074665.1.92718487	NC_074665.1	92718487	F	20	95.00	5.00
NC_074665.1.92718521	NC_074665.1	92718521	F	24	95.83	4.17
NC_074665.1.93323829	NC_074665.1	93323829	R	21	80.95	19.05
NC_074665.1.93470863	NC_074665.1	93470863	F	24	79.17	20.83
NC_074665.1.93470921	NC_074665.1	93470921	F	29	89.66	10.34
NC_074665.1.93470979	NC_074665.1	93470979	F	23	86.96	13.04
NC_074665.1.93491041	NC_074665.1	93491041	F	20	75.00	25.00
NC_074665.1.93562303	NC_074665.1	93562303	F	23	78.26	21.74
NC_074665.1.93562381	NC_074665.1	93562381	F	22	90.91	9.09
NC_074665.1.93858926	NC_074665.1	93858926	F	68	1.47	98.53
NC_074665.1.93859039	NC_074665.1	93859039	F	76	11.84	88.16
NC_074665.1.93859076	NC_074665.1	93859076	F	52	15.38	84.62
NC_074665.1.93859113	NC_074665.1	93859113	F	64	29.69	70.31
NC_074665.1.93859150	NC_074665.1	93859150	F	65	35.38	64.62
NC_074665.1.93858927	NC_074665.1	93858927	R	27	18.52	81.48
NC_074665.1.93859040	NC_074665.1	93859040	R	31	74.19	25.81
NC_074665.1.93859114	NC_074665.1	93859114	R	21	85.71	14.29
NC_074665.1.93859151	NC_074665.1	93859151	R	27	92.59	7.41
NC_074665.1.93907112	NC_074665.1	93907112	R	22	36.36	63.64
NC_074665.1.93907144	NC_074665.1	93907144	R	29	3.45	96.55
NC_074665.1.93918730	NC_074665.1	93918730	R	21	85.71	14.29
NC_074665.1.93918741	NC_074665.1	93918741	R	22	81.82	18.18
NC_074665.1.93918777	NC_074665.1	93918777	R	20	100.00	0.00
NC_074665.1.94117852	NC_074665.1	94117852	F	23	73.91	26.09
NC_074665.1.94117892	NC_074665.1	94117892	F	20	90.00	10.00
NC_074665.1.94117900	NC_074665.1	94117900	F	20	50.00	50.00
NC_074665.1.94117813	NC_074665.1	94117813	R	29	68.97	31.03
NC_074665.1.94117853	NC_074665.1	94117853	R	29	79.31	20.69
NC_074665.1.94117893	NC_074665.1	94117893	R	32	68.75	31.25
NC_074665.1.94117901	NC_074665.1	94117901	R	35	2.86	97.14
NC_074665.1.94117933	NC_074665.1	94117933	R	26	96.15	3.85
NC_074665.1.94201729	NC_074665.1	94201729	R	42	78.57	21.43
NC_074665.1.94201781	NC_074665.1	94201781	R	39	74.36	25.64
NC_074665.1.94201785	NC_074665.1	94201785	R	35	88.57	11.43
NC_074665.1.94201811	NC_074665.1	94201811	R	24	91.67	8.33
NC_074665.1.94201833	NC_074665.1	94201833	R	29	82.76	17.24
NC_074665.1.94333823	NC_074665.1	94333823	R	25	96.00	4.00
NC_074665.1.94340222	NC_074665.1	94340222	R	20	80.00	20.00
NC_074665.1.94418316	NC_074665.1	94418316	R	21	0.00	100.00
NC_074665.1.94506334	NC_074665.1	94506334	F	20	95.00	5.00
NC_074665.1.94522810	NC_074665.1	94522810	F	22	86.36	13.64
NC_074665.1.94522841	NC_074665.1	94522841	F	23	91.30	8.70
NC_074665.1.94522872	NC_074665.1	94522872	F	29	93.10	6.90
NC_074665.1.94522903	NC_074665.1	94522903	F	25	88.00	12.00
NC_074665.1.94536536	NC_074665.1	94536536	R	24	87.50	12.50
NC_074665.1.94536551	NC_074665.1	94536551	R	21	95.24	4.76
NC_074665.1.94536560	NC_074665.1	94536560	R	23	91.30	8.70
NC_074665.1.94536607	NC_074665.1	94536607	R	20	95.00	5.00
NC_074665.1.94706094	NC_074665.1	94706094	F	24	50.00	50.00
NC_074665.1.95240251	NC_074665.1	95240251	R	20	85.00	15.00
NC_074665.1.95303187	NC_074665.1	95303187	F	24	4.17	95.83
NC_074665.1.95303327	NC_074665.1	95303327	F	20	30.00	70.00
NC_074665.1.95493159	NC_074665.1	95493159	R	21	90.48	9.52
NC_074665.1.95688669	NC_074665.1	95688669	F	34	88.24	11.76
NC_074665.1.95688719	NC_074665.1	95688719	F	33	84.85	15.15
NC_074665.1.95688769	NC_074665.1	95688769	F	26	69.23	30.77
NC_074665.1.96034778	NC_074665.1	96034778	F	20	65.00	35.00
NC_074665.1.96034853	NC_074665.1	96034853	F	30	83.33	16.67
NC_074665.1.96034897	NC_074665.1	96034897	F	30	86.67	13.33
NC_074665.1.96034924	NC_074665.1	96034924	F	35	82.86	17.14
