chrBase	chr	base	strand	coverage	freqC	freqT
NC_074665.1.92388597	NC_074665.1	92388597	R	23	86.96	13.04
NC_074665.1.92388601	NC_074665.1	92388601	R	20	100.00	0.00
NC_074665.1.92388617	NC_074665.1	92388617	R	23	82.61	17.39
NC_074665.1.92388759	NC_074665.1	92388759	R	26	84.62	15.38
NC_074665.1.92388763	NC_074665.1	92388763	R	26	92.31	7.69
NC_074665.1.92388774	NC_074665.1	92388774	R	22	90.91	9.09
NC_074665.1.92388785	NC_074665.1	92388785	R	24	95.83	4.17
NC_074665.1.92388790	NC_074665.1	92388790	R	22	68.18	31.82
NC_074665.1.92388796	NC_074665.1	92388796	R	22	95.45	4.55
NC_074665.1.92586855	NC_074665.1	92586855	F	28	96.43	3.57
NC_074665.1.92586859	NC_074665.1	92586859	F	30	83.33	16.67
NC_074665.1.92586868	NC_074665.1	92586868	F	28	92.86	7.14
NC_074665.1.92586870	NC_074665.1	92586870	F	30	96.67	3.33
NC_074665.1.92586881	NC_074665.1	92586881	F	26	92.31	7.69
NC_074665.1.92586886	NC_074665.1	92586886	F	25	92.00	8.00
NC_074665.1.92586892	NC_074665.1	92586892	F	23	86.96	13.04
NC_074665.1.92586896	NC_074665.1	92586896	F	25	76.00	24.00
NC_074665.1.92586912	NC_074665.1	92586912	F	22	72.73	27.27
NC_074665.1.92587034	NC_074665.1	92587034	F	20	85.00	15.00
NC_074665.1.92587038	NC_074665.1	92587038	F	20	90.00	10.00
NC_074665.1.92586575	NC_074665.1	92586575	R	20	0.00	100.00
NC_074665.1.92586655	NC_074665.1	92586655	R	21	100.00	0.00
NC_074665.1.92586659	NC_074665.1	92586659	R	20	95.00	5.00
NC_074665.1.92586681	NC_074665.1	92586681	R	20	90.00	10.00
NC_074665.1.92586856	NC_074665.1	92586856	R	41	92.68	7.32
NC_074665.1.92586860	NC_074665.1	92586860	R	39	82.05	17.95
NC_074665.1.92586869	NC_074665.1	92586869	R	33	100.00	0.00
NC_074665.1.92586871	NC_074665.1	92586871	R	34	97.06	2.94
NC_074665.1.92586882	NC_074665.1	92586882	R	35	80.00	20.00
NC_074665.1.92586887	NC_074665.1	92586887	R	31	87.10	12.90
NC_074665.1.92586893	NC_074665.1	92586893	R	32	87.50	12.50
NC_074665.1.92586897	NC_074665.1	92586897	R	32	90.62	9.38
NC_074665.1.92586913	NC_074665.1	92586913	R	27	85.19	14.81
NC_074665.1.92587024	NC_074665.1	92587024	R	23	100.00	0.00
NC_074665.1.92587029	NC_074665.1	92587029	R	24	83.33	16.67
NC_074665.1.92587035	NC_074665.1	92587035	R	22	100.00	0.00
NC_074665.1.92587039	NC_074665.1	92587039	R	26	84.62	15.38
NC_074665.1.92587055	NC_074665.1	92587055	R	25	100.00	0.00
NC_074665.1.92587197	NC_074665.1	92587197	R	22	100.00	0.00
NC_074665.1.93562303	NC_074665.1	93562303	F	22	86.36	13.64
NC_074665.1.93916706	NC_074665.1	93916706	R	21	100.00	0.00
NC_074665.1.93916717	NC_074665.1	93916717	R	22	100.00	0.00
NC_074665.1.93916742	NC_074665.1	93916742	R	20	85.00	15.00
NC_074665.1.94173890	NC_074665.1	94173890	R	23	34.78	65.22
NC_074665.1.94173948	NC_074665.1	94173948	R	23	82.61	17.39
NC_074665.1.94173977	NC_074665.1	94173977	R	20	50.00	50.00
NC_074665.1.94201729	NC_074665.1	94201729	R	23	73.91	26.09
NC_074665.1.94201781	NC_074665.1	94201781	R	27	85.19	14.81
NC_074665.1.94522532	NC_074665.1	94522532	R	20	80.00	20.00
NC_074665.1.94522563	NC_074665.1	94522563	R	23	91.30	8.70
NC_074665.1.94522594	NC_074665.1	94522594	R	25	80.00	20.00
NC_074665.1.94522625	NC_074665.1	94522625	R	23	73.91	26.09
NC_074665.1.94522656	NC_074665.1	94522656	R	22	81.82	18.18
NC_074665.1.96053560	NC_074665.1	96053560	F	30	6.67	93.33
NC_074665.1.97073720	NC_074665.1	97073720	R	22	95.45	4.55
NC_074665.1.97073736	NC_074665.1	97073736	R	23	78.26	21.74
NC_074665.1.97073804	NC_074665.1	97073804	R	24	91.67	8.33
NC_074665.1.97073822	NC_074665.1	97073822	R	22	100.00	0.00
NC_074665.1.97074033	NC_074665.1	97074033	R	27	100.00	0.00
NC_074665.1.97074042	NC_074665.1	97074042	R	25	88.00	12.00
NC_074665.1.97074045	NC_074665.1	97074045	R	28	100.00	0.00
NC_074665.1.98069175	NC_074665.1	98069175	F	39	100.00	0.00
NC_074665.1.98069219	NC_074665.1	98069219	F	41	90.24	9.76
NC_074665.1.98069263	NC_074665.1	98069263	F	39	89.74	10.26
NC_074665.1.99353341	NC_074665.1	99353341	F	24	100.00	0.00
NC_074665.1.99353373	NC_074665.1	99353373	F	25	100.00	0.00
NC_074665.1.99353405	NC_074665.1	99353405	F	20	100.00	0.00
NC_074665.1.99589692	NC_074665.1	99589692	R	24	95.83	4.17
NC_074665.1.99589724	NC_074665.1	99589724	R	38	84.21	15.79
NC_074665.1.99589756	NC_074665.1	99589756	R	35	94.29	5.71
NC_074665.1.99589788	NC_074665.1	99589788	R	34	100.00	0.00
NC_074665.1.99589820	NC_074665.1	99589820	R	33	90.91	9.09
NC_074665.1.99942771	NC_074665.1	99942771	R	22	9.09	90.91
NC_074665.1.100750768	NC_074665.1	100750768	R	20	90.00	10.00
NC_074665.1.100750788	NC_074665.1	100750788	R	21	76.19	23.81
NC_074665.1.100750793	NC_074665.1	100750793	R	24	91.67	8.33
NC_074665.1.100750798	NC_074665.1	100750798	R	22	90.91	9.09
NC_074665.1.100750818	NC_074665.1	100750818	R	22	81.82	18.18
NC_074665.1.100750823	NC_074665.1	100750823	R	20	95.00	5.00
NC_074665.1.100750843	NC_074665.1	100750843	R	22	95.45	4.55
NC_074666.1.211940	NC_074666.1	211940	R	20	90.00	10.00
NC_074666.1.1998471	NC_074666.1	1998471	F	24	91.67	8.33
NC_074666.1.2950941	NC_074666.1	2950941	R	21	100.00	0.00
NC_074666.1.4505739	NC_074666.1	4505739	F	20	85.00	15.00
NC_074666.1.4505769	NC_074666.1	4505769	F	32	90.62	9.38
NC_074666.1.4505829	NC_074666.1	4505829	F	34	91.18	8.82
NC_074666.1.4505859	NC_074666.1	4505859	F	35	80.00	20.00
NC_074666.1.5136893	NC_074666.1	5136893	F	44	93.18	6.82
NC_074666.1.5136913	NC_074666.1	5136913	F	41	90.24	9.76
NC_074666.1.5136933	NC_074666.1	5136933	F	36	94.44	5.56
NC_074666.1.5136953	NC_074666.1	5136953	F	28	100.00	0.00
NC_074666.1.5136973	NC_074666.1	5136973	F	23	100.00	0.00
NC_074666.1.5142300	NC_074666.1	5142300	F	20	0.00	100.00
NC_074666.1.5142320	NC_074666.1	5142320	F	29	0.00	100.00
NC_074666.1.5142340	NC_074666.1	5142340	F	34	0.00	100.00
NC_074666.1.7127325	NC_074666.1	7127325	F	31	87.10	12.90
NC_074666.1.7127373	NC_074666.1	7127373	F	43	86.05	13.95
NC_074666.1.7127402	NC_074666.1	7127402	F	43	86.05	13.95
NC_074666.1.7127450	NC_074666.1	7127450	F	30	73.33	26.67
NC_074666.1.7127374	NC_074666.1	7127374	R	24	87.50	12.50
NC_074666.1.7127403	NC_074666.1	7127403	R	22	81.82	18.18
NC_074666.1.7127451	NC_074666.1	7127451	R	22	95.45	4.55
NC_074666.1.12678765	NC_074666.1	12678765	R	27	70.37	29.63
NC_074666.1.12678783	NC_074666.1	12678783	R	26	26.92	73.08
NC_074666.1.12678815	NC_074666.1	12678815	R	26	84.62	15.38
NC_074666.1.12678825	NC_074666.1	12678825	R	22	90.91	9.09
NC_074666.1.12679049	NC_074666.1	12679049	R	26	76.92	23.08
NC_074666.1.12679117	NC_074666.1	12679117	R	20	75.00	25.00
NC_074666.1.17003592	NC_074666.1	17003592	F	26	65.38	34.62
NC_074666.1.17004191	NC_074666.1	17004191	F	81	64.20	35.80
NC_074666.1.17004192	NC_074666.1	17004192	R	98	67.35	32.65
NC_074666.1.17347642	NC_074666.1	17347642	F	30	96.67	3.33
NC_074666.1.17347680	NC_074666.1	17347680	F	32	96.88	3.12
NC_074666.1.17347718	NC_074666.1	17347718	F	29	93.10	6.90
NC_074666.1.17347643	NC_074666.1	17347643	R	31	93.55	6.45
NC_074666.1.17347681	NC_074666.1	17347681	R	27	96.30	3.70
NC_074666.1.17347719	NC_074666.1	17347719	R	26	100.00	0.00
NC_074666.1.33090790	NC_074666.1	33090790	R	22	86.36	13.64
NC_074666.1.33090968	NC_074666.1	33090968	R	26	92.31	7.69
NC_074666.1.33091010	NC_074666.1	33091010	R	28	32.14	67.86
NC_074666.1.33091040	NC_074666.1	33091040	R	31	83.87	16.13
NC_074666.1.33091051	NC_074666.1	33091051	R	22	100.00	0.00
NC_074666.1.33091085	NC_074666.1	33091085	R	21	100.00	0.00
NC_074666.1.37056809	NC_074666.1	37056809	F	21	80.95	19.05
NC_074666.1.37056516	NC_074666.1	37056516	R	22	90.91	9.09
NC_074666.1.37056525	NC_074666.1	37056525	R	21	90.48	9.52
NC_074666.1.37056557	NC_074666.1	37056557	R	21	95.24	4.76
NC_074666.1.37056810	NC_074666.1	37056810	R	21	95.24	4.76
NC_074666.1.52018764	NC_074666.1	52018764	F	22	86.36	13.64
NC_074666.1.52018777	NC_074666.1	52018777	F	23	91.30	8.70
NC_074666.1.52018788	NC_074666.1	52018788	F	24	91.67	8.33
NC_074666.1.52018822	NC_074666.1	52018822	F	22	95.45	4.55
NC_074666.1.59877873	NC_074666.1	59877873	R	24	87.50	12.50
NC_074666.1.61814127	NC_074666.1	61814127	F	21	0.00	100.00
NC_074666.1.61814203	NC_074666.1	61814203	F	22	31.82	68.18
NC_074666.1.61817466	NC_074666.1	61817466	F	21	4.76	95.24
NC_074666.1.61813695	NC_074666.1	61813695	R	20	5.00	95.00
NC_074666.1.61814104	NC_074666.1	61814104	R	25	12.00	88.00
NC_074666.1.61814128	NC_074666.1	61814128	R	20	5.00	95.00
NC_074666.1.61943616	NC_074666.1	61943616	F	21	95.24	4.76
NC_074666.1.61943620	NC_074666.1	61943620	F	21	95.24	4.76
NC_074666.1.61943629	NC_074666.1	61943629	F	26	3.85	96.15
NC_074666.1.61943647	NC_074666.1	61943647	F	38	81.58	18.42
NC_074666.1.61943683	NC_074666.1	61943683	F	52	100.00	0.00
NC_074666.1.61943693	NC_074666.1	61943693	F	51	96.08	3.92
NC_074666.1.61943743	NC_074666.1	61943743	F	41	100.00	0.00
NC_074666.1.61943761	NC_074666.1	61943761	F	34	94.12	5.88
NC_074666.1.61943773	NC_074666.1	61943773	F	27	88.89	11.11
NC_074666.1.61943779	NC_074666.1	61943779	F	24	0.00	100.00
NC_074666.1.61943870	NC_074666.1	61943870	F	20	75.00	25.00
NC_074666.1.61943875	NC_074666.1	61943875	F	28	0.00	100.00
NC_074666.1.61943969	NC_074666.1	61943969	F	133	92.48	7.52
NC_074666.1.61943989	NC_074666.1	61943989	F	144	89.58	10.42
NC_074666.1.61943995	NC_074666.1	61943995	F	144	94.44	5.56
NC_074666.1.61944008	NC_074666.1	61944008	F	141	94.33	5.67
NC_074666.1.61944018	NC_074666.1	61944018	F	117	29.06	70.94
NC_074666.1.61944030	NC_074666.1	61944030	F	102	89.22	10.78
NC_074666.1.61944055	NC_074666.1	61944055	F	97	92.78	7.22
NC_074666.1.61944062	NC_074666.1	61944062	F	93	88.17	11.83
NC_074666.1.61944067	NC_074666.1	61944067	F	90	93.33	6.67
NC_074666.1.61944074	NC_074666.1	61944074	F	95	96.84	3.16
NC_074666.1.61944077	NC_074666.1	61944077	F	104	95.19	4.81
NC_074666.1.61944101	NC_074666.1	61944101	F	102	93.14	6.86
NC_074666.1.61944124	NC_074666.1	61944124	F	107	91.59	8.41
NC_074666.1.61944161	NC_074666.1	61944161	F	96	79.17	20.83
NC_074666.1.61944181	NC_074666.1	61944181	F	83	84.34	15.66
NC_074666.1.61944207	NC_074666.1	61944207	F	71	87.32	12.68
NC_074666.1.61946637	NC_074666.1	61946637	F	20	0.00	100.00
NC_074666.1.61946655	NC_074666.1	61946655	F	27	100.00	0.00
NC_074666.1.61946666	NC_074666.1	61946666	F	39	97.44	2.56
NC_074666.1.61946706	NC_074666.1	61946706	F	80	97.50	2.50
NC_074666.1.61946709	NC_074666.1	61946709	F	84	98.81	1.19
NC_074666.1.61946721	NC_074666.1	61946721	F	97	95.88	4.12
NC_074666.1.61946748	NC_074666.1	61946748	F	113	97.35	2.65
NC_074666.1.61946766	NC_074666.1	61946766	F	124	96.77	3.23
NC_074666.1.61946801	NC_074666.1	61946801	F	120	89.17	10.83
NC_074666.1.61946844	NC_074666.1	61946844	F	113	90.27	9.73
NC_074666.1.61946847	NC_074666.1	61946847	F	115	93.04	6.96
NC_074666.1.61946860	NC_074666.1	61946860	F	101	93.07	6.93
NC_074666.1.61946883	NC_074666.1	61946883	F	99	94.95	5.05
NC_074666.1.61946886	NC_074666.1	61946886	F	91	98.90	1.10
NC_074666.1.61946913	NC_074666.1	61946913	F	95	90.53	9.47
NC_074666.1.61946930	NC_074666.1	61946930	F	91	96.70	3.30
NC_074666.1.61946933	NC_074666.1	61946933	F	85	94.12	5.88
NC_074666.1.61946937	NC_074666.1	61946937	F	88	89.77	10.23
NC_074666.1.61946949	NC_074666.1	61946949	F	78	92.31	7.69
NC_074666.1.61946952	NC_074666.1	61946952	F	74	89.19	10.81
NC_074666.1.61946956	NC_074666.1	61946956	F	71	83.10	16.90
NC_074666.1.61946964	NC_074666.1	61946964	F	63	90.48	9.52
NC_074666.1.61946988	NC_074666.1	61946988	F	56	73.21	26.79
NC_074666.1.61947027	NC_074666.1	61947027	F	30	80.00	20.00
NC_074666.1.61947042	NC_074666.1	61947042	F	24	83.33	16.67
NC_074666.1.61943970	NC_074666.1	61943970	R	85	88.24	11.76
NC_074666.1.61943990	NC_074666.1	61943990	R	95	86.32	13.68
NC_074666.1.61943996	NC_074666.1	61943996	R	96	92.71	7.29
NC_074666.1.61944009	NC_074666.1	61944009	R	103	95.15	4.85
NC_074666.1.61944019	NC_074666.1	61944019	R	97	32.99	67.01
NC_074666.1.61944031	NC_074666.1	61944031	R	83	92.77	7.23
NC_074666.1.61944056	NC_074666.1	61944056	R	83	96.39	3.61
NC_074666.1.61944063	NC_074666.1	61944063	R	80	93.75	6.25
NC_074666.1.61944068	NC_074666.1	61944068	R	81	95.06	4.94
NC_074666.1.61944075	NC_074666.1	61944075	R	83	97.59	2.41
NC_074666.1.61944078	NC_074666.1	61944078	R	87	93.10	6.90
NC_074666.1.61944102	NC_074666.1	61944102	R	91	94.51	5.49
NC_074666.1.61944125	NC_074666.1	61944125	R	101	100.00	0.00
NC_074666.1.61944162	NC_074666.1	61944162	R	82	81.71	18.29
NC_074666.1.61944182	NC_074666.1	61944182	R	75	90.67	9.33
NC_074666.1.61944208	NC_074666.1	61944208	R	59	91.53	8.47
NC_074666.1.61946667	NC_074666.1	61946667	R	35	71.43	28.57
NC_074666.1.61946707	NC_074666.1	61946707	R	78	87.18	12.82
NC_074666.1.61946710	NC_074666.1	61946710	R	79	84.81	15.19
NC_074666.1.61946722	NC_074666.1	61946722	R	89	91.01	8.99
NC_074666.1.61946749	NC_074666.1	61946749	R	109	92.66	7.34
NC_074666.1.61946767	NC_074666.1	61946767	R	121	94.21	5.79
NC_074666.1.61946802	NC_074666.1	61946802	R	144	94.44	5.56
NC_074666.1.61946845	NC_074666.1	61946845	R	109	93.58	6.42
NC_074666.1.61946848	NC_074666.1	61946848	R	112	91.07	8.93
NC_074666.1.61946861	NC_074666.1	61946861	R	106	98.11	1.89
NC_074666.1.61946884	NC_074666.1	61946884	R	94	94.68	5.32
NC_074666.1.61946887	NC_074666.1	61946887	R	89	94.38	5.62
NC_074666.1.61946914	NC_074666.1	61946914	R	78	94.87	5.13
NC_074666.1.61946931	NC_074666.1	61946931	R	97	96.91	3.09
NC_074666.1.61946934	NC_074666.1	61946934	R	104	97.12	2.88
NC_074666.1.61946938	NC_074666.1	61946938	R	74	90.54	9.46
NC_074666.1.61946950	NC_074666.1	61946950	R	73	97.26	2.74
NC_074666.1.61946953	NC_074666.1	61946953	R	82	98.78	1.22
NC_074666.1.61946957	NC_074666.1	61946957	R	78	96.15	3.85
NC_074666.1.61946965	NC_074666.1	61946965	R	55	89.09	10.91
NC_074666.1.61946989	NC_074666.1	61946989	R	57	73.68	26.32
NC_074666.1.61947028	NC_074666.1	61947028	R	42	73.81	26.19
NC_074666.1.61947043	NC_074666.1	61947043	R	31	74.19	25.81
NC_074666.1.67604954	NC_074666.1	67604954	F	38	94.74	5.26
NC_074666.1.67605014	NC_074666.1	67605014	F	125	92.00	8.00
NC_074666.1.67605017	NC_074666.1	67605017	F	39	84.62	15.38
NC_074666.1.67605025	NC_074666.1	67605025	F	152	84.21	15.79
NC_074666.1.67605028	NC_074666.1	67605028	F	43	83.72	16.28
NC_074666.1.67605087	NC_074666.1	67605087	F	250	96.80	3.20
