chrBase	chr	base	strand	coverage	freqC	freqT
NC_074665.1.7488850	NC_074665.1	7488850	F	25	36.00	64.00
NC_074665.1.7488867	NC_074665.1	7488867	F	24	25.00	75.00
NC_074665.1.7488884	NC_074665.1	7488884	F	22	31.82	68.18
NC_074665.1.7488901	NC_074665.1	7488901	F	20	25.00	75.00
NC_074665.1.7488918	NC_074665.1	7488918	F	21	28.57	71.43
NC_074665.1.15633677	NC_074665.1	15633677	R	21	95.24	4.76
NC_074665.1.15633698	NC_074665.1	15633698	R	22	90.91	9.09
NC_074665.1.19879917	NC_074665.1	19879917	F	22	63.64	36.36
NC_074665.1.30758331	NC_074665.1	30758331	F	20	95.00	5.00
NC_074665.1.30758336	NC_074665.1	30758336	F	20	85.00	15.00
NC_074665.1.30758350	NC_074665.1	30758350	F	22	68.18	31.82
NC_074665.1.30758355	NC_074665.1	30758355	F	22	77.27	22.73
NC_074665.1.30758362	NC_074665.1	30758362	F	22	77.27	22.73
NC_074665.1.30758365	NC_074665.1	30758365	F	22	95.45	4.55
NC_074665.1.31553891	NC_074665.1	31553891	F	20	75.00	25.00
NC_074665.1.31553909	NC_074665.1	31553909	F	21	90.48	9.52
NC_074665.1.31554168	NC_074665.1	31554168	F	21	90.48	9.52
NC_074665.1.31554179	NC_074665.1	31554179	F	23	95.65	4.35
NC_074665.1.31554182	NC_074665.1	31554182	F	22	63.64	36.36
NC_074665.1.31554195	NC_074665.1	31554195	F	20	95.00	5.00
NC_074665.1.35171400	NC_074665.1	35171400	F	23	86.96	13.04
NC_074665.1.35586224	NC_074665.1	35586224	F	22	86.36	13.64
NC_074665.1.35586245	NC_074665.1	35586245	F	26	80.77	19.23
NC_074665.1.35974812	NC_074665.1	35974812	F	20	100.00	0.00
NC_074665.1.35974815	NC_074665.1	35974815	F	21	95.24	4.76
NC_074665.1.35974838	NC_074665.1	35974838	F	22	95.45	4.55
NC_074665.1.35974851	NC_074665.1	35974851	F	21	85.71	14.29
NC_074665.1.35975154	NC_074665.1	35975154	F	21	76.19	23.81
NC_074665.1.35975159	NC_074665.1	35975159	F	20	70.00	30.00
NC_074665.1.38981515	NC_074665.1	38981515	F	23	100.00	0.00
NC_074665.1.38981520	NC_074665.1	38981520	F	22	95.45	4.55
NC_074665.1.38981527	NC_074665.1	38981527	F	23	100.00	0.00
NC_074665.1.38981535	NC_074665.1	38981535	F	21	95.24	4.76
NC_074665.1.38981548	NC_074665.1	38981548	F	25	88.00	12.00
NC_074665.1.38981560	NC_074665.1	38981560	F	25	96.00	4.00
NC_074665.1.38981574	NC_074665.1	38981574	F	25	100.00	0.00
NC_074665.1.38981586	NC_074665.1	38981586	F	21	4.76	95.24
NC_074665.1.38981599	NC_074665.1	38981599	F	21	90.48	9.52
NC_074665.1.44805181	NC_074665.1	44805181	F	20	95.00	5.00
NC_074665.1.44805183	NC_074665.1	44805183	F	20	90.00	10.00
NC_074665.1.44806368	NC_074665.1	44806368	F	20	50.00	50.00
NC_074665.1.44806379	NC_074665.1	44806379	F	21	95.24	4.76
NC_074665.1.44806407	NC_074665.1	44806407	F	23	95.65	4.35
NC_074665.1.44806455	NC_074665.1	44806455	F	20	65.00	35.00
NC_074665.1.44817178	NC_074665.1	44817178	F	20	90.00	10.00
NC_074665.1.44817496	NC_074665.1	44817496	F	20	85.00	15.00
NC_074665.1.44817860	NC_074665.1	44817860	F	21	66.67	33.33
NC_074665.1.44817894	NC_074665.1	44817894	F	21	95.24	4.76
NC_074665.1.44817941	NC_074665.1	44817941	F	22	81.82	18.18
NC_074665.1.44817972	NC_074665.1	44817972	F	20	85.00	15.00
NC_074665.1.44819633	NC_074665.1	44819633	F	22	77.27	22.73
NC_074665.1.44820660	NC_074665.1	44820660	F	20	65.00	35.00
NC_074665.1.44820879	NC_074665.1	44820879	F	26	65.38	34.62
NC_074665.1.44820923	NC_074665.1	44820923	F	23	82.61	17.39
NC_074665.1.44820929	NC_074665.1	44820929	F	23	52.17	47.83
NC_074665.1.44821075	NC_074665.1	44821075	F	22	90.91	9.09
NC_074665.1.44821078	NC_074665.1	44821078	F	21	90.48	9.52
NC_074665.1.44821093	NC_074665.1	44821093	F	23	100.00	0.00
NC_074665.1.44821095	NC_074665.1	44821095	F	26	92.31	7.69
NC_074665.1.44821108	NC_074665.1	44821108	F	23	95.65	4.35
NC_074665.1.44821137	NC_074665.1	44821137	F	27	88.89	11.11
NC_074665.1.44821188	NC_074665.1	44821188	F	22	81.82	18.18
NC_074665.1.44821222	NC_074665.1	44821222	F	26	92.31	7.69
NC_074665.1.44821550	NC_074665.1	44821550	F	26	69.23	30.77
NC_074665.1.44821720	NC_074665.1	44821720	F	22	50.00	50.00
NC_074665.1.44803372	NC_074665.1	44803372	R	20	60.00	40.00
NC_074665.1.44803623	NC_074665.1	44803623	R	20	65.00	35.00
NC_074665.1.44804618	NC_074665.1	44804618	R	23	78.26	21.74
NC_074665.1.44804647	NC_074665.1	44804647	R	22	95.45	4.55
NC_074665.1.44804650	NC_074665.1	44804650	R	20	95.00	5.00
NC_074665.1.44804671	NC_074665.1	44804671	R	20	75.00	25.00
NC_074665.1.44804678	NC_074665.1	44804678	R	21	90.48	9.52
NC_074665.1.44804886	NC_074665.1	44804886	R	25	92.00	8.00
NC_074665.1.44804890	NC_074665.1	44804890	R	28	92.86	7.14
NC_074665.1.44804918	NC_074665.1	44804918	R	24	79.17	20.83
NC_074665.1.44804941	NC_074665.1	44804941	R	25	76.00	24.00
NC_074665.1.44804975	NC_074665.1	44804975	R	20	85.00	15.00
NC_074665.1.44805957	NC_074665.1	44805957	R	23	86.96	13.04
NC_074665.1.44805969	NC_074665.1	44805969	R	20	60.00	40.00
NC_074665.1.44817776	NC_074665.1	44817776	R	24	100.00	0.00
NC_074665.1.44817973	NC_074665.1	44817973	R	22	68.18	31.82
NC_074665.1.44818474	NC_074665.1	44818474	R	20	65.00	35.00
NC_074665.1.44819634	NC_074665.1	44819634	R	21	85.71	14.29
NC_074665.1.44820371	NC_074665.1	44820371	R	21	71.43	28.57
NC_074665.1.44820661	NC_074665.1	44820661	R	20	50.00	50.00
NC_074665.1.44821079	NC_074665.1	44821079	R	20	95.00	5.00
NC_074665.1.44821138	NC_074665.1	44821138	R	20	95.00	5.00
NC_074665.1.44821189	NC_074665.1	44821189	R	21	52.38	47.62
NC_074665.1.44821223	NC_074665.1	44821223	R	24	87.50	12.50
NC_074665.1.44826348	NC_074665.1	44826348	F	20	75.00	25.00
NC_074665.1.45225816	NC_074665.1	45225816	F	26	65.38	34.62
NC_074665.1.45225817	NC_074665.1	45225817	R	24	58.33	41.67
NC_074665.1.45226003	NC_074665.1	45226003	R	23	95.65	4.35
NC_074665.1.48354920	NC_074665.1	48354920	R	20	100.00	0.00
NC_074665.1.50386866	NC_074665.1	50386866	F	22	95.45	4.55
NC_074665.1.50386881	NC_074665.1	50386881	F	21	85.71	14.29
NC_074665.1.50386993	NC_074665.1	50386993	F	23	95.65	4.35
NC_074665.1.50387005	NC_074665.1	50387005	F	21	95.24	4.76
NC_074665.1.50387008	NC_074665.1	50387008	F	24	91.67	8.33
NC_074665.1.50387011	NC_074665.1	50387011	F	25	92.00	8.00
NC_074665.1.50387014	NC_074665.1	50387014	F	23	91.30	8.70
NC_074665.1.50387020	NC_074665.1	50387020	F	22	100.00	0.00
NC_074665.1.50387023	NC_074665.1	50387023	F	20	100.00	0.00
NC_074665.1.50387026	NC_074665.1	50387026	F	21	100.00	0.00
NC_074665.1.50387029	NC_074665.1	50387029	F	22	95.45	4.55
NC_074665.1.50388125	NC_074665.1	50388125	R	20	95.00	5.00
NC_074665.1.50388132	NC_074665.1	50388132	R	22	95.45	4.55
NC_074665.1.50388143	NC_074665.1	50388143	R	21	100.00	0.00
NC_074665.1.50388165	NC_074665.1	50388165	R	30	93.33	6.67
NC_074665.1.50388175	NC_074665.1	50388175	R	37	94.59	5.41
NC_074665.1.50388218	NC_074665.1	50388218	R	41	95.12	4.88
NC_074665.1.50388222	NC_074665.1	50388222	R	42	95.24	4.76
NC_074665.1.50388225	NC_074665.1	50388225	R	44	95.45	4.55
NC_074665.1.50388228	NC_074665.1	50388228	R	45	95.56	4.44
NC_074665.1.50388231	NC_074665.1	50388231	R	46	95.65	4.35
NC_074665.1.50388234	NC_074665.1	50388234	R	45	97.78	2.22
NC_074665.1.50388240	NC_074665.1	50388240	R	41	97.56	2.44
NC_074665.1.50388247	NC_074665.1	50388247	R	40	97.50	2.50
NC_074665.1.50388253	NC_074665.1	50388253	R	32	93.75	6.25
NC_074665.1.50388260	NC_074665.1	50388260	R	30	90.00	10.00
NC_074665.1.50388265	NC_074665.1	50388265	R	27	96.30	3.70
NC_074665.1.50388282	NC_074665.1	50388282	R	27	92.59	7.41
NC_074665.1.50388288	NC_074665.1	50388288	R	25	92.00	8.00
NC_074665.1.50953759	NC_074665.1	50953759	R	22	90.91	9.09
NC_074665.1.50953767	NC_074665.1	50953767	R	25	96.00	4.00
NC_074665.1.50953788	NC_074665.1	50953788	R	22	72.73	27.27
NC_074665.1.50953811	NC_074665.1	50953811	R	23	95.65	4.35
NC_074665.1.50954094	NC_074665.1	50954094	R	25	96.00	4.00
NC_074665.1.50954099	NC_074665.1	50954099	R	25	96.00	4.00
NC_074665.1.50954115	NC_074665.1	50954115	R	26	92.31	7.69
NC_074665.1.50954132	NC_074665.1	50954132	R	25	92.00	8.00
NC_074665.1.50954143	NC_074665.1	50954143	R	22	90.91	9.09
NC_074665.1.50954150	NC_074665.1	50954150	R	22	90.91	9.09
NC_074665.1.50954152	NC_074665.1	50954152	R	22	100.00	0.00
NC_074665.1.54489385	NC_074665.1	54489385	R	20	60.00	40.00
NC_074665.1.54489659	NC_074665.1	54489659	R	21	100.00	0.00
NC_074665.1.56742815	NC_074665.1	56742815	F	21	90.48	9.52
NC_074665.1.56742817	NC_074665.1	56742817	F	22	95.45	4.55
NC_074665.1.56743102	NC_074665.1	56743102	F	20	95.00	5.00
NC_074665.1.56742813	NC_074665.1	56742813	R	21	90.48	9.52
NC_074665.1.56743092	NC_074665.1	56743092	R	20	100.00	0.00
NC_074665.1.56743103	NC_074665.1	56743103	R	22	100.00	0.00
NC_074665.1.59352891	NC_074665.1	59352891	F	21	85.71	14.29
NC_074665.1.59352898	NC_074665.1	59352898	F	20	100.00	0.00
NC_074665.1.59352901	NC_074665.1	59352901	F	21	80.95	19.05
NC_074665.1.59352956	NC_074665.1	59352956	F	21	90.48	9.52
NC_074665.1.59353154	NC_074665.1	59353154	F	20	90.00	10.00
NC_074665.1.59353201	NC_074665.1	59353201	F	20	90.00	10.00
NC_074665.1.59352957	NC_074665.1	59352957	R	25	92.00	8.00
NC_074665.1.59352976	NC_074665.1	59352976	R	21	80.95	19.05
NC_074665.1.59353008	NC_074665.1	59353008	R	21	95.24	4.76
NC_074665.1.59353042	NC_074665.1	59353042	R	20	95.00	5.00
NC_074665.1.67591802	NC_074665.1	67591802	F	21	57.14	42.86
NC_074665.1.67592096	NC_074665.1	67592096	F	20	95.00	5.00
NC_074665.1.67592104	NC_074665.1	67592104	F	24	95.83	4.17
NC_074665.1.67592111	NC_074665.1	67592111	F	26	92.31	7.69
NC_074665.1.67592156	NC_074665.1	67592156	F	32	75.00	25.00
NC_074665.1.67591787	NC_074665.1	67591787	R	22	68.18	31.82
NC_074665.1.67591803	NC_074665.1	67591803	R	23	60.87	39.13
NC_074665.1.67591845	NC_074665.1	67591845	R	20	45.00	55.00
NC_074665.1.67591866	NC_074665.1	67591866	R	20	85.00	15.00
NC_074665.1.67591875	NC_074665.1	67591875	R	20	50.00	50.00
NC_074665.1.67592157	NC_074665.1	67592157	R	26	61.54	38.46
NC_074665.1.69327453	NC_074665.1	69327453	F	26	46.15	53.85
NC_074665.1.69327495	NC_074665.1	69327495	F	25	64.00	36.00
NC_074665.1.69327516	NC_074665.1	69327516	F	22	95.45	4.55
NC_074665.1.69327738	NC_074665.1	69327738	F	27	77.78	22.22
NC_074665.1.69327397	NC_074665.1	69327397	R	20	80.00	20.00
NC_074665.1.69327454	NC_074665.1	69327454	R	32	37.50	62.50
NC_074665.1.69327496	NC_074665.1	69327496	R	25	64.00	36.00
NC_074665.1.69327517	NC_074665.1	69327517	R	21	90.48	9.52
NC_074665.1.69327526	NC_074665.1	69327526	R	21	57.14	42.86
NC_074665.1.69327678	NC_074665.1	69327678	R	20	90.00	10.00
NC_074665.1.69327739	NC_074665.1	69327739	R	32	78.12	21.88
NC_074665.1.69327785	NC_074665.1	69327785	R	28	100.00	0.00
NC_074665.1.69327789	NC_074665.1	69327789	R	27	100.00	0.00
NC_074665.1.69368161	NC_074665.1	69368161	F	20	85.00	15.00
NC_074665.1.69482361	NC_074665.1	69482361	F	33	75.76	24.24
NC_074665.1.69482661	NC_074665.1	69482661	F	28	60.71	39.29
NC_074665.1.69482362	NC_074665.1	69482362	R	37	54.05	45.95
NC_074665.1.69482662	NC_074665.1	69482662	R	21	42.86	57.14
NC_074665.1.72952008	NC_074665.1	72952008	F	22	90.91	9.09
NC_074665.1.72952018	NC_074665.1	72952018	F	22	90.91	9.09
NC_074665.1.72952029	NC_074665.1	72952029	F	20	95.00	5.00
NC_074665.1.72952041	NC_074665.1	72952041	F	21	90.48	9.52
NC_074665.1.72952048	NC_074665.1	72952048	F	21	95.24	4.76
NC_074665.1.72952053	NC_074665.1	72952053	F	22	90.91	9.09
NC_074665.1.72952279	NC_074665.1	72952279	F	22	86.36	13.64
NC_074665.1.72952302	NC_074665.1	72952302	F	21	80.95	19.05
NC_074665.1.72951973	NC_074665.1	72951973	R	21	76.19	23.81
NC_074665.1.72952009	NC_074665.1	72952009	R	20	95.00	5.00
NC_074665.1.72952019	NC_074665.1	72952019	R	22	90.91	9.09
NC_074665.1.72952042	NC_074665.1	72952042	R	21	95.24	4.76
NC_074665.1.72952054	NC_074665.1	72952054	R	20	95.00	5.00
NC_074665.1.72952060	NC_074665.1	72952060	R	20	95.00	5.00
NC_074665.1.72952251	NC_074665.1	72952251	R	21	80.95	19.05
NC_074665.1.72952280	NC_074665.1	72952280	R	20	100.00	0.00
NC_074665.1.76774364	NC_074665.1	76774364	F	44	50.00	50.00
NC_074665.1.76774418	NC_074665.1	76774418	F	28	96.43	3.57
NC_074665.1.76774428	NC_074665.1	76774428	F	23	100.00	0.00
NC_074665.1.76774435	NC_074665.1	76774435	F	25	92.00	8.00
NC_074665.1.76774474	NC_074665.1	76774474	F	21	9.52	90.48
NC_074665.1.76774365	NC_074665.1	76774365	R	22	90.91	9.09
NC_074665.1.77268618	NC_074665.1	77268618	F	21	71.43	28.57
NC_074665.1.83271382	NC_074665.1	83271382	R	22	90.91	9.09
NC_074665.1.83271672	NC_074665.1	83271672	R	20	85.00	15.00
NC_074665.1.83271712	NC_074665.1	83271712	R	20	95.00	5.00
NC_074665.1.83271738	NC_074665.1	83271738	R	20	85.00	15.00
NC_074665.1.83272464	NC_074665.1	83272464	R	21	100.00	0.00
NC_074665.1.83272504	NC_074665.1	83272504	R	20	95.00	5.00
NC_074665.1.83452376	NC_074665.1	83452376	R	21	90.48	9.52
NC_074665.1.83452427	NC_074665.1	83452427	R	22	90.91	9.09
NC_074665.1.83712573	NC_074665.1	83712573	F	25	72.00	28.00
NC_074665.1.83712647	NC_074665.1	83712647	F	21	80.95	19.05
NC_074665.1.83712574	NC_074665.1	83712574	R	23	69.57	30.43
NC_074665.1.85488545	NC_074665.1	85488545	F	22	86.36	13.64
NC_074665.1.85488569	NC_074665.1	85488569	F	27	81.48	18.52
NC_074665.1.85488593	NC_074665.1	85488593	F	27	81.48	18.52
NC_074665.1.85488617	NC_074665.1	85488617	F	30	80.00	20.00
NC_074665.1.85488641	NC_074665.1	85488641	F	22	81.82	18.18
NC_074665.1.85488665	NC_074665.1	85488665	F	23	69.57	30.43
NC_074665.1.85488929	NC_074665.1	85488929	F	23	82.61	17.39
NC_074665.1.85488953	NC_074665.1	85488953	F	20	90.00	10.00
NC_074665.1.85488977	NC_074665.1	85488977	F	22	100.00	0.00
NC_074665.1.85489001	NC_074665.1	85489001	F	26	100.00	0.00
NC_074665.1.85489025	NC_074665.1	85489025	F	28	96.43	3.57
NC_074665.1.85489049	NC_074665.1	85489049	F	28	96.43	3.57
NC_074665.1.85488738	NC_074665.1	85488738	R	20	90.00	10.00
NC_074665.1.85488762	NC_074665.1	85488762	R	23	95.65	4.35
NC_074665.1.85488786	NC_074665.1	85488786	R	29	93.10	6.90
NC_074665.1.85488810	NC_074665.1	85488810	R	32	93.75	6.25
NC_074665.1.85488834	NC_074665.1	85488834	R	39	87.18	12.82
NC_074665.1.85488858	NC_074665.1	85488858	R	37	86.49	13.51
NC_074665.1.85488882	NC_074665.1	85488882	R	35	51.43	48.57
NC_074665.1.85488930	NC_074665.1	85488930	R	30	96.67	3.33
NC_074665.1.85488954	NC_074665.1	85488954	R	34	100.00	0.00
NC_074665.1.85488978	NC_074665.1	85488978	R	35	97.14	2.86
NC_074665.1.85489002	NC_074665.1	85489002	R	24	95.83	4.17
NC_074665.1.85489026	NC_074665.1	85489026	R	30	100.00	0.00
NC_074665.1.85489050	NC_074665.1	85489050	R	25	88.00	12.00
NC_074665.1.85489410	NC_074665.1	85489410	R	27	88.89	11.11
NC_074665.1.85489434	NC_074665.1	85489434	R	31	80.65	19.35
NC_074665.1.85489458	NC_074665.1	85489458	R	32	96.88	3.12
NC_074665.1.85489482	NC_074665.1	85489482	R	31	96.77	3.23
NC_074665.1.85489506	NC_074665.1	85489506	R	36	94.44	5.56
NC_074665.1.85489530	NC_074665.1	85489530	R	36	88.89	11.11
NC_074665.1.85489554	NC_074665.1	85489554	R	29	96.55	3.45
NC_074665.1.85489578	NC_074665.1	85489578	R	22	95.45	4.55
NC_074665.1.85489602	NC_074665.1	85489602	R	21	66.67	33.33
NC_074665.1.85539144	NC_074665.1	85539144	F	28	35.71	64.29
NC_074665.1.85539173	NC_074665.1	85539173	F	25	68.00	32.00
NC_074665.1.85539200	NC_074665.1	85539200	F	21	23.81	76.19
NC_074665.1.86570201	NC_074665.1	86570201	F	24	91.67	8.33
NC_074665.1.86570231	NC_074665.1	86570231	F	31	80.65	19.35
NC_074665.1.86570261	NC_074665.1	86570261	F	38	84.21	15.79
NC_074665.1.86570291	NC_074665.1	86570291	F	34	88.24	11.76
NC_074665.1.86570321	NC_074665.1	86570321	F	26	88.46	11.54
NC_074665.1.88333147	NC_074665.1	88333147	R	22	72.73	27.27
NC_074665.1.88333182	NC_074665.1	88333182	R	23	86.96	13.04
NC_074665.1.88333217	NC_074665.1	88333217	R	24	83.33	16.67
NC_074665.1.88333252	NC_074665.1	88333252	R	25	68.00	32.00
NC_074665.1.88333266	NC_074665.1	88333266	R	28	67.86	32.14
NC_074665.1.88333297	NC_074665.1	88333297	R	21	80.95	19.05
NC_074665.1.88333301	NC_074665.1	88333301	R	21	80.95	19.05
NC_074665.1.92364095	NC_074665.1	92364095	R	24	4.17	95.83
NC_074665.1.92364175	NC_074665.1	92364175	R	32	12.50	87.50
NC_074665.1.92550947	NC_074665.1	92550947	F	20	100.00	0.00
NC_074665.1.92551355	NC_074665.1	92551355	F	33	90.91	9.09
NC_074665.1.92551403	NC_074665.1	92551403	F	51	94.12	5.88
NC_074665.1.92551451	NC_074665.1	92551451	F	53	94.34	5.66
NC_074665.1.92551499	NC_074665.1	92551499	F	33	87.88	12.12
NC_074665.1.93858926	NC_074665.1	93858926	F	47	2.13	97.87
NC_074665.1.93859039	NC_074665.1	93859039	F	72	15.28	84.72
NC_074665.1.93859076	NC_074665.1	93859076	F	48	25.00	75.00
NC_074665.1.93859113	NC_074665.1	93859113	F	46	23.91	76.09
NC_074665.1.93859150	NC_074665.1	93859150	F	40	37.50	62.50
NC_074665.1.93859114	NC_074665.1	93859114	R	28	92.86	7.14
NC_074665.1.93859151	NC_074665.1	93859151	R	32	93.75	6.25
NC_074665.1.94117813	NC_074665.1	94117813	R	28	75.00	25.00
NC_074665.1.94117853	NC_074665.1	94117853	R	30	83.33	16.67
NC_074665.1.94117893	NC_074665.1	94117893	R	32	84.38	15.62
NC_074665.1.94117901	NC_074665.1	94117901	R	32	3.12	96.88
NC_074665.1.94117933	NC_074665.1	94117933	R	23	95.65	4.35
NC_074665.1.94118141	NC_074665.1	94118141	R	20	30.00	70.00
NC_074665.1.94118192	NC_074665.1	94118192	R	25	88.00	12.00
NC_074665.1.94201729	NC_074665.1	94201729	R	22	81.82	18.18
NC_074665.1.94201781	NC_074665.1	94201781	R	21	80.95	19.05
NC_074665.1.94201785	NC_074665.1	94201785	R	20	85.00	15.00
NC_074665.1.94340107	NC_074665.1	94340107	R	22	86.36	13.64
NC_074665.1.94340130	NC_074665.1	94340130	R	23	73.91	26.09
NC_074665.1.94340153	NC_074665.1	94340153	R	26	96.15	3.85
NC_074665.1.94340176	NC_074665.1	94340176	R	32	96.88	3.12
NC_074665.1.94340199	NC_074665.1	94340199	R	34	85.29	14.71
NC_074665.1.94340222	NC_074665.1	94340222	R	41	82.93	17.07
NC_074665.1.94340245	NC_074665.1	94340245	R	37	86.49	13.51
NC_074665.1.94340268	NC_074665.1	94340268	R	36	88.89	11.11
NC_074665.1.94340291	NC_074665.1	94340291	R	28	92.86	7.14
NC_074665.1.94340314	NC_074665.1	94340314	R	22	95.45	4.55
NC_074665.1.94506314	NC_074665.1	94506314	F	25	92.00	8.00
NC_074665.1.94506334	NC_074665.1	94506334	F	24	83.33	16.67
NC_074665.1.94506347	NC_074665.1	94506347	F	26	88.46	11.54
NC_074665.1.94506367	NC_074665.1	94506367	F	24	87.50	12.50
NC_074665.1.94506380	NC_074665.1	94506380	F	24	79.17	20.83
NC_074665.1.94520847	NC_074665.1	94520847	F	22	31.82	68.18
NC_074665.1.94520931	NC_074665.1	94520931	F	20	0.00	100.00
NC_074665.1.94505323	NC_074665.1	94505323	R	22	90.91	9.09
NC_074665.1.94505356	NC_074665.1	94505356	R	24	100.00	0.00
NC_074665.1.94505389	NC_074665.1	94505389	R	25	100.00	0.00
NC_074665.1.94505422	NC_074665.1	94505422	R	20	100.00	0.00
NC_074665.1.95035539	NC_074665.1	95035539	F	22	86.36	13.64
NC_074665.1.95036143	NC_074665.1	95036143	R	20	85.00	15.00
NC_074665.1.95036181	NC_074665.1	95036181	R	24	70.83	29.17
NC_074665.1.95492712	NC_074665.1	95492712	F	20	95.00	5.00
NC_074665.1.95492718	NC_074665.1	95492718	F	20	95.00	5.00
NC_074665.1.95493318	NC_074665.1	95493318	F	20	90.00	10.00
NC_074665.1.95493358	NC_074665.1	95493358	F	24	87.50	12.50
NC_074665.1.95493398	NC_074665.1	95493398	F	24	91.67	8.33
NC_074665.1.95493598	NC_074665.1	95493598	F	22	95.45	4.55
NC_074665.1.95493319	NC_074665.1	95493319	R	23	56.52	43.48
NC_074665.1.95493359	NC_074665.1	95493359	R	25	92.00	8.00
NC_074665.1.95493399	NC_074665.1	95493399	R	24	95.83	4.17
NC_074665.1.95493599	NC_074665.1	95493599	R	20	95.00	5.00
NC_074665.1.96034727	NC_074665.1	96034727	F	22	90.91	9.09
NC_074665.1.96034751	NC_074665.1	96034751	F	23	82.61	17.39
NC_074665.1.96034778	NC_074665.1	96034778	F	22	77.27	22.73
NC_074665.1.96034853	NC_074665.1	96034853	F	27	88.89	11.11
NC_074665.1.96034897	NC_074665.1	96034897	F	29	82.76	17.24
NC_074665.1.96034924	NC_074665.1	96034924	F	28	85.71	14.29
NC_074665.1.96034948	NC_074665.1	96034948	F	25	88.00	12.00
NC_074665.1.96034954	NC_074665.1	96034954	F	28	17.86	82.14
NC_074665.1.96034854	NC_074665.1	96034854	R	21	95.24	4.76
NC_074665.1.96034898	NC_074665.1	96034898	R	27	96.30	3.70
NC_074665.1.96034925	NC_074665.1	96034925	R	27	81.48	18.52
NC_074665.1.96034949	NC_074665.1	96034949	R	21	85.71	14.29
NC_074665.1.96034955	NC_074665.1	96034955	R	20	40.00	60.00
NC_074665.1.96393631	NC_074665.1	96393631	F	22	95.45	4.55
NC_074665.1.96393664	NC_074665.1	96393664	F	24	95.83	4.17
NC_074665.1.96393697	NC_074665.1	96393697	F	22	95.45	4.55
NC_074665.1.96476089	NC_074665.1	96476089	F	24	83.33	16.67
NC_074665.1.96476110	NC_074665.1	96476110	F	25	96.00	4.00
NC_074665.1.96476131	NC_074665.1	96476131	F	26	73.08	26.92
NC_074665.1.96476152	NC_074665.1	96476152	F	30	86.67	13.33
NC_074665.1.96476173	NC_074665.1	96476173	F	35	80.00	20.00
NC_074665.1.96476194	NC_074665.1	96476194	F	33	75.76	24.24
NC_074665.1.96476215	NC_074665.1	96476215	F	33	87.88	12.12
