chrBase	chr	base	strand	coverage	freqC	freqT
NC_074665.1.50386824	NC_074665.1	50386824	F	20	95.00	5.00
NC_074665.1.50386849	NC_074665.1	50386849	F	20	90.00	10.00
NC_074665.1.54489332	NC_074665.1	54489332	R	23	86.96	13.04
NC_074665.1.54489340	NC_074665.1	54489340	R	22	100.00	0.00
NC_074665.1.54489385	NC_074665.1	54489385	R	22	63.64	36.36
NC_074665.1.54489623	NC_074665.1	54489623	R	21	90.48	9.52
NC_074665.1.54489640	NC_074665.1	54489640	R	22	95.45	4.55
NC_074665.1.54489659	NC_074665.1	54489659	R	24	83.33	16.67
NC_074665.1.54489685	NC_074665.1	54489685	R	23	91.30	8.70
NC_074665.1.54489694	NC_074665.1	54489694	R	23	86.96	13.04
NC_074665.1.59352956	NC_074665.1	59352956	F	24	83.33	16.67
NC_074665.1.59352975	NC_074665.1	59352975	F	23	100.00	0.00
NC_074665.1.67592096	NC_074665.1	67592096	F	23	95.65	4.35
NC_074665.1.67592104	NC_074665.1	67592104	F	28	100.00	0.00
NC_074665.1.67592111	NC_074665.1	67592111	F	27	100.00	0.00
NC_074665.1.67592156	NC_074665.1	67592156	F	27	62.96	37.04
NC_074665.1.67592157	NC_074665.1	67592157	R	21	80.95	19.05
NC_074665.1.69368161	NC_074665.1	69368161	F	20	95.00	5.00
NC_074665.1.69369830	NC_074665.1	69369830	F	20	95.00	5.00
NC_074665.1.69369867	NC_074665.1	69369867	F	20	95.00	5.00
NC_074665.1.69370007	NC_074665.1	69370007	F	20	100.00	0.00
NC_074665.1.69370023	NC_074665.1	69370023	F	21	100.00	0.00
NC_074665.1.69369039	NC_074665.1	69369039	R	22	95.45	4.55
NC_074665.1.75789779	NC_074665.1	75789779	R	20	10.00	90.00
NC_074665.1.75789829	NC_074665.1	75789829	R	24	95.83	4.17
NC_074665.1.78901477	NC_074665.1	78901477	F	22	40.91	59.09
NC_074665.1.85433343	NC_074665.1	85433343	R	22	54.55	45.45
NC_074665.1.85435208	NC_074665.1	85435208	F	31	29.03	70.97
NC_074665.1.86570231	NC_074665.1	86570231	F	24	91.67	8.33
NC_074665.1.86570261	NC_074665.1	86570261	F	28	78.57	21.43
NC_074665.1.86570291	NC_074665.1	86570291	F	33	87.88	12.12
NC_074665.1.86570321	NC_074665.1	86570321	F	20	90.00	10.00
NC_074665.1.92551403	NC_074665.1	92551403	F	21	100.00	0.00
NC_074665.1.92551451	NC_074665.1	92551451	F	24	95.83	4.17
NC_074665.1.92551499	NC_074665.1	92551499	F	20	95.00	5.00
NC_074665.1.93266567	NC_074665.1	93266567	R	23	91.30	8.70
NC_074665.1.93266642	NC_074665.1	93266642	R	37	86.49	13.51
NC_074665.1.93334551	NC_074665.1	93334551	R	36	97.22	2.78
NC_074665.1.93334601	NC_074665.1	93334601	R	54	90.74	9.26
NC_074665.1.93334651	NC_074665.1	93334651	R	58	93.10	6.90
NC_074665.1.93652250	NC_074665.1	93652250	F	21	0.00	100.00
NC_074665.1.93652273	NC_074665.1	93652273	F	20	90.00	10.00
NC_074665.1.93652279	NC_074665.1	93652279	F	21	0.00	100.00
NC_074665.1.93652302	NC_074665.1	93652302	F	22	72.73	27.27
NC_074665.1.93652308	NC_074665.1	93652308	F	20	0.00	100.00
NC_074665.1.93664788	NC_074665.1	93664788	R	27	81.48	18.52
NC_074665.1.93949781	NC_074665.1	93949781	F	29	93.10	6.90
NC_074665.1.93949793	NC_074665.1	93949793	F	30	90.00	10.00
NC_074665.1.93949848	NC_074665.1	93949848	F	30	86.67	13.33
NC_074665.1.93949860	NC_074665.1	93949860	F	31	90.32	9.68
NC_074665.1.93949782	NC_074665.1	93949782	R	21	95.24	4.76
NC_074665.1.93949794	NC_074665.1	93949794	R	23	95.65	4.35
NC_074665.1.93949849	NC_074665.1	93949849	R	23	100.00	0.00
NC_074665.1.93949861	NC_074665.1	93949861	R	27	100.00	0.00
NC_074665.1.94069689	NC_074665.1	94069689	R	35	62.86	37.14
NC_074665.1.94069726	NC_074665.1	94069726	R	38	78.95	21.05
NC_074665.1.94069763	NC_074665.1	94069763	R	34	61.76	38.24
NC_074665.1.94249124	NC_074665.1	94249124	F	24	16.67	83.33
NC_074665.1.94249174	NC_074665.1	94249174	F	28	35.71	64.29
NC_074665.1.94275864	NC_074665.1	94275864	R	20	5.00	95.00
NC_074665.1.94458508	NC_074665.1	94458508	F	21	0.00	100.00
NC_074665.1.94520815	NC_074665.1	94520815	R	32	12.50	87.50
NC_074665.1.94520848	NC_074665.1	94520848	R	28	42.86	57.14
NC_074665.1.95019472	NC_074665.1	95019472	R	25	4.00	96.00
NC_074665.1.95019518	NC_074665.1	95019518	R	25	24.00	76.00
NC_074665.1.95914510	NC_074665.1	95914510	R	20	95.00	5.00
NC_074665.1.95914576	NC_074665.1	95914576	R	20	100.00	0.00
NC_074665.1.96041864	NC_074665.1	96041864	R	22	95.45	4.55
NC_074665.1.96053560	NC_074665.1	96053560	F	41	4.88	95.12
NC_074665.1.96053561	NC_074665.1	96053561	R	28	10.71	89.29
NC_074665.1.96476068	NC_074665.1	96476068	F	21	80.95	19.05
NC_074665.1.96476089	NC_074665.1	96476089	F	20	85.00	15.00
NC_074665.1.96476110	NC_074665.1	96476110	F	23	95.65	4.35
NC_074665.1.96476131	NC_074665.1	96476131	F	23	82.61	17.39
NC_074665.1.96476152	NC_074665.1	96476152	F	25	92.00	8.00
NC_074665.1.96476173	NC_074665.1	96476173	F	27	81.48	18.52
NC_074665.1.96476194	NC_074665.1	96476194	F	24	75.00	25.00
NC_074665.1.96476215	NC_074665.1	96476215	F	23	78.26	21.74
NC_074665.1.96476236	NC_074665.1	96476236	F	26	88.46	11.54
NC_074665.1.96476257	NC_074665.1	96476257	F	20	75.00	25.00
NC_074665.1.96476278	NC_074665.1	96476278	F	24	83.33	16.67
NC_074665.1.96476299	NC_074665.1	96476299	F	24	79.17	20.83
NC_074665.1.96476320	NC_074665.1	96476320	F	22	72.73	27.27
NC_074665.1.96677099	NC_074665.1	96677099	F	20	95.00	5.00
NC_074665.1.96677146	NC_074665.1	96677146	F	21	90.48	9.52
NC_074665.1.96677170	NC_074665.1	96677170	F	22	72.73	27.27
NC_074665.1.96677178	NC_074665.1	96677178	F	22	86.36	13.64
NC_074665.1.96677191	NC_074665.1	96677191	F	21	80.95	19.05
NC_074665.1.96677192	NC_074665.1	96677192	R	21	85.71	14.29
NC_074665.1.96941749	NC_074665.1	96941749	F	22	63.64	36.36
NC_074665.1.96941780	NC_074665.1	96941780	F	20	60.00	40.00
NC_074665.1.98069131	NC_074665.1	98069131	F	20	90.00	10.00
NC_074665.1.98069175	NC_074665.1	98069175	F	47	89.36	10.64
NC_074665.1.98069219	NC_074665.1	98069219	F	48	87.50	12.50
NC_074665.1.98069263	NC_074665.1	98069263	F	44	86.36	13.64
NC_074665.1.98632814	NC_074665.1	98632814	F	20	100.00	0.00
NC_074665.1.98632830	NC_074665.1	98632830	F	22	77.27	22.73
NC_074665.1.98632881	NC_074665.1	98632881	F	24	87.50	12.50
NC_074665.1.98632897	NC_074665.1	98632897	F	22	77.27	22.73
NC_074665.1.98632815	NC_074665.1	98632815	R	20	85.00	15.00
NC_074665.1.99942771	NC_074665.1	99942771	R	22	13.64	86.36
NC_074666.1.4505739	NC_074666.1	4505739	F	20	85.00	15.00
NC_074666.1.4505769	NC_074666.1	4505769	F	28	85.71	14.29
NC_074666.1.4505829	NC_074666.1	4505829	F	35	85.71	14.29
NC_074666.1.4505859	NC_074666.1	4505859	F	35	82.86	17.14
NC_074666.1.4775700	NC_074666.1	4775700	R	21	100.00	0.00
NC_074666.1.4775770	NC_074666.1	4775770	R	24	100.00	0.00
NC_074666.1.4775799	NC_074666.1	4775799	R	26	92.31	7.69
NC_074666.1.4775805	NC_074666.1	4775805	R	31	100.00	0.00
NC_074666.1.4775834	NC_074666.1	4775834	R	20	75.00	25.00
NC_074666.1.4775840	NC_074666.1	4775840	R	24	95.83	4.17
NC_074666.1.4775875	NC_074666.1	4775875	R	22	95.45	4.55
NC_074666.1.5142300	NC_074666.1	5142300	F	26	0.00	100.00
NC_074666.1.5142320	NC_074666.1	5142320	F	27	0.00	100.00
NC_074666.1.5142340	NC_074666.1	5142340	F	36	0.00	100.00
NC_074666.1.8166808	NC_074666.1	8166808	R	20	75.00	25.00
NC_074666.1.8166844	NC_074666.1	8166844	R	22	63.64	36.36
NC_074666.1.11942693	NC_074666.1	11942693	R	26	53.85	46.15
NC_074666.1.11942733	NC_074666.1	11942733	R	27	51.85	48.15
NC_074666.1.12676174	NC_074666.1	12676174	F	21	90.48	9.52
NC_074666.1.12676413	NC_074666.1	12676413	F	20	90.00	10.00
NC_074666.1.12676424	NC_074666.1	12676424	F	21	90.48	9.52
NC_074666.1.17003592	NC_074666.1	17003592	F	21	42.86	57.14
NC_074666.1.17004191	NC_074666.1	17004191	F	64	71.88	28.12
NC_074666.1.17004192	NC_074666.1	17004192	R	83	60.24	39.76
NC_074666.1.17246868	NC_074666.1	17246868	R	20	10.00	90.00
NC_074666.1.17347642	NC_074666.1	17347642	F	29	89.66	10.34
NC_074666.1.17347680	NC_074666.1	17347680	F	32	78.12	21.88
NC_074666.1.17347718	NC_074666.1	17347718	F	31	96.77	3.23
NC_074666.1.17347605	NC_074666.1	17347605	R	24	95.83	4.17
NC_074666.1.17347643	NC_074666.1	17347643	R	30	100.00	0.00
NC_074666.1.17347681	NC_074666.1	17347681	R	28	85.71	14.29
NC_074666.1.17347719	NC_074666.1	17347719	R	25	92.00	8.00
NC_074666.1.33090790	NC_074666.1	33090790	R	22	81.82	18.18
NC_074666.1.33090968	NC_074666.1	33090968	R	30	66.67	33.33
NC_074666.1.33091010	NC_074666.1	33091010	R	37	29.73	70.27
NC_074666.1.33091040	NC_074666.1	33091040	R	37	89.19	10.81
NC_074666.1.33091051	NC_074666.1	33091051	R	20	100.00	0.00
NC_074666.1.33091085	NC_074666.1	33091085	R	25	96.00	4.00
NC_074666.1.33091088	NC_074666.1	33091088	R	24	100.00	0.00
NC_074666.1.37056515	NC_074666.1	37056515	F	23	91.30	8.70
NC_074666.1.37056556	NC_074666.1	37056556	F	22	90.91	9.09
NC_074666.1.61943620	NC_074666.1	61943620	F	21	95.24	4.76
NC_074666.1.61943629	NC_074666.1	61943629	F	26	0.00	100.00
NC_074666.1.61943647	NC_074666.1	61943647	F	41	90.24	9.76
NC_074666.1.61943683	NC_074666.1	61943683	F	58	93.10	6.90
NC_074666.1.61943693	NC_074666.1	61943693	F	57	94.74	5.26
NC_074666.1.61943743	NC_074666.1	61943743	F	43	95.35	4.65
NC_074666.1.61943761	NC_074666.1	61943761	F	42	97.62	2.38
NC_074666.1.61943773	NC_074666.1	61943773	F	38	86.84	13.16
NC_074666.1.61943779	NC_074666.1	61943779	F	28	3.57	96.43
NC_074666.1.61943788	NC_074666.1	61943788	F	23	100.00	0.00
NC_074666.1.61943870	NC_074666.1	61943870	F	24	62.50	37.50
NC_074666.1.61943875	NC_074666.1	61943875	F	32	0.00	100.00
NC_074666.1.61943969	NC_074666.1	61943969	F	134	90.30	9.70
NC_074666.1.61943989	NC_074666.1	61943989	F	143	91.61	8.39
NC_074666.1.61943995	NC_074666.1	61943995	F	151	96.69	3.31
NC_074666.1.61944008	NC_074666.1	61944008	F	147	97.28	2.72
NC_074666.1.61944018	NC_074666.1	61944018	F	121	21.49	78.51
NC_074666.1.61944030	NC_074666.1	61944030	F	94	95.74	4.26
NC_074666.1.61944055	NC_074666.1	61944055	F	89	91.01	8.99
NC_074666.1.61944062	NC_074666.1	61944062	F	76	92.11	7.89
NC_074666.1.61944067	NC_074666.1	61944067	F	83	92.77	7.23
NC_074666.1.61944074	NC_074666.1	61944074	F	82	85.37	14.63
NC_074666.1.61944077	NC_074666.1	61944077	F	94	94.68	5.32
NC_074666.1.61944101	NC_074666.1	61944101	F	98	91.84	8.16
NC_074666.1.61944124	NC_074666.1	61944124	F	97	91.75	8.25
NC_074666.1.61944161	NC_074666.1	61944161	F	89	89.89	10.11
NC_074666.1.61944181	NC_074666.1	61944181	F	78	91.03	8.97
NC_074666.1.61944207	NC_074666.1	61944207	F	69	92.75	7.25
NC_074666.1.61943970	NC_074666.1	61943970	R	89	84.27	15.73
NC_074666.1.61943990	NC_074666.1	61943990	R	96	93.75	6.25
NC_074666.1.61943996	NC_074666.1	61943996	R	94	92.55	7.45
NC_074666.1.61944009	NC_074666.1	61944009	R	103	92.23	7.77
NC_074666.1.61944019	NC_074666.1	61944019	R	93	22.58	77.42
NC_074666.1.61944031	NC_074666.1	61944031	R	77	94.81	5.19
NC_074666.1.61944056	NC_074666.1	61944056	R	69	97.10	2.90
NC_074666.1.61944063	NC_074666.1	61944063	R	74	91.89	8.11
NC_074666.1.61944068	NC_074666.1	61944068	R	79	93.67	6.33
NC_074666.1.61944075	NC_074666.1	61944075	R	77	89.61	10.39
NC_074666.1.61944078	NC_074666.1	61944078	R	78	92.31	7.69
NC_074666.1.61944102	NC_074666.1	61944102	R	93	97.85	2.15
NC_074666.1.61944125	NC_074666.1	61944125	R	109	98.17	1.83
NC_074666.1.61944162	NC_074666.1	61944162	R	96	80.21	19.79
NC_074666.1.61944182	NC_074666.1	61944182	R	88	81.82	18.18
NC_074666.1.61944208	NC_074666.1	61944208	R	74	85.14	14.86
NC_074666.1.61946655	NC_074666.1	61946655	F	24	100.00	0.00
NC_074666.1.61946666	NC_074666.1	61946666	F	34	94.12	5.88
NC_074666.1.61946706	NC_074666.1	61946706	F	72	93.06	6.94
NC_074666.1.61946709	NC_074666.1	61946709	F	75	96.00	4.00
NC_074666.1.61946721	NC_074666.1	61946721	F	88	92.05	7.95
NC_074666.1.61946748	NC_074666.1	61946748	F	106	92.45	7.55
NC_074666.1.61946766	NC_074666.1	61946766	F	124	93.55	6.45
NC_074666.1.61946801	NC_074666.1	61946801	F	122	86.89	13.11
NC_074666.1.61946844	NC_074666.1	61946844	F	105	88.57	11.43
NC_074666.1.61946847	NC_074666.1	61946847	F	106	95.28	4.72
NC_074666.1.61946860	NC_074666.1	61946860	F	107	91.59	8.41
NC_074666.1.61946883	NC_074666.1	61946883	F	106	98.11	1.89
NC_074666.1.61946886	NC_074666.1	61946886	F	113	94.69	5.31
NC_074666.1.61946913	NC_074666.1	61946913	F	106	93.40	6.60
NC_074666.1.61946930	NC_074666.1	61946930	F	98	91.84	8.16
NC_074666.1.61946933	NC_074666.1	61946933	F	97	93.81	6.19
NC_074666.1.61946937	NC_074666.1	61946937	F	93	93.55	6.45
NC_074666.1.61946949	NC_074666.1	61946949	F	88	95.45	4.55
NC_074666.1.61946952	NC_074666.1	61946952	F	86	94.19	5.81
NC_074666.1.61946956	NC_074666.1	61946956	F	81	90.12	9.88
NC_074666.1.61946964	NC_074666.1	61946964	F	80	91.25	8.75
NC_074666.1.61946988	NC_074666.1	61946988	F	68	80.88	19.12
NC_074666.1.61947027	NC_074666.1	61947027	F	33	81.82	18.18
NC_074666.1.61947042	NC_074666.1	61947042	F	23	69.57	30.43
NC_074666.1.61946667	NC_074666.1	61946667	R	25	84.00	16.00
NC_074666.1.61946707	NC_074666.1	61946707	R	56	83.93	16.07
NC_074666.1.61946710	NC_074666.1	61946710	R	60	88.33	11.67
NC_074666.1.61946722	NC_074666.1	61946722	R	63	88.89	11.11
NC_074666.1.61946749	NC_074666.1	61946749	R	77	94.81	5.19
NC_074666.1.61946767	NC_074666.1	61946767	R	86	91.86	8.14
NC_074666.1.61946802	NC_074666.1	61946802	R	90	86.67	13.33
NC_074666.1.61946845	NC_074666.1	61946845	R	72	94.44	5.56
NC_074666.1.61946848	NC_074666.1	61946848	R	71	85.92	14.08
NC_074666.1.61946861	NC_074666.1	61946861	R	71	91.55	8.45
NC_074666.1.61946884	NC_074666.1	61946884	R	67	89.55	10.45
NC_074666.1.61946887	NC_074666.1	61946887	R	58	89.66	10.34
NC_074666.1.61946914	NC_074666.1	61946914	R	53	88.68	11.32
NC_074666.1.61946931	NC_074666.1	61946931	R	66	96.97	3.03
NC_074666.1.61946934	NC_074666.1	61946934	R	79	94.94	5.06
NC_074666.1.61946938	NC_074666.1	61946938	R	50	92.00	8.00
NC_074666.1.61946950	NC_074666.1	61946950	R	60	98.33	1.67
NC_074666.1.61946953	NC_074666.1	61946953	R	63	95.24	4.76
NC_074666.1.61946957	NC_074666.1	61946957	R	59	98.31	1.69
NC_074666.1.61946965	NC_074666.1	61946965	R	30	100.00	0.00
NC_074666.1.61946989	NC_074666.1	61946989	R	40	85.00	15.00
NC_074666.1.61947028	NC_074666.1	61947028	R	38	86.84	13.16
NC_074666.1.61947043	NC_074666.1	61947043	R	26	100.00	0.00
NC_074666.1.65849669	NC_074666.1	65849669	F	21	95.24	4.76
NC_074666.1.65849674	NC_074666.1	65849674	F	22	100.00	0.00
NC_074666.1.65849676	NC_074666.1	65849676	F	20	100.00	0.00
NC_074666.1.65849721	NC_074666.1	65849721	F	21	95.24	4.76
NC_074666.1.65849737	NC_074666.1	65849737	F	22	90.91	9.09
NC_074666.1.67604954	NC_074666.1	67604954	F	53	88.68	11.32
NC_074666.1.67605014	NC_074666.1	67605014	F	126	84.92	15.08
NC_074666.1.67605017	NC_074666.1	67605017	F	43	90.70	9.30
NC_074666.1.67605025	NC_074666.1	67605025	F	154	76.62	23.38
NC_074666.1.67605028	NC_074666.1	67605028	F	44	75.00	25.00
NC_074666.1.67605087	NC_074666.1	67605087	F	256	94.53	5.47
NC_074666.1.67605090	NC_074666.1	67605090	F	33	93.94	6.06
NC_074666.1.67605091	NC_074666.1	67605091	F	274	90.88	9.12
NC_074666.1.67605094	NC_074666.1	67605094	F	33	90.91	9.09
NC_074666.1.67605103	NC_074666.1	67605103	F	282	91.84	8.16
NC_074666.1.67605143	NC_074666.1	67605143	F	347	89.91	10.09
NC_074666.1.67605208	NC_074666.1	67605208	F	432	84.49	15.51
NC_074666.1.67605237	NC_074666.1	67605237	F	454	86.34	13.66
NC_074666.1.67605282	NC_074666.1	67605282	F	512	88.28	11.72
NC_074666.1.67605291	NC_074666.1	67605291	F	506	85.97	14.03
NC_074666.1.67605303	NC_074666.1	67605303	F	522	86.40	13.60
NC_074666.1.67605321	NC_074666.1	67605321	F	523	77.82	22.18
NC_074666.1.67605341	NC_074666.1	67605341	F	511	76.52	23.48
NC_074666.1.67605375	NC_074666.1	67605375	F	490	90.41	9.59
NC_074666.1.67605390	NC_074666.1	67605390	F	515	84.66	15.34
NC_074666.1.67605444	NC_074666.1	67605444	F	492	87.60	12.40
NC_074666.1.67605518	NC_074666.1	67605518	F	473	87.74	12.26
NC_074666.1.67605526	NC_074666.1	67605526	F	471	88.32	11.68
NC_074666.1.67605543	NC_074666.1	67605543	F	444	74.10	25.90
NC_074666.1.67605591	NC_074666.1	67605591	F	417	85.61	14.39
NC_074666.1.67605618	NC_074666.1	67605618	F	427	75.18	24.82
NC_074666.1.67605669	NC_074666.1	67605669	F	493	90.47	9.53
NC_074666.1.67605676	NC_074666.1	67605676	F	464	93.53	6.47
NC_074666.1.67605683	NC_074666.1	67605683	F	409	91.20	8.80
NC_074666.1.67605737	NC_074666.1	67605737	F	299	92.31	7.69
NC_074666.1.67605746	NC_074666.1	67605746	F	266	88.72	11.28
NC_074666.1.67605759	NC_074666.1	67605759	F	223	81.17	18.83
NC_074666.1.67605827	NC_074666.1	67605827	F	65	89.23	10.77
NC_074666.1.67605881	NC_074666.1	67605881	F	21	76.19	23.81
NC_074666.1.67605884	NC_074666.1	67605884	F	257	85.60	14.40
NC_074666.1.67605886	NC_074666.1	67605886	F	20	85.00	15.00
NC_074666.1.67605889	NC_074666.1	67605889	F	280	87.14	12.86
NC_074666.1.67605951	NC_074666.1	67605951	F	433	90.53	9.47
NC_074666.1.67605971	NC_074666.1	67605971	F	456	90.79	9.21
NC_074666.1.67605996	NC_074666.1	67605996	F	444	79.28	20.72
NC_074666.1.67606036	NC_074666.1	67606036	F	418	95.22	4.78
NC_074666.1.67606046	NC_074666.1	67606046	F	410	85.61	14.39
NC_074666.1.67606122	NC_074666.1	67606122	F	450	87.56	12.44
NC_074666.1.67606142	NC_074666.1	67606142	F	495	83.64	16.36
NC_074666.1.67606169	NC_074666.1	67606169	F	509	87.23	12.77
NC_074666.1.67606244	NC_074666.1	67606244	F	589	92.19	7.81
NC_074666.1.67606257	NC_074666.1	67606257	F	601	93.18	6.82
NC_074666.1.67606259	NC_074666.1	67606259	F	600	92.67	7.33
NC_074666.1.67606276	NC_074666.1	67606276	F	599	92.15	7.85
NC_074666.1.67606291	NC_074666.1	67606291	F	540	83.52	16.48
NC_074666.1.67606390	NC_074666.1	67606390	F	553	84.09	15.91
NC_074666.1.67606424	NC_074666.1	67606424	F	553	93.13	6.87
NC_074666.1.67606433	NC_074666.1	67606433	F	562	95.55	4.45
NC_074666.1.67606445	NC_074666.1	67606445	F	561	93.58	6.42
NC_074666.1.67606454	NC_074666.1	67606454	F	581	92.94	7.06
NC_074666.1.67606473	NC_074666.1	67606473	F	586	93.00	7.00
NC_074666.1.67606476	NC_074666.1	67606476	F	586	89.25	10.75
NC_074666.1.67606491	NC_074666.1	67606491	F	557	91.56	8.44
NC_074666.1.67606522	NC_074666.1	67606522	F	602	91.03	8.97
NC_074666.1.67606587	NC_074666.1	67606587	F	584	83.90	16.10
NC_074666.1.67606593	NC_074666.1	67606593	F	564	91.31	8.69
NC_074666.1.67606620	NC_074666.1	67606620	F	559	88.19	11.81
NC_074666.1.67606680	NC_074666.1	67606680	F	565	85.31	14.69
NC_074666.1.67606695	NC_074666.1	67606695	F	580	82.76	17.24
NC_074666.1.67606725	NC_074666.1	67606725	F	572	83.57	16.43
NC_074666.1.67606764	NC_074666.1	67606764	F	620	87.26	12.74
NC_074666.1.67606796	NC_074666.1	67606796	F	585	91.28	8.72
NC_074666.1.67606809	NC_074666.1	67606809	F	587	88.93	11.07
NC_074666.1.67606814	NC_074666.1	67606814	F	588	93.03	6.97
NC_074666.1.67606858	NC_074666.1	67606858	F	584	84.42	15.58
NC_074666.1.67606879	NC_074666.1	67606879	F	586	82.25	17.75
NC_074666.1.67606916	NC_074666.1	67606916	F	548	88.69	11.31
NC_074666.1.67606927	NC_074666.1	67606927	F	554	88.99	11.01
NC_074666.1.67606971	NC_074666.1	67606971	F	549	79.78	20.22
NC_074666.1.67606983	NC_074666.1	67606983	F	493	84.38	15.62
NC_074666.1.67606996	NC_074666.1	67606996	F	511	49.71	50.29
NC_074666.1.67607112	NC_074666.1	67607112	F	564	82.27	17.73
NC_074666.1.67607155	NC_074666.1	67607155	F	576	87.85	12.15
NC_074666.1.67607234	NC_074666.1	67607234	F	492	89.23	10.77
NC_074666.1.67607244	NC_074666.1	67607244	F	533	85.93	14.07
NC_074666.1.67607249	NC_074666.1	67607249	F	531	91.71	8.29
NC_074666.1.67607256	NC_074666.1	67607256	F	540	89.44	10.56
NC_074666.1.67607298	NC_074666.1	67607298	F	531	84.56	15.44
NC_074666.1.67607331	NC_074666.1	67607331	F	527	88.80	11.20
NC_074666.1.67607343	NC_074666.1	67607343	F	523	91.78	8.22
NC_074666.1.67607348	NC_074666.1	67607348	F	509	84.87	15.13
NC_074666.1.67607409	NC_074666.1	67607409	F	526	78.71	21.29
NC_074666.1.67607415	NC_074666.1	67607415	F	510	78.63	21.37
NC_074666.1.67607469	NC_074666.1	67607469	F	556	87.23	12.77
NC_074666.1.67607482	NC_074666.1	67607482	F	584	84.59	15.41
NC_074666.1.67607540	NC_074666.1	67607540	F	610	77.87	22.13
NC_074666.1.67607611	NC_074666.1	67607611	F	618	59.22	40.78
NC_074666.1.67607826	NC_074666.1	67607826	F	584	29.11	70.89
NC_074666.1.67607942	NC_074666.1	67607942	F	506	81.62	18.38
NC_074666.1.67607967	NC_074666.1	67607967	F	573	83.77	16.23
NC_074666.1.67608232	NC_074666.1	67608232	F	586	62.63	37.37
NC_074666.1.67608294	NC_074666.1	67608294	F	556	54.86	45.14
NC_074666.1.67608318	NC_074666.1	67608318	F	597	84.76	15.24
NC_074666.1.67608343	NC_074666.1	67608343	F	595	78.32	21.68
NC_074666.1.67608631	NC_074666.1	67608631	F	650	92.31	7.69
NC_074666.1.67608634	NC_074666.1	67608634	F	643	93.00	7.00
NC_074666.1.67608651	NC_074666.1	67608651	F	639	92.96	7.04
NC_074666.1.67608675	NC_074666.1	67608675	F	620	89.68	10.32
NC_074666.1.67608715	NC_074666.1	67608715	F	558	87.10	12.90
NC_074666.1.67608721	NC_074666.1	67608721	F	545	83.30	16.70
NC_074666.1.67608770	NC_074666.1	67608770	F	534	74.91	25.09
NC_074666.1.67608777	NC_074666.1	67608777	F	514	88.72	11.28
NC_074666.1.67608784	NC_074666.1	67608784	F	529	72.21	27.79
