chrBase	chr	base	strand	coverage	freqC	freqT
NC_074665.1.83279102	NC_074665.1	83279102	R	25	72.00	28.00
NC_074665.1.83279144	NC_074665.1	83279144	R	22	77.27	22.73
NC_074665.1.84065082	NC_074665.1	84065082	R	24	87.50	12.50
NC_074665.1.84487850	NC_074665.1	84487850	R	22	50.00	50.00
NC_074665.1.85435112	NC_074665.1	85435112	F	38	34.21	65.79
NC_074665.1.85435208	NC_074665.1	85435208	F	51	21.57	78.43
NC_074665.1.85539144	NC_074665.1	85539144	F	21	28.57	71.43
NC_074665.1.85628044	NC_074665.1	85628044	R	20	95.00	5.00
NC_074665.1.85628048	NC_074665.1	85628048	R	21	100.00	0.00
NC_074665.1.85628074	NC_074665.1	85628074	R	24	91.67	8.33
NC_074665.1.85628078	NC_074665.1	85628078	R	25	100.00	0.00
NC_074665.1.85628104	NC_074665.1	85628104	R	24	100.00	0.00
NC_074665.1.85628108	NC_074665.1	85628108	R	24	95.83	4.17
NC_074665.1.85628134	NC_074665.1	85628134	R	24	95.83	4.17
NC_074665.1.85628138	NC_074665.1	85628138	R	21	95.24	4.76
NC_074665.1.85628164	NC_074665.1	85628164	R	20	90.00	10.00
NC_074665.1.85628168	NC_074665.1	85628168	R	23	95.65	4.35
NC_074665.1.86570201	NC_074665.1	86570201	F	20	85.00	15.00
NC_074665.1.86570261	NC_074665.1	86570261	F	25	84.00	16.00
NC_074665.1.86570291	NC_074665.1	86570291	F	25	84.00	16.00
NC_074665.1.89553702	NC_074665.1	89553702	R	20	100.00	0.00
NC_074665.1.89619066	NC_074665.1	89619066	R	21	61.90	38.10
NC_074665.1.92375658	NC_074665.1	92375658	F	20	100.00	0.00
NC_074665.1.92375663	NC_074665.1	92375663	F	22	77.27	22.73
NC_074665.1.92375669	NC_074665.1	92375669	F	27	85.19	14.81
NC_074665.1.92375832	NC_074665.1	92375832	F	20	95.00	5.00
NC_074665.1.92375836	NC_074665.1	92375836	F	23	82.61	17.39
NC_074665.1.92375845	NC_074665.1	92375845	F	21	85.71	14.29
NC_074665.1.92375847	NC_074665.1	92375847	F	20	95.00	5.00
NC_074665.1.92377200	NC_074665.1	92377200	F	23	82.61	17.39
NC_074665.1.92377214	NC_074665.1	92377214	F	30	66.67	33.33
NC_074665.1.92377216	NC_074665.1	92377216	F	29	86.21	13.79
NC_074665.1.92377220	NC_074665.1	92377220	F	27	81.48	18.52
NC_074665.1.92377229	NC_074665.1	92377229	F	24	87.50	12.50
NC_074665.1.92377231	NC_074665.1	92377231	F	27	77.78	22.22
NC_074665.1.92377242	NC_074665.1	92377242	F	24	79.17	20.83
NC_074665.1.92377247	NC_074665.1	92377247	F	22	81.82	18.18
NC_074665.1.92377257	NC_074665.1	92377257	F	20	85.00	15.00
NC_074665.1.92377273	NC_074665.1	92377273	F	27	66.67	33.33
NC_074665.1.92377415	NC_074665.1	92377415	F	34	94.12	5.88
NC_074665.1.92377419	NC_074665.1	92377419	F	34	79.41	20.59
NC_074665.1.92377430	NC_074665.1	92377430	F	30	86.67	13.33
NC_074665.1.92377441	NC_074665.1	92377441	F	31	90.32	9.68
NC_074665.1.92377446	NC_074665.1	92377446	F	26	76.92	23.08
NC_074665.1.92377452	NC_074665.1	92377452	F	27	88.89	11.11
NC_074665.1.92388616	NC_074665.1	92388616	F	20	40.00	60.00
NC_074665.1.92388758	NC_074665.1	92388758	F	23	86.96	13.04
NC_074665.1.92388762	NC_074665.1	92388762	F	22	90.91	9.09
NC_074665.1.92388773	NC_074665.1	92388773	F	21	95.24	4.76
NC_074665.1.92388784	NC_074665.1	92388784	F	20	90.00	10.00
NC_074665.1.92388759	NC_074665.1	92388759	R	32	81.25	18.75
NC_074665.1.92388763	NC_074665.1	92388763	R	30	86.67	13.33
NC_074665.1.92388774	NC_074665.1	92388774	R	32	93.75	6.25
NC_074665.1.92388785	NC_074665.1	92388785	R	34	85.29	14.71
NC_074665.1.92388790	NC_074665.1	92388790	R	29	72.41	27.59
NC_074665.1.92388796	NC_074665.1	92388796	R	27	88.89	11.11
NC_074665.1.92551403	NC_074665.1	92551403	F	34	94.12	5.88
NC_074665.1.92551451	NC_074665.1	92551451	F	42	92.86	7.14
NC_074665.1.92551499	NC_074665.1	92551499	F	28	85.71	14.29
NC_074665.1.92586855	NC_074665.1	92586855	F	44	95.45	4.55
NC_074665.1.92586859	NC_074665.1	92586859	F	47	78.72	21.28
NC_074665.1.92586868	NC_074665.1	92586868	F	49	83.67	16.33
NC_074665.1.92586870	NC_074665.1	92586870	F	48	95.83	4.17
NC_074665.1.92586881	NC_074665.1	92586881	F	47	72.34	27.66
NC_074665.1.92586886	NC_074665.1	92586886	F	44	95.45	4.55
NC_074665.1.92586892	NC_074665.1	92586892	F	41	97.56	2.44
NC_074665.1.92586896	NC_074665.1	92586896	F	40	75.00	25.00
NC_074665.1.92586912	NC_074665.1	92586912	F	39	84.62	15.38
NC_074665.1.92587028	NC_074665.1	92587028	F	21	90.48	9.52
NC_074665.1.92587034	NC_074665.1	92587034	F	25	96.00	4.00
NC_074665.1.92587038	NC_074665.1	92587038	F	21	90.48	9.52
NC_074665.1.92587054	NC_074665.1	92587054	F	24	87.50	12.50
NC_074665.1.92587196	NC_074665.1	92587196	F	24	95.83	4.17
NC_074665.1.92587200	NC_074665.1	92587200	F	21	85.71	14.29
NC_074665.1.92587211	NC_074665.1	92587211	F	20	90.00	10.00
NC_074665.1.92586575	NC_074665.1	92586575	R	23	0.00	100.00
NC_074665.1.92586655	NC_074665.1	92586655	R	36	88.89	11.11
NC_074665.1.92586659	NC_074665.1	92586659	R	36	86.11	13.89
NC_074665.1.92586670	NC_074665.1	92586670	R	30	93.33	6.67
NC_074665.1.92586681	NC_074665.1	92586681	R	32	87.50	12.50
NC_074665.1.92586692	NC_074665.1	92586692	R	29	93.10	6.90
NC_074665.1.92586856	NC_074665.1	92586856	R	64	96.88	3.12
NC_074665.1.92586860	NC_074665.1	92586860	R	63	85.71	14.29
NC_074665.1.92586869	NC_074665.1	92586869	R	59	94.92	5.08
NC_074665.1.92586871	NC_074665.1	92586871	R	62	93.55	6.45
NC_074665.1.92586882	NC_074665.1	92586882	R	55	70.91	29.09
NC_074665.1.92586887	NC_074665.1	92586887	R	53	86.79	13.21
NC_074665.1.92586893	NC_074665.1	92586893	R	52	94.23	5.77
NC_074665.1.92586897	NC_074665.1	92586897	R	52	92.31	7.69
NC_074665.1.92586913	NC_074665.1	92586913	R	41	92.68	7.32
NC_074665.1.92587024	NC_074665.1	92587024	R	20	100.00	0.00
NC_074665.1.92587029	NC_074665.1	92587029	R	22	86.36	13.64
NC_074665.1.92587035	NC_074665.1	92587035	R	20	95.00	5.00
NC_074665.1.92587039	NC_074665.1	92587039	R	23	91.30	8.70
NC_074665.1.92587055	NC_074665.1	92587055	R	28	96.43	3.57
NC_074665.1.93374544	NC_074665.1	93374544	F	25	24.00	76.00
NC_074665.1.94117813	NC_074665.1	94117813	R	22	72.73	27.27
NC_074665.1.94117853	NC_074665.1	94117853	R	25	88.00	12.00
NC_074665.1.94117893	NC_074665.1	94117893	R	26	88.46	11.54
NC_074665.1.94117901	NC_074665.1	94117901	R	26	7.69	92.31
NC_074665.1.94117933	NC_074665.1	94117933	R	22	77.27	22.73
NC_074665.1.94173780	NC_074665.1	94173780	R	25	12.00	88.00
NC_074665.1.94173803	NC_074665.1	94173803	R	25	12.00	88.00
NC_074665.1.94173890	NC_074665.1	94173890	R	30	30.00	70.00
NC_074665.1.94173919	NC_074665.1	94173919	R	21	61.90	38.10
NC_074665.1.94520847	NC_074665.1	94520847	F	23	8.70	91.30
NC_074665.1.95019472	NC_074665.1	95019472	R	36	8.33	91.67
NC_074665.1.95019518	NC_074665.1	95019518	R	31	29.03	70.97
NC_074665.1.95019566	NC_074665.1	95019566	R	24	12.50	87.50
NC_074665.1.95036143	NC_074665.1	95036143	R	20	90.00	10.00
NC_074665.1.95688669	NC_074665.1	95688669	F	26	88.46	11.54
NC_074665.1.95688719	NC_074665.1	95688719	F	31	93.55	6.45
NC_074665.1.95688769	NC_074665.1	95688769	F	23	100.00	0.00
NC_074665.1.96053560	NC_074665.1	96053560	F	42	7.14	92.86
NC_074665.1.96476152	NC_074665.1	96476152	F	20	70.00	30.00
NC_074665.1.96476173	NC_074665.1	96476173	F	21	85.71	14.29
NC_074665.1.96476194	NC_074665.1	96476194	F	21	90.48	9.52
NC_074665.1.96677171	NC_074665.1	96677171	R	21	95.24	4.76
NC_074665.1.97073736	NC_074665.1	97073736	R	21	71.43	28.57
NC_074665.1.97074033	NC_074665.1	97074033	R	20	100.00	0.00
NC_074665.1.98069131	NC_074665.1	98069131	F	51	98.04	1.96
NC_074665.1.98069175	NC_074665.1	98069175	F	133	96.24	3.76
NC_074665.1.98069219	NC_074665.1	98069219	F	129	93.02	6.98
NC_074665.1.98069263	NC_074665.1	98069263	F	137	90.51	9.49
NC_074665.1.98069176	NC_074665.1	98069176	R	26	100.00	0.00
NC_074665.1.98069220	NC_074665.1	98069220	R	30	100.00	0.00
NC_074665.1.98069264	NC_074665.1	98069264	R	28	96.43	3.57
NC_074665.1.98632815	NC_074665.1	98632815	R	24	83.33	16.67
NC_074665.1.98632831	NC_074665.1	98632831	R	24	91.67	8.33
NC_074665.1.98632882	NC_074665.1	98632882	R	20	90.00	10.00
NC_074665.1.99589724	NC_074665.1	99589724	R	23	86.96	13.04
NC_074665.1.99589756	NC_074665.1	99589756	R	28	89.29	10.71
NC_074665.1.99589788	NC_074665.1	99589788	R	25	96.00	4.00
NC_074665.1.99589820	NC_074665.1	99589820	R	20	90.00	10.00
NC_074665.1.99942771	NC_074665.1	99942771	R	24	4.17	95.83
NC_074665.1.100750818	NC_074665.1	100750818	R	25	92.00	8.00
NC_074665.1.100750823	NC_074665.1	100750823	R	21	95.24	4.76
NC_074665.1.100750843	NC_074665.1	100750843	R	24	95.83	4.17
NC_074665.1.100750868	NC_074665.1	100750868	R	24	95.83	4.17
NC_074665.1.100750893	NC_074665.1	100750893	R	20	100.00	0.00
NC_074665.1.101274437	NC_074665.1	101274437	F	20	85.00	15.00
NC_074666.1.1960803	NC_074666.1	1960803	R	23	69.57	30.43
NC_074666.1.1960813	NC_074666.1	1960813	R	21	85.71	14.29
NC_074666.1.1960842	NC_074666.1	1960842	R	26	88.46	11.54
NC_074666.1.1960847	NC_074666.1	1960847	R	26	96.15	3.85
NC_074666.1.1960897	NC_074666.1	1960897	R	25	96.00	4.00
NC_074666.1.1960906	NC_074666.1	1960906	R	22	90.91	9.09
NC_074666.1.1998472	NC_074666.1	1998472	R	33	75.76	24.24
NC_074666.1.1998562	NC_074666.1	1998562	R	25	68.00	32.00
NC_074666.1.3281751	NC_074666.1	3281751	F	22	81.82	18.18
NC_074666.1.3281812	NC_074666.1	3281812	F	20	75.00	25.00
NC_074666.1.4505769	NC_074666.1	4505769	F	26	88.46	11.54
NC_074666.1.4505829	NC_074666.1	4505829	F	29	93.10	6.90
NC_074666.1.4505859	NC_074666.1	4505859	F	29	93.10	6.90
NC_074666.1.5136893	NC_074666.1	5136893	F	24	95.83	4.17
NC_074666.1.5136913	NC_074666.1	5136913	F	20	95.00	5.00
NC_074666.1.5142300	NC_074666.1	5142300	F	27	0.00	100.00
NC_074666.1.5142320	NC_074666.1	5142320	F	36	0.00	100.00
NC_074666.1.5142340	NC_074666.1	5142340	F	41	0.00	100.00
NC_074666.1.8166808	NC_074666.1	8166808	R	21	71.43	28.57
NC_074666.1.13832015	NC_074666.1	13832015	R	29	89.66	10.34
NC_074666.1.13832072	NC_074666.1	13832072	R	41	73.17	26.83
NC_074666.1.13832125	NC_074666.1	13832125	R	36	80.56	19.44
NC_074666.1.14409983	NC_074666.1	14409983	F	20	100.00	0.00
NC_074666.1.14410001	NC_074666.1	14410001	F	20	95.00	5.00
NC_074666.1.14410017	NC_074666.1	14410017	F	23	100.00	0.00
NC_074666.1.14410031	NC_074666.1	14410031	F	21	95.24	4.76
NC_074666.1.14410046	NC_074666.1	14410046	F	21	100.00	0.00
NC_074666.1.14410049	NC_074666.1	14410049	F	23	95.65	4.35
NC_074666.1.14410065	NC_074666.1	14410065	F	22	95.45	4.55
NC_074666.1.14410094	NC_074666.1	14410094	F	21	95.24	4.76
NC_074666.1.17003592	NC_074666.1	17003592	F	23	69.57	30.43
NC_074666.1.17004191	NC_074666.1	17004191	F	84	75.00	25.00
NC_074666.1.17004192	NC_074666.1	17004192	R	108	71.30	28.70
NC_074666.1.17246868	NC_074666.1	17246868	R	21	4.76	95.24
NC_074666.1.17347642	NC_074666.1	17347642	F	20	90.00	10.00
NC_074666.1.28220285	NC_074666.1	28220285	R	21	95.24	4.76
NC_074666.1.33090790	NC_074666.1	33090790	R	21	80.95	19.05
NC_074666.1.33091010	NC_074666.1	33091010	R	22	40.91	59.09
NC_074666.1.33091040	NC_074666.1	33091040	R	21	76.19	23.81
NC_074666.1.48650114	NC_074666.1	48650114	F	20	90.00	10.00
NC_074666.1.59877184	NC_074666.1	59877184	R	23	82.61	17.39
NC_074666.1.61816205	NC_074666.1	61816205	R	22	0.00	100.00
NC_074666.1.61816222	NC_074666.1	61816222	R	21	0.00	100.00
NC_074666.1.61816839	NC_074666.1	61816839	R	20	0.00	100.00
NC_074666.1.61818100	NC_074666.1	61818100	R	20	15.00	85.00
NC_074666.1.61818169	NC_074666.1	61818169	R	21	0.00	100.00
NC_074666.1.61943629	NC_074666.1	61943629	F	21	9.52	90.48
NC_074666.1.61943647	NC_074666.1	61943647	F	26	76.92	23.08
NC_074666.1.61943683	NC_074666.1	61943683	F	36	91.67	8.33
NC_074666.1.61943693	NC_074666.1	61943693	F	35	94.29	5.71
NC_074666.1.61943743	NC_074666.1	61943743	F	31	96.77	3.23
NC_074666.1.61943761	NC_074666.1	61943761	F	20	80.00	20.00
NC_074666.1.61943773	NC_074666.1	61943773	F	20	80.00	20.00
NC_074666.1.61943969	NC_074666.1	61943969	F	96	91.67	8.33
NC_074666.1.61943989	NC_074666.1	61943989	F	109	88.99	11.01
NC_074666.1.61943995	NC_074666.1	61943995	F	106	90.57	9.43
NC_074666.1.61944008	NC_074666.1	61944008	F	110	93.64	6.36
NC_074666.1.61944018	NC_074666.1	61944018	F	90	28.89	71.11
NC_074666.1.61944030	NC_074666.1	61944030	F	82	91.46	8.54
NC_074666.1.61944055	NC_074666.1	61944055	F	74	90.54	9.46
NC_074666.1.61944062	NC_074666.1	61944062	F	66	87.88	12.12
NC_074666.1.61944067	NC_074666.1	61944067	F	71	95.77	4.23
NC_074666.1.61944074	NC_074666.1	61944074	F	71	90.14	9.86
NC_074666.1.61944077	NC_074666.1	61944077	F	78	91.03	8.97
NC_074666.1.61944101	NC_074666.1	61944101	F	68	92.65	7.35
NC_074666.1.61944124	NC_074666.1	61944124	F	73	94.52	5.48
NC_074666.1.61944161	NC_074666.1	61944161	F	69	88.41	11.59
NC_074666.1.61944181	NC_074666.1	61944181	F	57	96.49	3.51
NC_074666.1.61944207	NC_074666.1	61944207	F	49	91.84	8.16
NC_074666.1.61946655	NC_074666.1	61946655	F	21	100.00	0.00
NC_074666.1.61946666	NC_074666.1	61946666	F	24	95.83	4.17
NC_074666.1.61946706	NC_074666.1	61946706	F	50	94.00	6.00
NC_074666.1.61946709	NC_074666.1	61946709	F	59	98.31	1.69
NC_074666.1.61946721	NC_074666.1	61946721	F	69	98.55	1.45
NC_074666.1.61946748	NC_074666.1	61946748	F	93	98.92	1.08
NC_074666.1.61946766	NC_074666.1	61946766	F	96	95.83	4.17
NC_074666.1.61946801	NC_074666.1	61946801	F	95	90.53	9.47
NC_074666.1.61946844	NC_074666.1	61946844	F	99	90.91	9.09
NC_074666.1.61946847	NC_074666.1	61946847	F	93	98.92	1.08
NC_074666.1.61946860	NC_074666.1	61946860	F	94	93.62	6.38
NC_074666.1.61946883	NC_074666.1	61946883	F	94	96.81	3.19
NC_074666.1.61946886	NC_074666.1	61946886	F	91	95.60	4.40
NC_074666.1.61946913	NC_074666.1	61946913	F	85	94.12	5.88
NC_074666.1.61946930	NC_074666.1	61946930	F	84	95.24	4.76
NC_074666.1.61946933	NC_074666.1	61946933	F	87	94.25	5.75
NC_074666.1.61946937	NC_074666.1	61946937	F	83	95.18	4.82
NC_074666.1.61946949	NC_074666.1	61946949	F	77	96.10	3.90
NC_074666.1.61946952	NC_074666.1	61946952	F	77	92.21	7.79
NC_074666.1.61946956	NC_074666.1	61946956	F	68	91.18	8.82
NC_074666.1.61946964	NC_074666.1	61946964	F	59	89.83	10.17
NC_074666.1.61946988	NC_074666.1	61946988	F	52	76.92	23.08
NC_074666.1.61947027	NC_074666.1	61947027	F	28	82.14	17.86
NC_074666.1.61943970	NC_074666.1	61943970	R	53	86.79	13.21
NC_074666.1.61943990	NC_074666.1	61943990	R	56	94.64	5.36
NC_074666.1.61943996	NC_074666.1	61943996	R	50	98.00	2.00
NC_074666.1.61944009	NC_074666.1	61944009	R	57	94.74	5.26
NC_074666.1.61944019	NC_074666.1	61944019	R	56	33.93	66.07
NC_074666.1.61944031	NC_074666.1	61944031	R	50	100.00	0.00
NC_074666.1.61944056	NC_074666.1	61944056	R	56	96.43	3.57
NC_074666.1.61944063	NC_074666.1	61944063	R	60	95.00	5.00
NC_074666.1.61944068	NC_074666.1	61944068	R	60	96.67	3.33
NC_074666.1.61944075	NC_074666.1	61944075	R	57	94.74	5.26
NC_074666.1.61944078	NC_074666.1	61944078	R	51	98.04	1.96
NC_074666.1.61944102	NC_074666.1	61944102	R	55	96.36	3.64
NC_074666.1.61944125	NC_074666.1	61944125	R	62	95.16	4.84
NC_074666.1.61944162	NC_074666.1	61944162	R	55	81.82	18.18
NC_074666.1.61944182	NC_074666.1	61944182	R	51	86.27	13.73
NC_074666.1.61944208	NC_074666.1	61944208	R	37	89.19	10.81
NC_074666.1.61946707	NC_074666.1	61946707	R	42	88.10	11.90
NC_074666.1.61946710	NC_074666.1	61946710	R	46	84.78	15.22
NC_074666.1.61946722	NC_074666.1	61946722	R	55	94.55	5.45
NC_074666.1.61946749	NC_074666.1	61946749	R	64	100.00	0.00
NC_074666.1.61946767	NC_074666.1	61946767	R	76	92.11	7.89
NC_074666.1.61946802	NC_074666.1	61946802	R	85	95.29	4.71
NC_074666.1.61946845	NC_074666.1	61946845	R	72	95.83	4.17
NC_074666.1.61946848	NC_074666.1	61946848	R	74	90.54	9.46
NC_074666.1.61946861	NC_074666.1	61946861	R	64	90.62	9.38
NC_074666.1.61946884	NC_074666.1	61946884	R	56	98.21	1.79
NC_074666.1.61946887	NC_074666.1	61946887	R	51	98.04	1.96
NC_074666.1.61946914	NC_074666.1	61946914	R	44	90.91	9.09
NC_074666.1.61946931	NC_074666.1	61946931	R	54	96.30	3.70
NC_074666.1.61946934	NC_074666.1	61946934	R	60	95.00	5.00
NC_074666.1.61946938	NC_074666.1	61946938	R	43	93.02	6.98
NC_074666.1.61946950	NC_074666.1	61946950	R	46	97.83	2.17
NC_074666.1.61946953	NC_074666.1	61946953	R	54	96.30	3.70
NC_074666.1.61946957	NC_074666.1	61946957	R	46	93.48	6.52
NC_074666.1.61946965	NC_074666.1	61946965	R	29	96.55	3.45
NC_074666.1.61946989	NC_074666.1	61946989	R	39	71.79	28.21
NC_074666.1.61947028	NC_074666.1	61947028	R	30	93.33	6.67
NC_074666.1.61947043	NC_074666.1	61947043	R	20	95.00	5.00
NC_074666.1.65849606	NC_074666.1	65849606	F	24	91.67	8.33
NC_074666.1.65849615	NC_074666.1	65849615	F	26	92.31	7.69
NC_074666.1.65849634	NC_074666.1	65849634	F	32	100.00	0.00
NC_074666.1.65849637	NC_074666.1	65849637	F	31	100.00	0.00
NC_074666.1.65849652	NC_074666.1	65849652	F	31	96.77	3.23
NC_074666.1.65849669	NC_074666.1	65849669	F	34	88.24	11.76
NC_074666.1.65849674	NC_074666.1	65849674	F	31	96.77	3.23
NC_074666.1.65849676	NC_074666.1	65849676	F	29	100.00	0.00
NC_074666.1.65849721	NC_074666.1	65849721	F	33	90.91	9.09
NC_074666.1.65849737	NC_074666.1	65849737	F	32	75.00	25.00
NC_074666.1.65849830	NC_074666.1	65849830	F	30	96.67	3.33
NC_074666.1.65849832	NC_074666.1	65849832	F	26	96.15	3.85
NC_074666.1.65849862	NC_074666.1	65849862	F	26	92.31	7.69
NC_074666.1.65849908	NC_074666.1	65849908	F	23	78.26	21.74
NC_074666.1.65849969	NC_074666.1	65849969	F	24	62.50	37.50
NC_074666.1.65849831	NC_074666.1	65849831	R	21	100.00	0.00
NC_074666.1.65849833	NC_074666.1	65849833	R	20	95.00	5.00
NC_074666.1.65849863	NC_074666.1	65849863	R	20	95.00	5.00
NC_074666.1.65849909	NC_074666.1	65849909	R	21	85.71	14.29
NC_074666.1.67511770	NC_074666.1	67511770	F	41	68.29	31.71
NC_074666.1.67604954	NC_074666.1	67604954	F	32	90.62	9.38
NC_074666.1.67605014	NC_074666.1	67605014	F	62	90.32	9.68
NC_074666.1.67605017	NC_074666.1	67605017	F	21	95.24	4.76
NC_074666.1.67605025	NC_074666.1	67605025	F	86	82.56	17.44
NC_074666.1.67605028	NC_074666.1	67605028	F	22	81.82	18.18
NC_074666.1.67605087	NC_074666.1	67605087	F	153	94.12	5.88
NC_074666.1.67605091	NC_074666.1	67605091	F	161	93.17	6.83
NC_074666.1.67605103	NC_074666.1	67605103	F	164	93.29	6.71
NC_074666.1.67605143	NC_074666.1	67605143	F	226	95.58	4.42
NC_074666.1.67605208	NC_074666.1	67605208	F	291	82.82	17.18
NC_074666.1.67605237	NC_074666.1	67605237	F	305	88.20	11.80
NC_074666.1.67605282	NC_074666.1	67605282	F	335	92.24	7.76
NC_074666.1.67605291	NC_074666.1	67605291	F	328	89.33	10.67
NC_074666.1.67605303	NC_074666.1	67605303	F	341	88.56	11.44
NC_074666.1.67605321	NC_074666.1	67605321	F	343	81.34	18.66
NC_074666.1.67605341	NC_074666.1	67605341	F	338	81.66	18.34
NC_074666.1.67605375	NC_074666.1	67605375	F	315	91.11	8.89
NC_074666.1.67605390	NC_074666.1	67605390	F	332	86.75	13.25
NC_074666.1.67605444	NC_074666.1	67605444	F	332	87.95	12.05
NC_074666.1.67605518	NC_074666.1	67605518	F	318	90.88	9.12
NC_074666.1.67605526	NC_074666.1	67605526	F	308	89.61	10.39
NC_074666.1.67605543	NC_074666.1	67605543	F	305	74.43	25.57
NC_074666.1.67605591	NC_074666.1	67605591	F	286	86.71	13.29
NC_074666.1.67605618	NC_074666.1	67605618	F	293	78.84	21.16
NC_074666.1.67605669	NC_074666.1	67605669	F	321	90.97	9.03
NC_074666.1.67605676	NC_074666.1	67605676	F	312	94.55	5.45
NC_074666.1.67605683	NC_074666.1	67605683	F	293	90.78	9.22
NC_074666.1.67605737	NC_074666.1	67605737	F	202	92.57	7.43
NC_074666.1.67605746	NC_074666.1	67605746	F	182	90.11	9.89
NC_074666.1.67605759	NC_074666.1	67605759	F	153	81.05	18.95
NC_074666.1.67605827	NC_074666.1	67605827	F	44	79.55	20.45
NC_074666.1.67605884	NC_074666.1	67605884	F	159	93.08	6.92
