chrBase	chr	base	strand	coverage	freqC	freqT
NC_074665.1.50386818	NC_074665.1	50386818	F	23	100.00	0.00
NC_074665.1.50386821	NC_074665.1	50386821	F	21	100.00	0.00
NC_074665.1.50386824	NC_074665.1	50386824	F	24	100.00	0.00
NC_074665.1.50386836	NC_074665.1	50386836	F	24	100.00	0.00
NC_074665.1.50386842	NC_074665.1	50386842	F	25	96.00	4.00
NC_074665.1.50386845	NC_074665.1	50386845	F	24	100.00	0.00
NC_074665.1.50386849	NC_074665.1	50386849	F	25	100.00	0.00
NC_074665.1.50386860	NC_074665.1	50386860	F	26	96.15	3.85
NC_074665.1.50386866	NC_074665.1	50386866	F	27	100.00	0.00
NC_074665.1.50386881	NC_074665.1	50386881	F	26	92.31	7.69
NC_074665.1.50388218	NC_074665.1	50388218	R	23	95.65	4.35
NC_074665.1.50388222	NC_074665.1	50388222	R	26	96.15	3.85
NC_074665.1.50388225	NC_074665.1	50388225	R	26	96.15	3.85
NC_074665.1.50388228	NC_074665.1	50388228	R	25	96.00	4.00
NC_074665.1.50388231	NC_074665.1	50388231	R	24	95.83	4.17
NC_074665.1.50388234	NC_074665.1	50388234	R	23	95.65	4.35
NC_074665.1.50388240	NC_074665.1	50388240	R	21	95.24	4.76
NC_074665.1.54489331	NC_074665.1	54489331	F	23	82.61	17.39
NC_074665.1.54489339	NC_074665.1	54489339	F	22	100.00	0.00
NC_074665.1.54489384	NC_074665.1	54489384	F	34	85.29	14.71
NC_074665.1.54489658	NC_074665.1	54489658	F	21	100.00	0.00
NC_074665.1.54489684	NC_074665.1	54489684	F	31	61.29	38.71
NC_074665.1.54489693	NC_074665.1	54489693	F	28	78.57	21.43
NC_074665.1.54489714	NC_074665.1	54489714	F	31	51.61	48.39
NC_074665.1.54489756	NC_074665.1	54489756	F	21	52.38	47.62
NC_074665.1.59352898	NC_074665.1	59352898	F	21	100.00	0.00
NC_074665.1.59352901	NC_074665.1	59352901	F	23	86.96	13.04
NC_074665.1.59352956	NC_074665.1	59352956	F	23	100.00	0.00
NC_074665.1.59352975	NC_074665.1	59352975	F	20	95.00	5.00
NC_074665.1.59353201	NC_074665.1	59353201	F	23	82.61	17.39
NC_074665.1.67592096	NC_074665.1	67592096	F	22	95.45	4.55
NC_074665.1.67592104	NC_074665.1	67592104	F	25	100.00	0.00
NC_074665.1.67592111	NC_074665.1	67592111	F	24	100.00	0.00
NC_074665.1.67592156	NC_074665.1	67592156	F	26	84.62	15.38
NC_074665.1.67903381	NC_074665.1	67903381	R	24	95.83	4.17
NC_074665.1.67903397	NC_074665.1	67903397	R	27	96.30	3.70
NC_074665.1.67903442	NC_074665.1	67903442	R	28	89.29	10.71
NC_074665.1.69327453	NC_074665.1	69327453	F	24	50.00	50.00
NC_074665.1.69327495	NC_074665.1	69327495	F	22	72.73	27.27
NC_074665.1.69327516	NC_074665.1	69327516	F	22	86.36	13.64
NC_074665.1.69327738	NC_074665.1	69327738	F	25	72.00	28.00
NC_074665.1.69327784	NC_074665.1	69327784	F	20	85.00	15.00
NC_074665.1.69482361	NC_074665.1	69482361	F	44	63.64	36.36
NC_074665.1.69482661	NC_074665.1	69482661	F	28	67.86	32.14
NC_074665.1.69482362	NC_074665.1	69482362	R	32	50.00	50.00
NC_074665.1.77268524	NC_074665.1	77268524	F	21	61.90	38.10
NC_074665.1.77268564	NC_074665.1	77268564	F	23	65.22	34.78
NC_074665.1.77268618	NC_074665.1	77268618	F	25	64.00	36.00
NC_074665.1.83271671	NC_074665.1	83271671	F	22	77.27	22.73
NC_074665.1.83271711	NC_074665.1	83271711	F	22	86.36	13.64
NC_074665.1.83271737	NC_074665.1	83271737	F	20	65.00	35.00
NC_074665.1.83271580	NC_074665.1	83271580	R	20	75.00	25.00
NC_074665.1.83271606	NC_074665.1	83271606	R	26	84.62	15.38
NC_074665.1.83271646	NC_074665.1	83271646	R	27	85.19	14.81
NC_074665.1.83271672	NC_074665.1	83271672	R	26	100.00	0.00
NC_074665.1.83271712	NC_074665.1	83271712	R	26	88.46	11.54
NC_074665.1.84487849	NC_074665.1	84487849	F	20	90.00	10.00
NC_074665.1.84495610	NC_074665.1	84495610	R	21	85.71	14.29
NC_074665.1.85433197	NC_074665.1	85433197	R	42	71.43	28.57
NC_074665.1.85433343	NC_074665.1	85433343	R	22	63.64	36.36
NC_074665.1.85435208	NC_074665.1	85435208	F	36	58.33	41.67
NC_074665.1.86570231	NC_074665.1	86570231	F	33	96.97	3.03
NC_074665.1.86570261	NC_074665.1	86570261	F	31	87.10	12.90
NC_074665.1.86570291	NC_074665.1	86570291	F	33	96.97	3.03
NC_074665.1.86570321	NC_074665.1	86570321	F	27	92.59	7.41
NC_074665.1.88333217	NC_074665.1	88333217	R	20	75.00	25.00
NC_074665.1.88333252	NC_074665.1	88333252	R	24	58.33	41.67
NC_074665.1.88333266	NC_074665.1	88333266	R	21	38.10	61.90
NC_074665.1.88333297	NC_074665.1	88333297	R	27	74.07	25.93
NC_074665.1.88333301	NC_074665.1	88333301	R	25	84.00	16.00
NC_074665.1.89553702	NC_074665.1	89553702	R	20	100.00	0.00
NC_074665.1.92375658	NC_074665.1	92375658	F	21	80.95	19.05
NC_074665.1.92375663	NC_074665.1	92375663	F	21	76.19	23.81
NC_074665.1.92375669	NC_074665.1	92375669	F	22	77.27	22.73
NC_074665.1.92375832	NC_074665.1	92375832	F	23	78.26	21.74
NC_074665.1.92375836	NC_074665.1	92375836	F	20	95.00	5.00
NC_074665.1.92377200	NC_074665.1	92377200	F	26	96.15	3.85
NC_074665.1.92377214	NC_074665.1	92377214	F	37	70.27	29.73
NC_074665.1.92377216	NC_074665.1	92377216	F	37	89.19	10.81
NC_074665.1.92377220	NC_074665.1	92377220	F	35	91.43	8.57
NC_074665.1.92377229	NC_074665.1	92377229	F	38	86.84	13.16
NC_074665.1.92377231	NC_074665.1	92377231	F	35	97.14	2.86
NC_074665.1.92377242	NC_074665.1	92377242	F	38	89.47	10.53
NC_074665.1.92377247	NC_074665.1	92377247	F	37	91.89	8.11
NC_074665.1.92377253	NC_074665.1	92377253	F	40	92.50	7.50
NC_074665.1.92377257	NC_074665.1	92377257	F	41	82.93	17.07
NC_074665.1.92377273	NC_074665.1	92377273	F	40	65.00	35.00
NC_074665.1.92377415	NC_074665.1	92377415	F	52	94.23	5.77
NC_074665.1.92377419	NC_074665.1	92377419	F	52	90.38	9.62
NC_074665.1.92377430	NC_074665.1	92377430	F	50	94.00	6.00
NC_074665.1.92377441	NC_074665.1	92377441	F	52	80.77	19.23
NC_074665.1.92377446	NC_074665.1	92377446	F	45	75.56	24.44
NC_074665.1.92377452	NC_074665.1	92377452	F	46	82.61	17.39
NC_074665.1.92375670	NC_074665.1	92375670	R	20	85.00	15.00
NC_074665.1.92375837	NC_074665.1	92375837	R	21	90.48	9.52
NC_074665.1.92379596	NC_074665.1	92379596	F	21	85.71	14.29
NC_074665.1.92379994	NC_074665.1	92379994	F	29	89.66	10.34
NC_074665.1.92379998	NC_074665.1	92379998	F	25	84.00	16.00
NC_074665.1.92380009	NC_074665.1	92380009	F	30	93.33	6.67
NC_074665.1.92380020	NC_074665.1	92380020	F	27	81.48	18.52
NC_074665.1.92380025	NC_074665.1	92380025	F	27	74.07	25.93
NC_074665.1.92380031	NC_074665.1	92380031	F	29	82.76	17.24
NC_074665.1.92385572	NC_074665.1	92385572	F	22	95.45	4.55
NC_074665.1.92385576	NC_074665.1	92385576	F	22	81.82	18.18
NC_074665.1.92385585	NC_074665.1	92385585	F	24	91.67	8.33
NC_074665.1.92385587	NC_074665.1	92385587	F	22	95.45	4.55
NC_074665.1.92385598	NC_074665.1	92385598	F	24	79.17	20.83
NC_074665.1.92385603	NC_074665.1	92385603	F	24	83.33	16.67
NC_074665.1.92385609	NC_074665.1	92385609	F	23	95.65	4.35
NC_074665.1.92385613	NC_074665.1	92385613	F	24	87.50	12.50
NC_074665.1.92385629	NC_074665.1	92385629	F	20	95.00	5.00
NC_074665.1.92388758	NC_074665.1	92388758	F	42	95.24	4.76
NC_074665.1.92388762	NC_074665.1	92388762	F	43	90.70	9.30
NC_074665.1.92388773	NC_074665.1	92388773	F	41	95.12	4.88
NC_074665.1.92388784	NC_074665.1	92388784	F	41	87.80	12.20
NC_074665.1.92388789	NC_074665.1	92388789	F	41	85.37	14.63
NC_074665.1.92388795	NC_074665.1	92388795	F	39	92.31	7.69
NC_074665.1.92388544	NC_074665.1	92388544	R	23	86.96	13.04
NC_074665.1.92388558	NC_074665.1	92388558	R	23	91.30	8.70
NC_074665.1.92388560	NC_074665.1	92388560	R	24	95.83	4.17
NC_074665.1.92388564	NC_074665.1	92388564	R	24	95.83	4.17
NC_074665.1.92388573	NC_074665.1	92388573	R	26	80.77	19.23
NC_074665.1.92388575	NC_074665.1	92388575	R	26	96.15	3.85
NC_074665.1.92388586	NC_074665.1	92388586	R	31	90.32	9.68
NC_074665.1.92388591	NC_074665.1	92388591	R	33	87.88	12.12
NC_074665.1.92388597	NC_074665.1	92388597	R	35	97.14	2.86
NC_074665.1.92388601	NC_074665.1	92388601	R	34	82.35	17.65
NC_074665.1.92388617	NC_074665.1	92388617	R	37	75.68	24.32
NC_074665.1.92388759	NC_074665.1	92388759	R	55	94.55	5.45
NC_074665.1.92388763	NC_074665.1	92388763	R	52	96.15	3.85
NC_074665.1.92388774	NC_074665.1	92388774	R	49	95.92	4.08
NC_074665.1.92388785	NC_074665.1	92388785	R	47	89.36	10.64
NC_074665.1.92388790	NC_074665.1	92388790	R	41	85.37	14.63
NC_074665.1.92388796	NC_074665.1	92388796	R	38	92.11	7.89
NC_074665.1.92397928	NC_074665.1	92397928	F	26	92.31	7.69
NC_074665.1.92397932	NC_074665.1	92397932	F	26	88.46	11.54
NC_074665.1.92397941	NC_074665.1	92397941	F	25	68.00	32.00
NC_074665.1.92397943	NC_074665.1	92397943	F	30	90.00	10.00
NC_074665.1.92397954	NC_074665.1	92397954	F	29	86.21	13.79
NC_074665.1.92397959	NC_074665.1	92397959	F	30	86.67	13.33
NC_074665.1.92397965	NC_074665.1	92397965	F	30	83.33	16.67
NC_074665.1.92398096	NC_074665.1	92398096	F	28	82.14	17.86
NC_074665.1.92398101	NC_074665.1	92398101	F	25	64.00	36.00
NC_074665.1.92398107	NC_074665.1	92398107	F	26	73.08	26.92
NC_074665.1.92398111	NC_074665.1	92398111	F	22	90.91	9.09
NC_074665.1.92583334	NC_074665.1	92583334	R	21	90.48	9.52
NC_074665.1.92583345	NC_074665.1	92583345	R	21	80.95	19.05
NC_074665.1.92583350	NC_074665.1	92583350	R	24	70.83	29.17
NC_074665.1.92583356	NC_074665.1	92583356	R	25	96.00	4.00
NC_074665.1.92586658	NC_074665.1	92586658	F	20	65.00	35.00
NC_074665.1.92586855	NC_074665.1	92586855	F	59	88.14	11.86
NC_074665.1.92586859	NC_074665.1	92586859	F	62	91.94	8.06
NC_074665.1.92586868	NC_074665.1	92586868	F	57	94.74	5.26
NC_074665.1.92586870	NC_074665.1	92586870	F	59	98.31	1.69
NC_074665.1.92586881	NC_074665.1	92586881	F	55	89.09	10.91
NC_074665.1.92586886	NC_074665.1	92586886	F	55	89.09	10.91
NC_074665.1.92586892	NC_074665.1	92586892	F	52	94.23	5.77
NC_074665.1.92586896	NC_074665.1	92586896	F	51	82.35	17.65
NC_074665.1.92586912	NC_074665.1	92586912	F	39	84.62	15.38
NC_074665.1.92587023	NC_074665.1	92587023	F	35	97.14	2.86
NC_074665.1.92587028	NC_074665.1	92587028	F	34	73.53	26.47
NC_074665.1.92587034	NC_074665.1	92587034	F	38	92.11	7.89
NC_074665.1.92587038	NC_074665.1	92587038	F	34	91.18	8.82
NC_074665.1.92587054	NC_074665.1	92587054	F	39	71.79	28.21
NC_074665.1.92587196	NC_074665.1	92587196	F	37	91.89	8.11
NC_074665.1.92587200	NC_074665.1	92587200	F	36	88.89	11.11
NC_074665.1.92587211	NC_074665.1	92587211	F	31	83.87	16.13
NC_074665.1.92587222	NC_074665.1	92587222	F	29	82.76	17.24
NC_074665.1.92587227	NC_074665.1	92587227	F	26	84.62	15.38
NC_074665.1.92587233	NC_074665.1	92587233	F	26	96.15	3.85
NC_074665.1.92586575	NC_074665.1	92586575	R	23	0.00	100.00
NC_074665.1.92586655	NC_074665.1	92586655	R	57	94.74	5.26
NC_074665.1.92586659	NC_074665.1	92586659	R	52	96.15	3.85
NC_074665.1.92586670	NC_074665.1	92586670	R	52	98.08	1.92
NC_074665.1.92586681	NC_074665.1	92586681	R	58	93.10	6.90
NC_074665.1.92586692	NC_074665.1	92586692	R	55	96.36	3.64
NC_074665.1.92586856	NC_074665.1	92586856	R	77	96.10	3.90
NC_074665.1.92586860	NC_074665.1	92586860	R	71	87.32	12.68
NC_074665.1.92586869	NC_074665.1	92586869	R	65	93.85	6.15
NC_074665.1.92586871	NC_074665.1	92586871	R	67	98.51	1.49
NC_074665.1.92586882	NC_074665.1	92586882	R	65	84.62	15.38
NC_074665.1.92586887	NC_074665.1	92586887	R	63	96.83	3.17
NC_074665.1.92586893	NC_074665.1	92586893	R	50	100.00	0.00
NC_074665.1.92586897	NC_074665.1	92586897	R	49	89.80	10.20
NC_074665.1.92586913	NC_074665.1	92586913	R	48	89.58	10.42
NC_074665.1.92587024	NC_074665.1	92587024	R	30	93.33	6.67
NC_074665.1.92587029	NC_074665.1	92587029	R	32	90.62	9.38
NC_074665.1.92587035	NC_074665.1	92587035	R	33	93.94	6.06
NC_074665.1.92587039	NC_074665.1	92587039	R	35	88.57	11.43
NC_074665.1.92587055	NC_074665.1	92587055	R	38	84.21	15.79
NC_074665.1.92587197	NC_074665.1	92587197	R	35	97.14	2.86
NC_074665.1.92587201	NC_074665.1	92587201	R	34	100.00	0.00
NC_074665.1.92587212	NC_074665.1	92587212	R	29	96.55	3.45
NC_074665.1.92587223	NC_074665.1	92587223	R	24	100.00	0.00
NC_074665.1.92587228	NC_074665.1	92587228	R	24	87.50	12.50
NC_074665.1.92587234	NC_074665.1	92587234	R	21	90.48	9.52
NC_074665.1.93266642	NC_074665.1	93266642	R	20	90.00	10.00
NC_074665.1.93334651	NC_074665.1	93334651	R	21	100.00	0.00
NC_074665.1.93916681	NC_074665.1	93916681	R	20	90.00	10.00
NC_074665.1.93916706	NC_074665.1	93916706	R	20	95.00	5.00
NC_074665.1.93916717	NC_074665.1	93916717	R	21	100.00	0.00
NC_074665.1.94055153	NC_074665.1	94055153	F	20	100.00	0.00
NC_074665.1.94118141	NC_074665.1	94118141	R	23	17.39	82.61
NC_074665.1.94118160	NC_074665.1	94118160	R	23	21.74	78.26
NC_074665.1.94118192	NC_074665.1	94118192	R	24	79.17	20.83
NC_074665.1.94173803	NC_074665.1	94173803	R	20	25.00	75.00
NC_074665.1.94173890	NC_074665.1	94173890	R	22	40.91	59.09
NC_074665.1.94243441	NC_074665.1	94243441	F	20	100.00	0.00
NC_074665.1.94243486	NC_074665.1	94243486	F	20	100.00	0.00
NC_074665.1.94520847	NC_074665.1	94520847	F	24	16.67	83.33
NC_074665.1.94520931	NC_074665.1	94520931	F	25	8.00	92.00
NC_074665.1.94520815	NC_074665.1	94520815	R	27	29.63	70.37
NC_074665.1.94520848	NC_074665.1	94520848	R	21	76.19	23.81
NC_074665.1.95019472	NC_074665.1	95019472	R	31	9.68	90.32
NC_074665.1.95019518	NC_074665.1	95019518	R	28	39.29	60.71
NC_074665.1.95019566	NC_074665.1	95019566	R	20	20.00	80.00
NC_074665.1.95302529	NC_074665.1	95302529	F	21	19.05	80.95
NC_074665.1.95492479	NC_074665.1	95492479	R	20	95.00	5.00
NC_074665.1.95492513	NC_074665.1	95492513	R	20	75.00	25.00
NC_074665.1.95870176	NC_074665.1	95870176	R	21	85.71	14.29
NC_074665.1.95870206	NC_074665.1	95870206	R	21	90.48	9.52
NC_074665.1.96053560	NC_074665.1	96053560	F	44	13.64	86.36
NC_074665.1.96053561	NC_074665.1	96053561	R	20	25.00	75.00
NC_074665.1.97073720	NC_074665.1	97073720	R	22	72.73	27.27
NC_074665.1.97073736	NC_074665.1	97073736	R	24	75.00	25.00
NC_074665.1.97074033	NC_074665.1	97074033	R	23	91.30	8.70
NC_074665.1.97074042	NC_074665.1	97074042	R	23	82.61	17.39
NC_074665.1.97074045	NC_074665.1	97074045	R	21	95.24	4.76
NC_074665.1.97542039	NC_074665.1	97542039	F	20	90.00	10.00
NC_074665.1.97632987	NC_074665.1	97632987	F	21	85.71	14.29
NC_074665.1.97633012	NC_074665.1	97633012	F	21	80.95	19.05
NC_074665.1.98061076	NC_074665.1	98061076	R	22	68.18	31.82
NC_074665.1.98069131	NC_074665.1	98069131	F	38	100.00	0.00
NC_074665.1.98069175	NC_074665.1	98069175	F	114	90.35	9.65
NC_074665.1.98069219	NC_074665.1	98069219	F	121	90.08	9.92
NC_074665.1.98069263	NC_074665.1	98069263	F	122	86.07	13.93
NC_074665.1.98632815	NC_074665.1	98632815	R	40	80.00	20.00
NC_074665.1.98632831	NC_074665.1	98632831	R	41	73.17	26.83
NC_074665.1.98632882	NC_074665.1	98632882	R	45	91.11	8.89
NC_074665.1.98632898	NC_074665.1	98632898	R	42	76.19	23.81
NC_074665.1.99359636	NC_074665.1	99359636	F	25	88.00	12.00
NC_074665.1.99359688	NC_074665.1	99359688	F	27	100.00	0.00
NC_074665.1.99363263	NC_074665.1	99363263	F	23	91.30	8.70
NC_074665.1.99363312	NC_074665.1	99363312	F	32	87.50	12.50
NC_074665.1.99363359	NC_074665.1	99363359	F	22	86.36	13.64
NC_074665.1.99359689	NC_074665.1	99359689	R	35	97.14	2.86
NC_074665.1.99359738	NC_074665.1	99359738	R	21	100.00	0.00
NC_074665.1.99589724	NC_074665.1	99589724	R	24	95.83	4.17
NC_074665.1.99589756	NC_074665.1	99589756	R	26	88.46	11.54
NC_074665.1.99942771	NC_074665.1	99942771	R	22	18.18	81.82
NC_074665.1.100750793	NC_074665.1	100750793	R	20	90.00	10.00
NC_074665.1.100750798	NC_074665.1	100750798	R	22	81.82	18.18
NC_074665.1.100750818	NC_074665.1	100750818	R	23	95.65	4.35
NC_074665.1.100750823	NC_074665.1	100750823	R	20	100.00	0.00
NC_074665.1.100750843	NC_074665.1	100750843	R	21	95.24	4.76
NC_074666.1.1939776	NC_074666.1	1939776	F	25	96.00	4.00
NC_074666.1.1939799	NC_074666.1	1939799	F	27	92.59	7.41
NC_074666.1.1939844	NC_074666.1	1939844	F	23	69.57	30.43
NC_074666.1.1939881	NC_074666.1	1939881	F	20	45.00	55.00
NC_074666.1.1940017	NC_074666.1	1940017	F	24	83.33	16.67
NC_074666.1.1940018	NC_074666.1	1940018	R	25	80.00	20.00
NC_074666.1.1998561	NC_074666.1	1998561	F	29	96.55	3.45
NC_074666.1.1998606	NC_074666.1	1998606	F	20	100.00	0.00
NC_074666.1.4505739	NC_074666.1	4505739	F	32	84.38	15.62
NC_074666.1.4505769	NC_074666.1	4505769	F	42	85.71	14.29
NC_074666.1.4505829	NC_074666.1	4505829	F	43	83.72	16.28
NC_074666.1.4505859	NC_074666.1	4505859	F	44	86.36	13.64
NC_074666.1.5136893	NC_074666.1	5136893	F	24	79.17	20.83
NC_074666.1.5136913	NC_074666.1	5136913	F	23	91.30	8.70
NC_074666.1.5142300	NC_074666.1	5142300	F	37	0.00	100.00
NC_074666.1.5142320	NC_074666.1	5142320	F	39	0.00	100.00
NC_074666.1.5142340	NC_074666.1	5142340	F	47	0.00	100.00
NC_074666.1.8166808	NC_074666.1	8166808	R	20	75.00	25.00
NC_074666.1.12676174	NC_074666.1	12676174	F	20	70.00	30.00
NC_074666.1.17003592	NC_074666.1	17003592	F	22	63.64	36.36
NC_074666.1.17004191	NC_074666.1	17004191	F	114	74.56	25.44
NC_074666.1.17004192	NC_074666.1	17004192	R	156	66.03	33.97
NC_074666.1.17347604	NC_074666.1	17347604	F	29	100.00	0.00
NC_074666.1.17347642	NC_074666.1	17347642	F	58	94.83	5.17
NC_074666.1.17347680	NC_074666.1	17347680	F	58	89.66	10.34
NC_074666.1.17347718	NC_074666.1	17347718	F	60	96.67	3.33
NC_074666.1.17347605	NC_074666.1	17347605	R	20	95.00	5.00
NC_074666.1.17347643	NC_074666.1	17347643	R	30	100.00	0.00
NC_074666.1.17347681	NC_074666.1	17347681	R	28	100.00	0.00
NC_074666.1.17347719	NC_074666.1	17347719	R	30	100.00	0.00
NC_074666.1.17471972	NC_074666.1	17471972	R	20	0.00	100.00
NC_074666.1.17652232	NC_074666.1	17652232	R	21	95.24	4.76
NC_074666.1.17652655	NC_074666.1	17652655	F	21	100.00	0.00
NC_074666.1.17652708	NC_074666.1	17652708	F	28	100.00	0.00
NC_074666.1.17652656	NC_074666.1	17652656	R	21	90.48	9.52
NC_074666.1.17790581	NC_074666.1	17790581	R	21	90.48	9.52
NC_074666.1.17790625	NC_074666.1	17790625	R	20	90.00	10.00
NC_074666.1.18575028	NC_074666.1	18575028	R	20	95.00	5.00
NC_074666.1.18575047	NC_074666.1	18575047	R	24	91.67	8.33
NC_074666.1.32893958	NC_074666.1	32893958	F	23	95.65	4.35
NC_074666.1.32893961	NC_074666.1	32893961	F	24	100.00	0.00
NC_074666.1.32893983	NC_074666.1	32893983	F	21	90.48	9.52
NC_074666.1.33091039	NC_074666.1	33091039	F	22	100.00	0.00
NC_074666.1.33091050	NC_074666.1	33091050	F	21	71.43	28.57
NC_074666.1.33090790	NC_074666.1	33090790	R	24	91.67	8.33
NC_074666.1.33090968	NC_074666.1	33090968	R	20	75.00	25.00
NC_074666.1.33091010	NC_074666.1	33091010	R	30	40.00	60.00
NC_074666.1.33091040	NC_074666.1	33091040	R	27	92.59	7.41
NC_074666.1.33091085	NC_074666.1	33091085	R	20	100.00	0.00
NC_074666.1.37056453	NC_074666.1	37056453	F	20	95.00	5.00
NC_074666.1.37056477	NC_074666.1	37056477	F	22	90.91	9.09
NC_074666.1.37056497	NC_074666.1	37056497	F	24	91.67	8.33
NC_074666.1.37056515	NC_074666.1	37056515	F	24	91.67	8.33
NC_074666.1.37056524	NC_074666.1	37056524	F	24	95.83	4.17
NC_074666.1.37056556	NC_074666.1	37056556	F	21	76.19	23.81
NC_074666.1.37056809	NC_074666.1	37056809	F	23	86.96	13.04
NC_074666.1.37056525	NC_074666.1	37056525	R	20	90.00	10.00
NC_074666.1.37056557	NC_074666.1	37056557	R	20	85.00	15.00
NC_074666.1.43769788	NC_074666.1	43769788	R	22	90.91	9.09
NC_074666.1.52018997	NC_074666.1	52018997	R	22	86.36	13.64
NC_074666.1.55324910	NC_074666.1	55324910	R	22	77.27	22.73
NC_074666.1.59877872	NC_074666.1	59877872	F	22	86.36	13.64
NC_074666.1.61816682	NC_074666.1	61816682	R	20	0.00	100.00
NC_074666.1.61827803	NC_074666.1	61827803	F	23	0.00	100.00
NC_074666.1.61943616	NC_074666.1	61943616	F	21	90.48	9.52
NC_074666.1.61943620	NC_074666.1	61943620	F	24	91.67	8.33
NC_074666.1.61943629	NC_074666.1	61943629	F	28	0.00	100.00
NC_074666.1.61943647	NC_074666.1	61943647	F	40	87.50	12.50
NC_074666.1.61943683	NC_074666.1	61943683	F	54	96.30	3.70
NC_074666.1.61943693	NC_074666.1	61943693	F	55	94.55	5.45
NC_074666.1.61943743	NC_074666.1	61943743	F	44	97.73	2.27
NC_074666.1.61943761	NC_074666.1	61943761	F	36	97.22	2.78
NC_074666.1.61943773	NC_074666.1	61943773	F	30	86.67	13.33
NC_074666.1.61943779	NC_074666.1	61943779	F	28	10.71	89.29
NC_074666.1.61943788	NC_074666.1	61943788	F	20	100.00	0.00
NC_074666.1.61943875	NC_074666.1	61943875	F	27	11.11	88.89
NC_074666.1.61943969	NC_074666.1	61943969	F	135	92.59	7.41
NC_074666.1.61943989	NC_074666.1	61943989	F	157	94.90	5.10
NC_074666.1.61943995	NC_074666.1	61943995	F	162	96.91	3.09
NC_074666.1.61944008	NC_074666.1	61944008	F	156	96.15	3.85
NC_074666.1.61944018	NC_074666.1	61944018	F	131	35.88	64.12
