chrBase	chr	base	strand	coverage	freqC	freqT
NC_074665.1.54489659	NC_074665.1	54489659	R	27	100.00	0.00
NC_074665.1.54489685	NC_074665.1	54489685	R	20	85.00	15.00
NC_074665.1.54489694	NC_074665.1	54489694	R	24	79.17	20.83
NC_074665.1.56742812	NC_074665.1	56742812	F	23	100.00	0.00
NC_074665.1.56742815	NC_074665.1	56742815	F	24	100.00	0.00
NC_074665.1.56742817	NC_074665.1	56742817	F	23	91.30	8.70
NC_074665.1.56743091	NC_074665.1	56743091	F	22	86.36	13.64
NC_074665.1.56742785	NC_074665.1	56742785	R	25	92.00	8.00
NC_074665.1.56742813	NC_074665.1	56742813	R	23	100.00	0.00
NC_074665.1.56742816	NC_074665.1	56742816	R	20	95.00	5.00
NC_074665.1.56742818	NC_074665.1	56742818	R	24	91.67	8.33
NC_074665.1.56743018	NC_074665.1	56743018	R	20	95.00	5.00
NC_074665.1.56743039	NC_074665.1	56743039	R	22	100.00	0.00
NC_074665.1.56743061	NC_074665.1	56743061	R	25	100.00	0.00
NC_074665.1.56743092	NC_074665.1	56743092	R	26	96.15	3.85
NC_074665.1.56743103	NC_074665.1	56743103	R	27	92.59	7.41
NC_074665.1.56743127	NC_074665.1	56743127	R	20	100.00	0.00
NC_074665.1.59352891	NC_074665.1	59352891	F	20	95.00	5.00
NC_074665.1.59352898	NC_074665.1	59352898	F	21	95.24	4.76
NC_074665.1.59352901	NC_074665.1	59352901	F	21	95.24	4.76
NC_074665.1.59352956	NC_074665.1	59352956	F	29	86.21	13.79
NC_074665.1.59352975	NC_074665.1	59352975	F	25	92.00	8.00
NC_074665.1.59353007	NC_074665.1	59353007	F	20	90.00	10.00
NC_074665.1.59353010	NC_074665.1	59353010	F	21	95.24	4.76
NC_074665.1.59353201	NC_074665.1	59353201	F	23	82.61	17.39
NC_074665.1.59353268	NC_074665.1	59353268	F	21	85.71	14.29
NC_074665.1.61505151	NC_074665.1	61505151	F	34	67.65	32.35
NC_074665.1.61505196	NC_074665.1	61505196	F	32	84.38	15.62
NC_074665.1.61505231	NC_074665.1	61505231	F	29	72.41	27.59
NC_074665.1.61505867	NC_074665.1	61505867	F	26	57.69	42.31
NC_074665.1.61506621	NC_074665.1	61506621	F	27	100.00	0.00
NC_074665.1.61506726	NC_074665.1	61506726	F	44	86.36	13.64
NC_074665.1.61509335	NC_074665.1	61509335	F	20	95.00	5.00
NC_074665.1.61509380	NC_074665.1	61509380	F	20	85.00	15.00
NC_074665.1.61509415	NC_074665.1	61509415	F	24	87.50	12.50
NC_074665.1.61509450	NC_074665.1	61509450	F	28	89.29	10.71
NC_074665.1.61509555	NC_074665.1	61509555	F	37	81.08	18.92
NC_074665.1.61509729	NC_074665.1	61509729	F	25	60.00	40.00
NC_074665.1.61509764	NC_074665.1	61509764	F	24	75.00	25.00
NC_074665.1.61509799	NC_074665.1	61509799	F	22	81.82	18.18
NC_074665.1.61509416	NC_074665.1	61509416	R	21	85.71	14.29
NC_074665.1.61509451	NC_074665.1	61509451	R	26	88.46	11.54
NC_074665.1.61509556	NC_074665.1	61509556	R	28	85.71	14.29
NC_074665.1.61509730	NC_074665.1	61509730	R	20	90.00	10.00
NC_074665.1.67592096	NC_074665.1	67592096	F	21	100.00	0.00
NC_074665.1.67592104	NC_074665.1	67592104	F	24	100.00	0.00
NC_074665.1.67592111	NC_074665.1	67592111	F	26	100.00	0.00
NC_074665.1.67592156	NC_074665.1	67592156	F	23	82.61	17.39
NC_074665.1.67592391	NC_074665.1	67592391	F	20	100.00	0.00
NC_074665.1.69327397	NC_074665.1	69327397	R	21	90.48	9.52
NC_074665.1.69327454	NC_074665.1	69327454	R	26	53.85	46.15
NC_074665.1.69327496	NC_074665.1	69327496	R	23	65.22	34.78
NC_074665.1.69327678	NC_074665.1	69327678	R	20	85.00	15.00
NC_074665.1.69327680	NC_074665.1	69327680	R	22	81.82	18.18
NC_074665.1.69327739	NC_074665.1	69327739	R	26	80.77	19.23
NC_074665.1.69482361	NC_074665.1	69482361	F	40	57.50	42.50
NC_074665.1.69482661	NC_074665.1	69482661	F	24	45.83	54.17
NC_074665.1.69482362	NC_074665.1	69482362	R	36	41.67	58.33
NC_074665.1.72952009	NC_074665.1	72952009	R	24	75.00	25.00
NC_074665.1.72952019	NC_074665.1	72952019	R	23	91.30	8.70
NC_074665.1.72952030	NC_074665.1	72952030	R	23	95.65	4.35
NC_074665.1.72952042	NC_074665.1	72952042	R	24	91.67	8.33
NC_074665.1.72952049	NC_074665.1	72952049	R	23	95.65	4.35
NC_074665.1.72952054	NC_074665.1	72952054	R	25	92.00	8.00
NC_074665.1.72952060	NC_074665.1	72952060	R	23	95.65	4.35
NC_074665.1.72952077	NC_074665.1	72952077	R	22	100.00	0.00
NC_074665.1.72952251	NC_074665.1	72952251	R	20	55.00	45.00
NC_074665.1.72952280	NC_074665.1	72952280	R	23	86.96	13.04
NC_074665.1.76774364	NC_074665.1	76774364	F	40	50.00	50.00
NC_074665.1.76774418	NC_074665.1	76774418	F	28	92.86	7.14
NC_074665.1.76774428	NC_074665.1	76774428	F	29	93.10	6.90
NC_074665.1.76774435	NC_074665.1	76774435	F	26	96.15	3.85
NC_074665.1.76774474	NC_074665.1	76774474	F	21	9.52	90.48
NC_074665.1.76774365	NC_074665.1	76774365	R	23	65.22	34.78
NC_074665.1.76796591	NC_074665.1	76796591	R	22	86.36	13.64
NC_074665.1.76796617	NC_074665.1	76796617	R	23	69.57	30.43
NC_074665.1.76796643	NC_074665.1	76796643	R	26	88.46	11.54
NC_074665.1.76796669	NC_074665.1	76796669	R	27	92.59	7.41
NC_074665.1.76796695	NC_074665.1	76796695	R	22	100.00	0.00
NC_074665.1.77268524	NC_074665.1	77268524	F	20	15.00	85.00
NC_074665.1.77268564	NC_074665.1	77268564	F	28	67.86	32.14
NC_074665.1.83279102	NC_074665.1	83279102	R	20	85.00	15.00
NC_074665.1.84265683	NC_074665.1	84265683	R	24	66.67	33.33
NC_074665.1.84265744	NC_074665.1	84265744	R	25	64.00	36.00
NC_074665.1.85435112	NC_074665.1	85435112	F	24	25.00	75.00
NC_074665.1.85435208	NC_074665.1	85435208	F	44	36.36	63.64
NC_074665.1.85539144	NC_074665.1	85539144	F	21	0.00	100.00
NC_074665.1.85628078	NC_074665.1	85628078	R	20	100.00	0.00
NC_074665.1.85628104	NC_074665.1	85628104	R	21	100.00	0.00
NC_074665.1.86442324	NC_074665.1	86442324	F	24	95.83	4.17
NC_074665.1.86570231	NC_074665.1	86570231	F	23	100.00	0.00
NC_074665.1.86570261	NC_074665.1	86570261	F	23	95.65	4.35
NC_074665.1.86570291	NC_074665.1	86570291	F	20	90.00	10.00
NC_074665.1.92377214	NC_074665.1	92377214	F	22	90.91	9.09
NC_074665.1.92377216	NC_074665.1	92377216	F	22	81.82	18.18
NC_074665.1.92377220	NC_074665.1	92377220	F	22	100.00	0.00
NC_074665.1.92377229	NC_074665.1	92377229	F	23	82.61	17.39
NC_074665.1.92377231	NC_074665.1	92377231	F	22	95.45	4.55
NC_074665.1.92377242	NC_074665.1	92377242	F	22	100.00	0.00
NC_074665.1.92377253	NC_074665.1	92377253	F	21	95.24	4.76
NC_074665.1.92388758	NC_074665.1	92388758	F	29	93.10	6.90
NC_074665.1.92388762	NC_074665.1	92388762	F	29	72.41	27.59
NC_074665.1.92388773	NC_074665.1	92388773	F	27	88.89	11.11
NC_074665.1.92388784	NC_074665.1	92388784	F	26	92.31	7.69
NC_074665.1.92388789	NC_074665.1	92388789	F	25	84.00	16.00
NC_074665.1.92388795	NC_074665.1	92388795	F	24	87.50	12.50
NC_074665.1.92388759	NC_074665.1	92388759	R	25	96.00	4.00
NC_074665.1.92388763	NC_074665.1	92388763	R	27	77.78	22.22
NC_074665.1.92388774	NC_074665.1	92388774	R	23	86.96	13.04
NC_074665.1.92388785	NC_074665.1	92388785	R	23	95.65	4.35
NC_074665.1.92388790	NC_074665.1	92388790	R	20	65.00	35.00
NC_074665.1.92388796	NC_074665.1	92388796	R	20	85.00	15.00
NC_074665.1.92550995	NC_074665.1	92550995	F	21	95.24	4.76
NC_074665.1.92551355	NC_074665.1	92551355	F	53	79.25	20.75
NC_074665.1.92551403	NC_074665.1	92551403	F	73	95.89	4.11
NC_074665.1.92551451	NC_074665.1	92551451	F	65	90.77	9.23
NC_074665.1.92551499	NC_074665.1	92551499	F	45	91.11	8.89
NC_074665.1.92577382	NC_074665.1	92577382	F	27	88.89	11.11
NC_074665.1.92577402	NC_074665.1	92577402	F	23	91.30	8.70
NC_074665.1.92577462	NC_074665.1	92577462	F	23	82.61	17.39
NC_074665.1.92577482	NC_074665.1	92577482	F	26	88.46	11.54
NC_074665.1.92577502	NC_074665.1	92577502	F	20	95.00	5.00
NC_074665.1.92577782	NC_074665.1	92577782	F	29	89.66	10.34
NC_074665.1.92577802	NC_074665.1	92577802	F	34	82.35	17.65
NC_074665.1.92577842	NC_074665.1	92577842	F	41	82.93	17.07
NC_074665.1.92577882	NC_074665.1	92577882	F	36	80.56	19.44
NC_074665.1.92577902	NC_074665.1	92577902	F	24	79.17	20.83
NC_074665.1.92574883	NC_074665.1	92574883	R	21	95.24	4.76
NC_074665.1.92574903	NC_074665.1	92574903	R	20	65.00	35.00
NC_074665.1.92574923	NC_074665.1	92574923	R	23	82.61	17.39
NC_074665.1.92574943	NC_074665.1	92574943	R	24	79.17	20.83
NC_074665.1.92577323	NC_074665.1	92577323	R	20	40.00	60.00
NC_074665.1.92577383	NC_074665.1	92577383	R	21	71.43	28.57
NC_074665.1.92577403	NC_074665.1	92577403	R	27	85.19	14.81
NC_074665.1.92586856	NC_074665.1	92586856	R	25	80.00	20.00
NC_074665.1.92586860	NC_074665.1	92586860	R	25	80.00	20.00
NC_074665.1.92586869	NC_074665.1	92586869	R	25	88.00	12.00
NC_074665.1.92586871	NC_074665.1	92586871	R	24	83.33	16.67
NC_074665.1.92586882	NC_074665.1	92586882	R	20	65.00	35.00
NC_074665.1.92586887	NC_074665.1	92586887	R	21	76.19	23.81
NC_074665.1.92586893	NC_074665.1	92586893	R	22	86.36	13.64
NC_074665.1.92586897	NC_074665.1	92586897	R	21	85.71	14.29
NC_074665.1.92586913	NC_074665.1	92586913	R	22	77.27	22.73
NC_074665.1.93430707	NC_074665.1	93430707	R	20	90.00	10.00
NC_074665.1.93491041	NC_074665.1	93491041	F	21	61.90	38.10
NC_074665.1.93706443	NC_074665.1	93706443	F	21	95.24	4.76
NC_074665.1.93706444	NC_074665.1	93706444	R	21	95.24	4.76
NC_074665.1.93858926	NC_074665.1	93858926	F	49	4.08	95.92
NC_074665.1.93859039	NC_074665.1	93859039	F	83	14.46	85.54
NC_074665.1.93859076	NC_074665.1	93859076	F	65	12.31	87.69
NC_074665.1.93859113	NC_074665.1	93859113	F	64	20.31	79.69
NC_074665.1.93859150	NC_074665.1	93859150	F	51	29.41	70.59
NC_074665.1.93859151	NC_074665.1	93859151	R	23	82.61	17.39
NC_074665.1.94117813	NC_074665.1	94117813	R	25	84.00	16.00
NC_074665.1.94117853	NC_074665.1	94117853	R	28	89.29	10.71
NC_074665.1.94117893	NC_074665.1	94117893	R	28	96.43	3.57
NC_074665.1.94117901	NC_074665.1	94117901	R	31	9.68	90.32
NC_074665.1.94118141	NC_074665.1	94118141	R	20	10.00	90.00
NC_074665.1.94118160	NC_074665.1	94118160	R	23	13.04	86.96
NC_074665.1.94118192	NC_074665.1	94118192	R	22	77.27	22.73
NC_074665.1.94118232	NC_074665.1	94118232	R	22	63.64	36.36
NC_074665.1.94506281	NC_074665.1	94506281	F	20	90.00	10.00
NC_074665.1.94506314	NC_074665.1	94506314	F	26	84.62	15.38
NC_074665.1.94506334	NC_074665.1	94506334	F	30	90.00	10.00
NC_074665.1.94506347	NC_074665.1	94506347	F	29	86.21	13.79
NC_074665.1.94506367	NC_074665.1	94506367	F	29	82.76	17.24
NC_074665.1.94506380	NC_074665.1	94506380	F	30	76.67	23.33
NC_074665.1.94506400	NC_074665.1	94506400	F	25	68.00	32.00
NC_074665.1.94520847	NC_074665.1	94520847	F	21	19.05	80.95
NC_074665.1.94522810	NC_074665.1	94522810	F	22	95.45	4.55
NC_074665.1.94522841	NC_074665.1	94522841	F	25	96.00	4.00
NC_074665.1.94522872	NC_074665.1	94522872	F	20	100.00	0.00
NC_074665.1.94522903	NC_074665.1	94522903	F	24	95.83	4.17
NC_074665.1.94522563	NC_074665.1	94522563	R	20	90.00	10.00
NC_074665.1.94522594	NC_074665.1	94522594	R	22	90.91	9.09
NC_074665.1.94522625	NC_074665.1	94522625	R	24	75.00	25.00
NC_074665.1.94522656	NC_074665.1	94522656	R	23	82.61	17.39
NC_074665.1.95019472	NC_074665.1	95019472	R	32	21.88	78.12
NC_074665.1.95019518	NC_074665.1	95019518	R	31	48.39	51.61
NC_074665.1.95019566	NC_074665.1	95019566	R	26	34.62	65.38
NC_074665.1.95036671	NC_074665.1	95036671	F	20	80.00	20.00
NC_074665.1.95036709	NC_074665.1	95036709	F	21	76.19	23.81
NC_074665.1.95036747	NC_074665.1	95036747	F	25	92.00	8.00
NC_074665.1.95036785	NC_074665.1	95036785	F	25	92.00	8.00
NC_074665.1.95035993	NC_074665.1	95035993	R	21	76.19	23.81
NC_074665.1.95036143	NC_074665.1	95036143	R	22	72.73	27.27
NC_074665.1.95036193	NC_074665.1	95036193	R	20	0.00	100.00
NC_074665.1.95094504	NC_074665.1	95094504	F	20	80.00	20.00
NC_074665.1.95493279	NC_074665.1	95493279	R	20	85.00	15.00
NC_074665.1.95493399	NC_074665.1	95493399	R	20	95.00	5.00
NC_074665.1.95509721	NC_074665.1	95509721	R	22	72.73	27.27
NC_074665.1.96034924	NC_074665.1	96034924	F	21	85.71	14.29
NC_074665.1.96053560	NC_074665.1	96053560	F	29	0.00	100.00
NC_074665.1.96382379	NC_074665.1	96382379	F	20	65.00	35.00
NC_074665.1.96393631	NC_074665.1	96393631	F	29	68.97	31.03
NC_074665.1.96393664	NC_074665.1	96393664	F	27	66.67	33.33
NC_074665.1.96393697	NC_074665.1	96393697	F	26	57.69	42.31
NC_074665.1.96476152	NC_074665.1	96476152	F	20	75.00	25.00
NC_074665.1.96476173	NC_074665.1	96476173	F	21	66.67	33.33
NC_074665.1.96476194	NC_074665.1	96476194	F	25	92.00	8.00
NC_074665.1.96476236	NC_074665.1	96476236	F	21	71.43	28.57
NC_074665.1.96476278	NC_074665.1	96476278	F	23	82.61	17.39
NC_074665.1.97481269	NC_074665.1	97481269	F	45	82.22	17.78
NC_074665.1.97481312	NC_074665.1	97481312	F	43	90.70	9.30
NC_074665.1.97481270	NC_074665.1	97481270	R	26	96.15	3.85
NC_074665.1.97481313	NC_074665.1	97481313	R	35	91.43	8.57
NC_074665.1.98632814	NC_074665.1	98632814	F	20	100.00	0.00
NC_074665.1.98632830	NC_074665.1	98632830	F	26	96.15	3.85
NC_074665.1.98632881	NC_074665.1	98632881	F	22	90.91	9.09
NC_074665.1.98632897	NC_074665.1	98632897	F	20	80.00	20.00
NC_074665.1.98632815	NC_074665.1	98632815	R	27	59.26	40.74
NC_074665.1.98632831	NC_074665.1	98632831	R	27	74.07	25.93
NC_074665.1.98632882	NC_074665.1	98632882	R	27	62.96	37.04
NC_074665.1.98632898	NC_074665.1	98632898	R	28	71.43	28.57
NC_074665.1.99353373	NC_074665.1	99353373	F	20	90.00	10.00
NC_074665.1.99353405	NC_074665.1	99353405	F	25	80.00	20.00
NC_074665.1.99353374	NC_074665.1	99353374	R	20	90.00	10.00
NC_074665.1.99353645	NC_074665.1	99353645	R	20	90.00	10.00
NC_074665.1.99589723	NC_074665.1	99589723	F	38	84.21	15.79
NC_074665.1.99589755	NC_074665.1	99589755	F	32	90.62	9.38
NC_074665.1.99589787	NC_074665.1	99589787	F	36	80.56	19.44
NC_074665.1.99589819	NC_074665.1	99589819	F	28	82.14	17.86
NC_074665.1.99589851	NC_074665.1	99589851	F	22	77.27	22.73
NC_074665.1.99589883	NC_074665.1	99589883	F	20	90.00	10.00
NC_074665.1.99589888	NC_074665.1	99589888	F	22	63.64	36.36
NC_074665.1.99589920	NC_074665.1	99589920	F	23	86.96	13.04
NC_074665.1.99589925	NC_074665.1	99589925	F	23	95.65	4.35
NC_074665.1.99589692	NC_074665.1	99589692	R	25	88.00	12.00
NC_074665.1.99589724	NC_074665.1	99589724	R	40	95.00	5.00
NC_074665.1.99589756	NC_074665.1	99589756	R	40	87.50	12.50
NC_074665.1.99589788	NC_074665.1	99589788	R	36	86.11	13.89
NC_074665.1.99589820	NC_074665.1	99589820	R	38	92.11	7.89
NC_074665.1.99589852	NC_074665.1	99589852	R	23	95.65	4.35
NC_074665.1.99589889	NC_074665.1	99589889	R	26	96.15	3.85
NC_074665.1.99589926	NC_074665.1	99589926	R	22	95.45	4.55
NC_074665.1.99942771	NC_074665.1	99942771	R	22	9.09	90.91
NC_074665.1.100892516	NC_074665.1	100892516	R	20	80.00	20.00
NC_074665.1.100892551	NC_074665.1	100892551	R	24	87.50	12.50
NC_074665.1.100892586	NC_074665.1	100892586	R	22	86.36	13.64
NC_074665.1.100929483	NC_074665.1	100929483	F	21	76.19	23.81
NC_074666.1.1320269	NC_074666.1	1320269	F	43	90.70	9.30
NC_074666.1.1320270	NC_074666.1	1320270	R	53	77.36	22.64
NC_074666.1.1998471	NC_074666.1	1998471	F	25	92.00	8.00
NC_074666.1.1998561	NC_074666.1	1998561	F	28	82.14	17.86
NC_074666.1.1998606	NC_074666.1	1998606	F	31	93.55	6.45
NC_074666.1.4505739	NC_074666.1	4505739	F	34	85.29	14.71
NC_074666.1.4505769	NC_074666.1	4505769	F	40	87.50	12.50
NC_074666.1.4505829	NC_074666.1	4505829	F	42	90.48	9.52
NC_074666.1.4505859	NC_074666.1	4505859	F	42	92.86	7.14
NC_074666.1.4775665	NC_074666.1	4775665	R	20	95.00	5.00
NC_074666.1.4775700	NC_074666.1	4775700	R	23	91.30	8.70
NC_074666.1.4775729	NC_074666.1	4775729	R	20	50.00	50.00
NC_074666.1.4775735	NC_074666.1	4775735	R	26	92.31	7.69
NC_074666.1.4775770	NC_074666.1	4775770	R	30	90.00	10.00
NC_074666.1.4775799	NC_074666.1	4775799	R	20	85.00	15.00
NC_074666.1.4775805	NC_074666.1	4775805	R	25	100.00	0.00
NC_074666.1.5136893	NC_074666.1	5136893	F	35	74.29	25.71
NC_074666.1.5136913	NC_074666.1	5136913	F	30	83.33	16.67
NC_074666.1.5136933	NC_074666.1	5136933	F	25	96.00	4.00
NC_074666.1.5136953	NC_074666.1	5136953	F	24	87.50	12.50
NC_074666.1.5142300	NC_074666.1	5142300	F	52	1.92	98.08
NC_074666.1.5142320	NC_074666.1	5142320	F	66	0.00	100.00
NC_074666.1.5142340	NC_074666.1	5142340	F	71	0.00	100.00
NC_074666.1.5564939	NC_074666.1	5564939	F	20	90.00	10.00
NC_074666.1.5564959	NC_074666.1	5564959	F	23	91.30	8.70
NC_074666.1.5564979	NC_074666.1	5564979	F	21	90.48	9.52
NC_074666.1.7104978	NC_074666.1	7104978	F	20	65.00	35.00
NC_074666.1.7104453	NC_074666.1	7104453	R	25	92.00	8.00
NC_074666.1.7127325	NC_074666.1	7127325	F	23	86.96	13.04
NC_074666.1.7127373	NC_074666.1	7127373	F	35	88.57	11.43
NC_074666.1.7127402	NC_074666.1	7127402	F	33	96.97	3.03
NC_074666.1.7127450	NC_074666.1	7127450	F	30	76.67	23.33
NC_074666.1.7127374	NC_074666.1	7127374	R	23	82.61	17.39
NC_074666.1.7127403	NC_074666.1	7127403	R	20	95.00	5.00
NC_074666.1.7345657	NC_074666.1	7345657	R	23	86.96	13.04
NC_074666.1.7345667	NC_074666.1	7345667	R	23	78.26	21.74
NC_074666.1.7462090	NC_074666.1	7462090	F	27	85.19	14.81
NC_074666.1.7462133	NC_074666.1	7462133	F	35	91.43	8.57
NC_074666.1.7462176	NC_074666.1	7462176	F	39	92.31	7.69
NC_074666.1.7462219	NC_074666.1	7462219	F	29	93.10	6.90
NC_074666.1.7462262	NC_074666.1	7462262	F	22	100.00	0.00
NC_074666.1.7462305	NC_074666.1	7462305	F	20	95.00	5.00
NC_074666.1.7461790	NC_074666.1	7461790	R	22	100.00	0.00
NC_074666.1.7461833	NC_074666.1	7461833	R	28	89.29	10.71
NC_074666.1.7461876	NC_074666.1	7461876	R	22	90.91	9.09
NC_074666.1.7461919	NC_074666.1	7461919	R	22	100.00	0.00
NC_074666.1.7462263	NC_074666.1	7462263	R	21	85.71	14.29
NC_074666.1.10765365	NC_074666.1	10765365	F	22	72.73	27.27
NC_074666.1.12676142	NC_074666.1	12676142	F	23	86.96	13.04
NC_074666.1.12676174	NC_074666.1	12676174	F	27	96.30	3.70
NC_074666.1.12676385	NC_074666.1	12676385	F	22	95.45	4.55
NC_074666.1.12676413	NC_074666.1	12676413	F	26	100.00	0.00
NC_074666.1.12676424	NC_074666.1	12676424	F	28	100.00	0.00
NC_074666.1.12676458	NC_074666.1	12676458	F	20	80.00	20.00
NC_074666.1.17003592	NC_074666.1	17003592	F	30	63.33	36.67
NC_074666.1.17004191	NC_074666.1	17004191	F	140	63.57	36.43
NC_074666.1.17004192	NC_074666.1	17004192	R	175	54.86	45.14
NC_074666.1.17652708	NC_074666.1	17652708	F	22	86.36	13.64
NC_074666.1.17790536	NC_074666.1	17790536	F	32	87.50	12.50
NC_074666.1.17790580	NC_074666.1	17790580	F	33	87.88	12.12
NC_074666.1.17790624	NC_074666.1	17790624	F	28	96.43	3.57
NC_074666.1.19976494	NC_074666.1	19976494	R	20	95.00	5.00
NC_074666.1.19976714	NC_074666.1	19976714	R	21	100.00	0.00
NC_074666.1.19976717	NC_074666.1	19976717	R	20	100.00	0.00
NC_074666.1.19976752	NC_074666.1	19976752	R	20	90.00	10.00
NC_074666.1.19976759	NC_074666.1	19976759	R	21	100.00	0.00
NC_074666.1.19976765	NC_074666.1	19976765	R	21	100.00	0.00
NC_074666.1.19976768	NC_074666.1	19976768	R	21	100.00	0.00
NC_074666.1.28220565	NC_074666.1	28220565	F	21	61.90	38.10
NC_074666.1.28220499	NC_074666.1	28220499	R	22	90.91	9.09
NC_074666.1.32893958	NC_074666.1	32893958	F	31	100.00	0.00
NC_074666.1.32893961	NC_074666.1	32893961	F	31	100.00	0.00
NC_074666.1.32893992	NC_074666.1	32893992	F	20	95.00	5.00
NC_074666.1.32894030	NC_074666.1	32894030	F	21	85.71	14.29
NC_074666.1.32894051	NC_074666.1	32894051	F	20	90.00	10.00
NC_074666.1.32894074	NC_074666.1	32894074	F	21	90.48	9.52
NC_074666.1.32894089	NC_074666.1	32894089	F	24	91.67	8.33
