chrBase	chr	base	strand	coverage	freqC	freqT
NC_074665.1.93440972	NC_074665.1	93440972	R	21	71.43	28.57
NC_074665.1.93858926	NC_074665.1	93858926	F	52	5.77	94.23
NC_074665.1.93859039	NC_074665.1	93859039	F	80	21.25	78.75
NC_074665.1.93859076	NC_074665.1	93859076	F	80	21.25	78.75
NC_074665.1.93859113	NC_074665.1	93859113	F	74	29.73	70.27
NC_074665.1.93859150	NC_074665.1	93859150	F	62	40.32	59.68
NC_074665.1.93858927	NC_074665.1	93858927	R	22	50.00	50.00
NC_074665.1.93859040	NC_074665.1	93859040	R	30	63.33	36.67
NC_074665.1.93859077	NC_074665.1	93859077	R	31	70.97	29.03
NC_074665.1.93859114	NC_074665.1	93859114	R	39	87.18	12.82
NC_074665.1.93859151	NC_074665.1	93859151	R	34	94.12	5.88
NC_074665.1.94117812	NC_074665.1	94117812	F	22	95.45	4.55
NC_074665.1.94117852	NC_074665.1	94117852	F	23	86.96	13.04
NC_074665.1.94117870	NC_074665.1	94117870	F	24	0.00	100.00
NC_074665.1.94117892	NC_074665.1	94117892	F	23	95.65	4.35
NC_074665.1.94117900	NC_074665.1	94117900	F	21	52.38	47.62
NC_074665.1.94117813	NC_074665.1	94117813	R	46	73.91	26.09
NC_074665.1.94117853	NC_074665.1	94117853	R	59	86.44	13.56
NC_074665.1.94117893	NC_074665.1	94117893	R	58	86.21	13.79
NC_074665.1.94117901	NC_074665.1	94117901	R	60	5.00	95.00
NC_074665.1.94117933	NC_074665.1	94117933	R	36	75.00	25.00
NC_074665.1.94201729	NC_074665.1	94201729	R	29	89.66	10.34
NC_074665.1.94201781	NC_074665.1	94201781	R	25	84.00	16.00
NC_074665.1.94201785	NC_074665.1	94201785	R	20	95.00	5.00
NC_074665.1.94201833	NC_074665.1	94201833	R	22	68.18	31.82
NC_074665.1.94340107	NC_074665.1	94340107	R	26	65.38	34.62
NC_074665.1.94340130	NC_074665.1	94340130	R	29	86.21	13.79
NC_074665.1.94340153	NC_074665.1	94340153	R	32	93.75	6.25
NC_074665.1.94340176	NC_074665.1	94340176	R	31	83.87	16.13
NC_074665.1.94340199	NC_074665.1	94340199	R	34	73.53	26.47
NC_074665.1.94340222	NC_074665.1	94340222	R	32	87.50	12.50
NC_074665.1.94340245	NC_074665.1	94340245	R	35	82.86	17.14
NC_074665.1.94340268	NC_074665.1	94340268	R	28	85.71	14.29
NC_074665.1.94340291	NC_074665.1	94340291	R	25	84.00	16.00
NC_074665.1.94340314	NC_074665.1	94340314	R	20	85.00	15.00
NC_074665.1.94506347	NC_074665.1	94506347	F	21	76.19	23.81
NC_074665.1.94506367	NC_074665.1	94506367	F	21	61.90	38.10
NC_074665.1.94522841	NC_074665.1	94522841	F	26	73.08	26.92
NC_074665.1.94522872	NC_074665.1	94522872	F	26	76.92	23.08
NC_074665.1.94522903	NC_074665.1	94522903	F	22	77.27	22.73
NC_074665.1.95019472	NC_074665.1	95019472	R	24	4.17	95.83
NC_074665.1.95036193	NC_074665.1	95036193	R	22	4.55	95.45
NC_074665.1.95303187	NC_074665.1	95303187	F	21	0.00	100.00
NC_074665.1.95493279	NC_074665.1	95493279	R	21	85.71	14.29
NC_074665.1.95493319	NC_074665.1	95493319	R	20	50.00	50.00
NC_074665.1.96034898	NC_074665.1	96034898	R	20	75.00	25.00
NC_074665.1.96053560	NC_074665.1	96053560	F	30	10.00	90.00
NC_074665.1.96393664	NC_074665.1	96393664	F	20	85.00	15.00
NC_074665.1.98069175	NC_074665.1	98069175	F	25	100.00	0.00
NC_074665.1.98069219	NC_074665.1	98069219	F	25	100.00	0.00
NC_074665.1.98069263	NC_074665.1	98069263	F	28	85.71	14.29
NC_074665.1.98632815	NC_074665.1	98632815	R	26	80.77	19.23
NC_074665.1.98632831	NC_074665.1	98632831	R	32	59.38	40.62
NC_074665.1.98632882	NC_074665.1	98632882	R	26	80.77	19.23
NC_074665.1.98632898	NC_074665.1	98632898	R	25	80.00	20.00
NC_074665.1.99353341	NC_074665.1	99353341	F	24	91.67	8.33
NC_074665.1.99353373	NC_074665.1	99353373	F	27	92.59	7.41
NC_074665.1.99353405	NC_074665.1	99353405	F	23	78.26	21.74
NC_074665.1.99353570	NC_074665.1	99353570	F	22	77.27	22.73
NC_074665.1.99353575	NC_074665.1	99353575	F	20	80.00	20.00
NC_074665.1.99353607	NC_074665.1	99353607	F	26	80.77	19.23
NC_074665.1.99353612	NC_074665.1	99353612	F	26	88.46	11.54
NC_074665.1.99353644	NC_074665.1	99353644	F	26	80.77	19.23
NC_074665.1.99353649	NC_074665.1	99353649	F	22	95.45	4.55
NC_074665.1.99589723	NC_074665.1	99589723	F	30	76.67	23.33
NC_074665.1.99589755	NC_074665.1	99589755	F	27	74.07	25.93
NC_074665.1.99589787	NC_074665.1	99589787	F	24	91.67	8.33
NC_074665.1.99589819	NC_074665.1	99589819	F	29	86.21	13.79
NC_074665.1.99589925	NC_074665.1	99589925	F	20	80.00	20.00
NC_074665.1.99589692	NC_074665.1	99589692	R	27	88.89	11.11
NC_074665.1.99589724	NC_074665.1	99589724	R	56	75.00	25.00
NC_074665.1.99589756	NC_074665.1	99589756	R	56	85.71	14.29
NC_074665.1.99589788	NC_074665.1	99589788	R	47	89.36	10.64
NC_074665.1.99589820	NC_074665.1	99589820	R	42	85.71	14.29
NC_074665.1.99589852	NC_074665.1	99589852	R	27	85.19	14.81
NC_074665.1.99589921	NC_074665.1	99589921	R	24	83.33	16.67
NC_074665.1.99589926	NC_074665.1	99589926	R	22	81.82	18.18
NC_074665.1.100750773	NC_074665.1	100750773	R	20	70.00	30.00
NC_074665.1.100750788	NC_074665.1	100750788	R	22	86.36	13.64
NC_074665.1.100750793	NC_074665.1	100750793	R	20	90.00	10.00
NC_074665.1.100750798	NC_074665.1	100750798	R	20	85.00	15.00
NC_074666.1.4505739	NC_074666.1	4505739	F	27	85.19	14.81
NC_074666.1.4505769	NC_074666.1	4505769	F	26	100.00	0.00
NC_074666.1.4505829	NC_074666.1	4505829	F	27	66.67	33.33
NC_074666.1.4505859	NC_074666.1	4505859	F	24	79.17	20.83
NC_074666.1.4775840	NC_074666.1	4775840	R	20	95.00	5.00
NC_074666.1.5136893	NC_074666.1	5136893	F	73	90.41	9.59
NC_074666.1.5136913	NC_074666.1	5136913	F	74	83.78	16.22
NC_074666.1.5136933	NC_074666.1	5136933	F	64	89.06	10.94
NC_074666.1.5136953	NC_074666.1	5136953	F	57	78.95	21.05
NC_074666.1.5136973	NC_074666.1	5136973	F	43	74.42	25.58
NC_074666.1.5142300	NC_074666.1	5142300	F	50	0.00	100.00
NC_074666.1.5142320	NC_074666.1	5142320	F	59	1.69	98.31
NC_074666.1.5142340	NC_074666.1	5142340	F	74	0.00	100.00
NC_074666.1.7104453	NC_074666.1	7104453	R	24	70.83	29.17
NC_074666.1.8166808	NC_074666.1	8166808	R	22	50.00	50.00
NC_074666.1.17003592	NC_074666.1	17003592	F	37	67.57	32.43
NC_074666.1.17004191	NC_074666.1	17004191	F	188	69.15	30.85
NC_074666.1.17004192	NC_074666.1	17004192	R	223	68.16	31.84
NC_074666.1.17246868	NC_074666.1	17246868	R	23	4.35	95.65
NC_074666.1.17347604	NC_074666.1	17347604	F	23	91.30	8.70
NC_074666.1.17347642	NC_074666.1	17347642	F	38	89.47	10.53
NC_074666.1.17347680	NC_074666.1	17347680	F	37	94.59	5.41
NC_074666.1.17347718	NC_074666.1	17347718	F	36	80.56	19.44
NC_074666.1.17347643	NC_074666.1	17347643	R	29	86.21	13.79
NC_074666.1.17347681	NC_074666.1	17347681	R	27	92.59	7.41
NC_074666.1.17347719	NC_074666.1	17347719	R	24	100.00	0.00
NC_074666.1.32893958	NC_074666.1	32893958	F	23	100.00	0.00
NC_074666.1.32893961	NC_074666.1	32893961	F	25	100.00	0.00
NC_074666.1.37056525	NC_074666.1	37056525	R	20	90.00	10.00
NC_074666.1.37056810	NC_074666.1	37056810	R	22	100.00	0.00
NC_074666.1.59878186	NC_074666.1	59878186	F	23	82.61	17.39
NC_074666.1.59877084	NC_074666.1	59877084	R	21	66.67	33.33
NC_074666.1.59877184	NC_074666.1	59877184	R	22	86.36	13.64
NC_074666.1.60143277	NC_074666.1	60143277	R	22	86.36	13.64
NC_074666.1.60143446	NC_074666.1	60143446	R	20	95.00	5.00
NC_074666.1.61814203	NC_074666.1	61814203	F	20	0.00	100.00
NC_074666.1.61827523	NC_074666.1	61827523	F	22	13.64	86.36
NC_074666.1.61827896	NC_074666.1	61827896	R	20	5.00	95.00
NC_074666.1.61943629	NC_074666.1	61943629	F	25	8.00	92.00
NC_074666.1.61943647	NC_074666.1	61943647	F	31	83.87	16.13
NC_074666.1.61943683	NC_074666.1	61943683	F	38	92.11	7.89
NC_074666.1.61943693	NC_074666.1	61943693	F	38	92.11	7.89
NC_074666.1.61943743	NC_074666.1	61943743	F	35	94.29	5.71
NC_074666.1.61943761	NC_074666.1	61943761	F	29	93.10	6.90
NC_074666.1.61943773	NC_074666.1	61943773	F	24	91.67	8.33
NC_074666.1.61943969	NC_074666.1	61943969	F	101	92.08	7.92
NC_074666.1.61943989	NC_074666.1	61943989	F	118	86.44	13.56
NC_074666.1.61943995	NC_074666.1	61943995	F	119	84.87	15.13
NC_074666.1.61944008	NC_074666.1	61944008	F	120	86.67	13.33
NC_074666.1.61944018	NC_074666.1	61944018	F	94	21.28	78.72
NC_074666.1.61944030	NC_074666.1	61944030	F	68	82.35	17.65
NC_074666.1.61944055	NC_074666.1	61944055	F	79	83.54	16.46
NC_074666.1.61944062	NC_074666.1	61944062	F	72	88.89	11.11
NC_074666.1.61944067	NC_074666.1	61944067	F	77	88.31	11.69
NC_074666.1.61944074	NC_074666.1	61944074	F	74	87.84	12.16
NC_074666.1.61944077	NC_074666.1	61944077	F	87	90.80	9.20
NC_074666.1.61944101	NC_074666.1	61944101	F	77	88.31	11.69
NC_074666.1.61944124	NC_074666.1	61944124	F	73	86.30	13.70
NC_074666.1.61944161	NC_074666.1	61944161	F	70	71.43	28.57
NC_074666.1.61944181	NC_074666.1	61944181	F	63	79.37	20.63
NC_074666.1.61944207	NC_074666.1	61944207	F	52	76.92	23.08
NC_074666.1.61946655	NC_074666.1	61946655	F	20	100.00	0.00
NC_074666.1.61946666	NC_074666.1	61946666	F	34	91.18	8.82
NC_074666.1.61946706	NC_074666.1	61946706	F	78	91.03	8.97
NC_074666.1.61946709	NC_074666.1	61946709	F	81	93.83	6.17
NC_074666.1.61946721	NC_074666.1	61946721	F	88	94.32	5.68
NC_074666.1.61946748	NC_074666.1	61946748	F	103	99.03	0.97
NC_074666.1.61946766	NC_074666.1	61946766	F	115	96.52	3.48
NC_074666.1.61946801	NC_074666.1	61946801	F	109	85.32	14.68
NC_074666.1.61946844	NC_074666.1	61946844	F	84	82.14	17.86
NC_074666.1.61946847	NC_074666.1	61946847	F	82	82.93	17.07
NC_074666.1.61946860	NC_074666.1	61946860	F	77	75.32	24.68
NC_074666.1.61946883	NC_074666.1	61946883	F	80	81.25	18.75
NC_074666.1.61946886	NC_074666.1	61946886	F	80	82.50	17.50
NC_074666.1.61946913	NC_074666.1	61946913	F	85	82.35	17.65
NC_074666.1.61946930	NC_074666.1	61946930	F	79	81.01	18.99
NC_074666.1.61946933	NC_074666.1	61946933	F	75	81.33	18.67
NC_074666.1.61946937	NC_074666.1	61946937	F	74	78.38	21.62
NC_074666.1.61946949	NC_074666.1	61946949	F	68	83.82	16.18
NC_074666.1.61946952	NC_074666.1	61946952	F	64	82.81	17.19
NC_074666.1.61946956	NC_074666.1	61946956	F	63	79.37	20.63
NC_074666.1.61946964	NC_074666.1	61946964	F	64	79.69	20.31
NC_074666.1.61946988	NC_074666.1	61946988	F	43	76.74	23.26
NC_074666.1.61947027	NC_074666.1	61947027	F	33	69.70	30.30
NC_074666.1.61947042	NC_074666.1	61947042	F	25	76.00	24.00
NC_074666.1.61943970	NC_074666.1	61943970	R	93	78.49	21.51
NC_074666.1.61943990	NC_074666.1	61943990	R	103	82.52	17.48
NC_074666.1.61943996	NC_074666.1	61943996	R	111	84.68	15.32
NC_074666.1.61944009	NC_074666.1	61944009	R	112	84.82	15.18
NC_074666.1.61944019	NC_074666.1	61944019	R	110	25.45	74.55
NC_074666.1.61944031	NC_074666.1	61944031	R	108	81.48	18.52
NC_074666.1.61944056	NC_074666.1	61944056	R	107	82.24	17.76
NC_074666.1.61944063	NC_074666.1	61944063	R	103	85.44	14.56
NC_074666.1.61944068	NC_074666.1	61944068	R	107	85.98	14.02
NC_074666.1.61944075	NC_074666.1	61944075	R	111	89.19	10.81
NC_074666.1.61944078	NC_074666.1	61944078	R	109	88.07	11.93
NC_074666.1.61944102	NC_074666.1	61944102	R	101	91.09	8.91
NC_074666.1.61944125	NC_074666.1	61944125	R	116	91.38	8.62
NC_074666.1.61944162	NC_074666.1	61944162	R	95	82.11	17.89
NC_074666.1.61944182	NC_074666.1	61944182	R	85	95.29	4.71
NC_074666.1.61944208	NC_074666.1	61944208	R	69	94.20	5.80
NC_074666.1.61946707	NC_074666.1	61946707	R	57	71.93	28.07
NC_074666.1.61946710	NC_074666.1	61946710	R	57	78.95	21.05
NC_074666.1.61946722	NC_074666.1	61946722	R	63	88.89	11.11
NC_074666.1.61946749	NC_074666.1	61946749	R	78	83.33	16.67
NC_074666.1.61946767	NC_074666.1	61946767	R	87	83.91	16.09
NC_074666.1.61946802	NC_074666.1	61946802	R	111	77.48	22.52
NC_074666.1.61946845	NC_074666.1	61946845	R	96	83.33	16.67
NC_074666.1.61946848	NC_074666.1	61946848	R	91	84.62	15.38
NC_074666.1.61946861	NC_074666.1	61946861	R	82	89.02	10.98
NC_074666.1.61946884	NC_074666.1	61946884	R	80	77.50	22.50
NC_074666.1.61946887	NC_074666.1	61946887	R	76	80.26	19.74
NC_074666.1.61946914	NC_074666.1	61946914	R	72	81.94	18.06
NC_074666.1.61946931	NC_074666.1	61946931	R	77	84.42	15.58
NC_074666.1.61946934	NC_074666.1	61946934	R	82	89.02	10.98
NC_074666.1.61946938	NC_074666.1	61946938	R	69	82.61	17.39
NC_074666.1.61946950	NC_074666.1	61946950	R	62	87.10	12.90
NC_074666.1.61946953	NC_074666.1	61946953	R	58	89.66	10.34
NC_074666.1.61946957	NC_074666.1	61946957	R	58	86.21	13.79
NC_074666.1.61946965	NC_074666.1	61946965	R	46	80.43	19.57
NC_074666.1.61946989	NC_074666.1	61946989	R	42	73.81	26.19
NC_074666.1.61947028	NC_074666.1	61947028	R	26	100.00	0.00
NC_074666.1.65849669	NC_074666.1	65849669	F	21	100.00	0.00
NC_074666.1.65849674	NC_074666.1	65849674	F	20	100.00	0.00
NC_074666.1.65849721	NC_074666.1	65849721	F	27	96.30	3.70
NC_074666.1.65849737	NC_074666.1	65849737	F	29	79.31	20.69
NC_074666.1.65849830	NC_074666.1	65849830	F	20	75.00	25.00
NC_074666.1.65849908	NC_074666.1	65849908	F	21	66.67	33.33
NC_074666.1.65849928	NC_074666.1	65849928	F	21	57.14	42.86
NC_074666.1.65849969	NC_074666.1	65849969	F	21	38.10	61.90
NC_074666.1.65849833	NC_074666.1	65849833	R	21	95.24	4.76
NC_074666.1.65849970	NC_074666.1	65849970	R	20	45.00	55.00
NC_074666.1.67511770	NC_074666.1	67511770	F	50	74.00	26.00
NC_074666.1.67513029	NC_074666.1	67513029	F	24	70.83	29.17
NC_074666.1.67513030	NC_074666.1	67513030	R	26	38.46	61.54
NC_074666.1.67604954	NC_074666.1	67604954	F	38	92.11	7.89
NC_074666.1.67605014	NC_074666.1	67605014	F	106	91.51	8.49
NC_074666.1.67605017	NC_074666.1	67605017	F	25	92.00	8.00
NC_074666.1.67605025	NC_074666.1	67605025	F	131	77.10	22.90
NC_074666.1.67605028	NC_074666.1	67605028	F	25	80.00	20.00
NC_074666.1.67605087	NC_074666.1	67605087	F	205	91.71	8.29
NC_074666.1.67605090	NC_074666.1	67605090	F	21	95.24	4.76
NC_074666.1.67605091	NC_074666.1	67605091	F	218	87.61	12.39
NC_074666.1.67605094	NC_074666.1	67605094	F	20	90.00	10.00
NC_074666.1.67605103	NC_074666.1	67605103	F	218	92.66	7.34
NC_074666.1.67605143	NC_074666.1	67605143	F	264	92.05	7.95
NC_074666.1.67605208	NC_074666.1	67605208	F	321	84.42	15.58
NC_074666.1.67605237	NC_074666.1	67605237	F	333	86.19	13.81
NC_074666.1.67605282	NC_074666.1	67605282	F	391	84.40	15.60
NC_074666.1.67605291	NC_074666.1	67605291	F	389	85.09	14.91
NC_074666.1.67605303	NC_074666.1	67605303	F	401	86.28	13.72
NC_074666.1.67605321	NC_074666.1	67605321	F	406	75.86	24.14
NC_074666.1.67605341	NC_074666.1	67605341	F	392	76.28	23.72
NC_074666.1.67605375	NC_074666.1	67605375	F	395	89.11	10.89
NC_074666.1.67605390	NC_074666.1	67605390	F	401	81.55	18.45
NC_074666.1.67605444	NC_074666.1	67605444	F	388	87.63	12.37
NC_074666.1.67605518	NC_074666.1	67605518	F	353	81.87	18.13
NC_074666.1.67605526	NC_074666.1	67605526	F	339	84.66	15.34
NC_074666.1.67605543	NC_074666.1	67605543	F	318	72.64	27.36
NC_074666.1.67605591	NC_074666.1	67605591	F	292	85.27	14.73
NC_074666.1.67605618	NC_074666.1	67605618	F	317	80.44	19.56
NC_074666.1.67605669	NC_074666.1	67605669	F	355	87.32	12.68
NC_074666.1.67605676	NC_074666.1	67605676	F	341	89.74	10.26
NC_074666.1.67605683	NC_074666.1	67605683	F	311	89.39	10.61
NC_074666.1.67605737	NC_074666.1	67605737	F	224	86.16	13.84
NC_074666.1.67605746	NC_074666.1	67605746	F	196	84.18	15.82
NC_074666.1.67605759	NC_074666.1	67605759	F	164	77.44	22.56
NC_074666.1.67605827	NC_074666.1	67605827	F	56	78.57	21.43
NC_074666.1.67605884	NC_074666.1	67605884	F	199	86.93	13.07
NC_074666.1.67605889	NC_074666.1	67605889	F	219	89.50	10.50
NC_074666.1.67605951	NC_074666.1	67605951	F	357	88.52	11.48
NC_074666.1.67605971	NC_074666.1	67605971	F	366	89.89	10.11
NC_074666.1.67605996	NC_074666.1	67605996	F	361	80.33	19.67
NC_074666.1.67606036	NC_074666.1	67606036	F	335	91.34	8.66
NC_074666.1.67606046	NC_074666.1	67606046	F	342	84.80	15.20
NC_074666.1.67606122	NC_074666.1	67606122	F	373	84.99	15.01
NC_074666.1.67606142	NC_074666.1	67606142	F	394	85.03	14.97
NC_074666.1.67606169	NC_074666.1	67606169	F	398	86.93	13.07
NC_074666.1.67606244	NC_074666.1	67606244	F	453	89.85	10.15
NC_074666.1.67606257	NC_074666.1	67606257	F	460	90.00	10.00
NC_074666.1.67606259	NC_074666.1	67606259	F	455	91.21	8.79
NC_074666.1.67606276	NC_074666.1	67606276	F	464	89.66	10.34
NC_074666.1.67606291	NC_074666.1	67606291	F	433	84.99	15.01
NC_074666.1.67606390	NC_074666.1	67606390	F	460	83.26	16.74
NC_074666.1.67606424	NC_074666.1	67606424	F	462	89.39	10.61
NC_074666.1.67606433	NC_074666.1	67606433	F	461	91.11	8.89
NC_074666.1.67606445	NC_074666.1	67606445	F	444	88.51	11.49
NC_074666.1.67606454	NC_074666.1	67606454	F	458	86.68	13.32
NC_074666.1.67606473	NC_074666.1	67606473	F	459	87.80	12.20
NC_074666.1.67606476	NC_074666.1	67606476	F	459	82.79	17.21
NC_074666.1.67606491	NC_074666.1	67606491	F	430	86.74	13.26
NC_074666.1.67606522	NC_074666.1	67606522	F	446	87.22	12.78
NC_074666.1.67606587	NC_074666.1	67606587	F	418	79.90	20.10
NC_074666.1.67606593	NC_074666.1	67606593	F	418	87.32	12.68
NC_074666.1.67606620	NC_074666.1	67606620	F	442	86.43	13.57
NC_074666.1.67606680	NC_074666.1	67606680	F	440	80.23	19.77
NC_074666.1.67606695	NC_074666.1	67606695	F	472	81.14	18.86
NC_074666.1.67606725	NC_074666.1	67606725	F	487	82.34	17.66
NC_074666.1.67606764	NC_074666.1	67606764	F	490	88.37	11.63
NC_074666.1.67606796	NC_074666.1	67606796	F	464	87.72	12.28
NC_074666.1.67606809	NC_074666.1	67606809	F	461	89.15	10.85
NC_074666.1.67606814	NC_074666.1	67606814	F	455	93.19	6.81
NC_074666.1.67606858	NC_074666.1	67606858	F	426	84.98	15.02
NC_074666.1.67606879	NC_074666.1	67606879	F	442	83.71	16.29
NC_074666.1.67606916	NC_074666.1	67606916	F	429	86.48	13.52
NC_074666.1.67606927	NC_074666.1	67606927	F	446	89.24	10.76
NC_074666.1.67606971	NC_074666.1	67606971	F	433	80.14	19.86
NC_074666.1.67606983	NC_074666.1	67606983	F	389	86.12	13.88
NC_074666.1.67606996	NC_074666.1	67606996	F	416	56.97	43.03
NC_074666.1.67607112	NC_074666.1	67607112	F	458	73.14	26.86
NC_074666.1.67607155	NC_074666.1	67607155	F	488	84.63	15.37
NC_074666.1.67607234	NC_074666.1	67607234	F	391	84.65	15.35
NC_074666.1.67607244	NC_074666.1	67607244	F	468	83.12	16.88
NC_074666.1.67607249	NC_074666.1	67607249	F	463	88.12	11.88
NC_074666.1.67607256	NC_074666.1	67607256	F	475	88.63	11.37
NC_074666.1.67607298	NC_074666.1	67607298	F	466	82.83	17.17
NC_074666.1.67607331	NC_074666.1	67607331	F	445	84.72	15.28
NC_074666.1.67607343	NC_074666.1	67607343	F	439	88.84	11.16
NC_074666.1.67607348	NC_074666.1	67607348	F	434	82.49	17.51
NC_074666.1.67607409	NC_074666.1	67607409	F	447	76.73	23.27
NC_074666.1.67607415	NC_074666.1	67607415	F	417	79.14	20.86
NC_074666.1.67607469	NC_074666.1	67607469	F	464	83.19	16.81
NC_074666.1.67607482	NC_074666.1	67607482	F	473	82.03	17.97
NC_074666.1.67607540	NC_074666.1	67607540	F	457	79.43	20.57
NC_074666.1.67607611	NC_074666.1	67607611	F	476	51.68	48.32
NC_074666.1.67607826	NC_074666.1	67607826	F	505	24.55	75.45
NC_074666.1.67607942	NC_074666.1	67607942	F	489	80.78	19.22
