chrBase	chr	base	strand	coverage	freqC	freqT
NC_074665.1.92377214	NC_074665.1	92377214	F	30	86.67	13.33
NC_074665.1.92377216	NC_074665.1	92377216	F	29	86.21	13.79
NC_074665.1.92377220	NC_074665.1	92377220	F	28	92.86	7.14
NC_074665.1.92377229	NC_074665.1	92377229	F	30	86.67	13.33
NC_074665.1.92377231	NC_074665.1	92377231	F	30	93.33	6.67
NC_074665.1.92377242	NC_074665.1	92377242	F	29	86.21	13.79
NC_074665.1.92377247	NC_074665.1	92377247	F	25	76.00	24.00
NC_074665.1.92377253	NC_074665.1	92377253	F	25	92.00	8.00
NC_074665.1.92377257	NC_074665.1	92377257	F	22	72.73	27.27
NC_074665.1.92377273	NC_074665.1	92377273	F	24	70.83	29.17
NC_074665.1.92377415	NC_074665.1	92377415	F	21	76.19	23.81
NC_074665.1.92377419	NC_074665.1	92377419	F	20	75.00	25.00
NC_074665.1.92377441	NC_074665.1	92377441	F	21	76.19	23.81
NC_074665.1.92380031	NC_074665.1	92380031	F	20	70.00	30.00
NC_074665.1.92388758	NC_074665.1	92388758	F	35	94.29	5.71
NC_074665.1.92388762	NC_074665.1	92388762	F	32	93.75	6.25
NC_074665.1.92388773	NC_074665.1	92388773	F	29	89.66	10.34
NC_074665.1.92388784	NC_074665.1	92388784	F	28	89.29	10.71
NC_074665.1.92388789	NC_074665.1	92388789	F	25	80.00	20.00
NC_074665.1.92388795	NC_074665.1	92388795	F	23	73.91	26.09
NC_074665.1.92388573	NC_074665.1	92388573	R	21	76.19	23.81
NC_074665.1.92388575	NC_074665.1	92388575	R	21	95.24	4.76
NC_074665.1.92388586	NC_074665.1	92388586	R	25	92.00	8.00
NC_074665.1.92388591	NC_074665.1	92388591	R	24	87.50	12.50
NC_074665.1.92388597	NC_074665.1	92388597	R	24	95.83	4.17
NC_074665.1.92388601	NC_074665.1	92388601	R	21	100.00	0.00
NC_074665.1.92388617	NC_074665.1	92388617	R	21	80.95	19.05
NC_074665.1.92388759	NC_074665.1	92388759	R	29	93.10	6.90
NC_074665.1.92388763	NC_074665.1	92388763	R	32	90.62	9.38
NC_074665.1.92388774	NC_074665.1	92388774	R	31	83.87	16.13
NC_074665.1.92388785	NC_074665.1	92388785	R	28	92.86	7.14
NC_074665.1.92388790	NC_074665.1	92388790	R	27	74.07	25.93
NC_074665.1.92388796	NC_074665.1	92388796	R	23	100.00	0.00
NC_074665.1.92395000	NC_074665.1	92395000	F	20	0.00	100.00
NC_074665.1.92551403	NC_074665.1	92551403	F	23	95.65	4.35
NC_074665.1.92551451	NC_074665.1	92551451	F	23	86.96	13.04
NC_074665.1.92586855	NC_074665.1	92586855	F	28	89.29	10.71
NC_074665.1.92586859	NC_074665.1	92586859	F	31	90.32	9.68
NC_074665.1.92586868	NC_074665.1	92586868	F	31	83.87	16.13
NC_074665.1.92586870	NC_074665.1	92586870	F	30	96.67	3.33
NC_074665.1.92586881	NC_074665.1	92586881	F	32	90.62	9.38
NC_074665.1.92586886	NC_074665.1	92586886	F	24	83.33	16.67
NC_074665.1.92586892	NC_074665.1	92586892	F	26	92.31	7.69
NC_074665.1.92586896	NC_074665.1	92586896	F	24	79.17	20.83
NC_074665.1.92586912	NC_074665.1	92586912	F	21	76.19	23.81
NC_074665.1.92586856	NC_074665.1	92586856	R	29	86.21	13.79
NC_074665.1.92586860	NC_074665.1	92586860	R	27	85.19	14.81
NC_074665.1.92586869	NC_074665.1	92586869	R	24	83.33	16.67
NC_074665.1.92586871	NC_074665.1	92586871	R	26	92.31	7.69
NC_074665.1.92586882	NC_074665.1	92586882	R	26	80.77	19.23
NC_074665.1.92586887	NC_074665.1	92586887	R	23	95.65	4.35
NC_074665.1.92586893	NC_074665.1	92586893	R	21	95.24	4.76
NC_074665.1.92586897	NC_074665.1	92586897	R	20	75.00	25.00
NC_074665.1.92586913	NC_074665.1	92586913	R	20	75.00	25.00
NC_074665.1.92587024	NC_074665.1	92587024	R	21	95.24	4.76
NC_074665.1.92587035	NC_074665.1	92587035	R	20	95.00	5.00
NC_074665.1.92587039	NC_074665.1	92587039	R	21	100.00	0.00
NC_074665.1.92587055	NC_074665.1	92587055	R	23	95.65	4.35
NC_074665.1.93266642	NC_074665.1	93266642	R	23	91.30	8.70
NC_074665.1.93334551	NC_074665.1	93334551	R	37	83.78	16.22
NC_074665.1.93334601	NC_074665.1	93334601	R	54	90.74	9.26
NC_074665.1.93334651	NC_074665.1	93334651	R	57	91.23	8.77
NC_074665.1.93441030	NC_074665.1	93441030	F	24	16.67	83.33
NC_074665.1.93441089	NC_074665.1	93441089	F	22	4.55	95.45
NC_074665.1.93650586	NC_074665.1	93650586	F	23	100.00	0.00
NC_074665.1.93650633	NC_074665.1	93650633	F	21	90.48	9.52
NC_074665.1.93858926	NC_074665.1	93858926	F	20	10.00	90.00
NC_074665.1.93859039	NC_074665.1	93859039	F	23	34.78	65.22
NC_074665.1.93859113	NC_074665.1	93859113	F	22	31.82	68.18
NC_074665.1.93859150	NC_074665.1	93859150	F	23	43.48	56.52
NC_074665.1.94069688	NC_074665.1	94069688	F	24	83.33	16.67
NC_074665.1.94069725	NC_074665.1	94069725	F	26	80.77	19.23
NC_074665.1.94069762	NC_074665.1	94069762	F	27	85.19	14.81
NC_074665.1.94117853	NC_074665.1	94117853	R	22	100.00	0.00
NC_074665.1.94249124	NC_074665.1	94249124	F	29	13.79	86.21
NC_074665.1.94249174	NC_074665.1	94249174	F	31	29.03	70.97
NC_074665.1.94458508	NC_074665.1	94458508	F	22	0.00	100.00
NC_074665.1.94520847	NC_074665.1	94520847	F	22	36.36	63.64
NC_074665.1.96053560	NC_074665.1	96053560	F	36	5.56	94.44
NC_074665.1.96476068	NC_074665.1	96476068	F	28	60.71	39.29
NC_074665.1.96476089	NC_074665.1	96476089	F	35	88.57	11.43
NC_074665.1.96476110	NC_074665.1	96476110	F	46	86.96	13.04
NC_074665.1.96476131	NC_074665.1	96476131	F	51	60.78	39.22
NC_074665.1.96476152	NC_074665.1	96476152	F	57	71.93	28.07
NC_074665.1.96476173	NC_074665.1	96476173	F	61	72.13	27.87
NC_074665.1.96476194	NC_074665.1	96476194	F	55	87.27	12.73
NC_074665.1.96476215	NC_074665.1	96476215	F	56	87.50	12.50
NC_074665.1.96476236	NC_074665.1	96476236	F	50	80.00	20.00
NC_074665.1.96476257	NC_074665.1	96476257	F	44	97.73	2.27
NC_074665.1.96476278	NC_074665.1	96476278	F	40	87.50	12.50
NC_074665.1.96476299	NC_074665.1	96476299	F	40	97.50	2.50
NC_074665.1.96476320	NC_074665.1	96476320	F	35	82.86	17.14
NC_074665.1.96476341	NC_074665.1	96476341	F	29	82.76	17.24
NC_074665.1.96476362	NC_074665.1	96476362	F	24	91.67	8.33
NC_074665.1.96476383	NC_074665.1	96476383	F	21	95.24	4.76
NC_074665.1.96476153	NC_074665.1	96476153	R	20	80.00	20.00
NC_074665.1.96476174	NC_074665.1	96476174	R	20	75.00	25.00
NC_074665.1.96677146	NC_074665.1	96677146	F	20	80.00	20.00
NC_074665.1.96677170	NC_074665.1	96677170	F	21	95.24	4.76
NC_074665.1.96677178	NC_074665.1	96677178	F	21	85.71	14.29
NC_074665.1.97074033	NC_074665.1	97074033	R	23	95.65	4.35
NC_074665.1.97074042	NC_074665.1	97074042	R	24	75.00	25.00
NC_074665.1.97074045	NC_074665.1	97074045	R	24	95.83	4.17
NC_074665.1.97632937	NC_074665.1	97632937	F	21	95.24	4.76
NC_074665.1.98632830	NC_074665.1	98632830	F	20	100.00	0.00
NC_074665.1.98632815	NC_074665.1	98632815	R	25	80.00	20.00
NC_074665.1.98632831	NC_074665.1	98632831	R	30	70.00	30.00
NC_074665.1.98632882	NC_074665.1	98632882	R	26	92.31	7.69
NC_074665.1.98632898	NC_074665.1	98632898	R	28	78.57	21.43
NC_074665.1.99353608	NC_074665.1	99353608	R	20	75.00	25.00
NC_074665.1.99353645	NC_074665.1	99353645	R	21	76.19	23.81
NC_074665.1.99353650	NC_074665.1	99353650	R	23	82.61	17.39
NC_074665.1.99353682	NC_074665.1	99353682	R	21	80.95	19.05
NC_074665.1.99359689	NC_074665.1	99359689	R	21	90.48	9.52
NC_074665.1.99359738	NC_074665.1	99359738	R	20	90.00	10.00
NC_074665.1.99589723	NC_074665.1	99589723	F	25	92.00	8.00
NC_074665.1.99589755	NC_074665.1	99589755	F	31	83.87	16.13
NC_074665.1.99589787	NC_074665.1	99589787	F	34	91.18	8.82
NC_074665.1.99589819	NC_074665.1	99589819	F	28	100.00	0.00
NC_074665.1.99589724	NC_074665.1	99589724	R	41	82.93	17.07
NC_074665.1.99589756	NC_074665.1	99589756	R	42	80.95	19.05
NC_074665.1.99589788	NC_074665.1	99589788	R	45	93.33	6.67
NC_074665.1.99589820	NC_074665.1	99589820	R	42	88.10	11.90
NC_074665.1.99589852	NC_074665.1	99589852	R	30	86.67	13.33
NC_074665.1.99589884	NC_074665.1	99589884	R	25	96.00	4.00
NC_074665.1.99589889	NC_074665.1	99589889	R	25	96.00	4.00
NC_074665.1.99819326	NC_074665.1	99819326	F	22	0.00	100.00
NC_074665.1.99942771	NC_074665.1	99942771	R	21	19.05	80.95
NC_074665.1.100310668	NC_074665.1	100310668	R	28	67.86	32.14
NC_074665.1.100310682	NC_074665.1	100310682	R	27	81.48	18.52
NC_074665.1.100310728	NC_074665.1	100310728	R	32	68.75	31.25
NC_074665.1.100310760	NC_074665.1	100310760	R	27	81.48	18.52
NC_074665.1.100310774	NC_074665.1	100310774	R	26	76.92	23.08
NC_074666.1.1960847	NC_074666.1	1960847	R	25	76.00	24.00
NC_074666.1.1998471	NC_074666.1	1998471	F	22	72.73	27.27
NC_074666.1.1998561	NC_074666.1	1998561	F	33	81.82	18.18
NC_074666.1.1998606	NC_074666.1	1998606	F	23	86.96	13.04
NC_074666.1.2492091	NC_074666.1	2492091	R	20	95.00	5.00
NC_074666.1.4505739	NC_074666.1	4505739	F	28	92.86	7.14
NC_074666.1.4505769	NC_074666.1	4505769	F	35	94.29	5.71
NC_074666.1.4505829	NC_074666.1	4505829	F	38	89.47	10.53
NC_074666.1.4505859	NC_074666.1	4505859	F	37	78.38	21.62
NC_074666.1.5142300	NC_074666.1	5142300	F	22	0.00	100.00
NC_074666.1.5142320	NC_074666.1	5142320	F	28	0.00	100.00
NC_074666.1.5142340	NC_074666.1	5142340	F	38	0.00	100.00
NC_074666.1.7104453	NC_074666.1	7104453	R	22	72.73	27.27
NC_074666.1.7127373	NC_074666.1	7127373	F	25	96.00	4.00
NC_074666.1.7127402	NC_074666.1	7127402	F	24	91.67	8.33
NC_074666.1.7127450	NC_074666.1	7127450	F	21	90.48	9.52
NC_074666.1.12676174	NC_074666.1	12676174	F	21	85.71	14.29
NC_074666.1.12678765	NC_074666.1	12678765	R	20	85.00	15.00
NC_074666.1.17003592	NC_074666.1	17003592	F	26	57.69	42.31
NC_074666.1.17004191	NC_074666.1	17004191	F	78	58.97	41.03
NC_074666.1.17004192	NC_074666.1	17004192	R	105	68.57	31.43
NC_074666.1.17246868	NC_074666.1	17246868	R	20	5.00	95.00
NC_074666.1.17347604	NC_074666.1	17347604	F	20	90.00	10.00
NC_074666.1.17347642	NC_074666.1	17347642	F	37	83.78	16.22
NC_074666.1.17347680	NC_074666.1	17347680	F	37	91.89	8.11
NC_074666.1.17347718	NC_074666.1	17347718	F	36	97.22	2.78
NC_074666.1.17347605	NC_074666.1	17347605	R	29	93.10	6.90
NC_074666.1.17347643	NC_074666.1	17347643	R	31	100.00	0.00
NC_074666.1.17347681	NC_074666.1	17347681	R	31	100.00	0.00
NC_074666.1.17347719	NC_074666.1	17347719	R	28	100.00	0.00
NC_074666.1.17790580	NC_074666.1	17790580	F	20	100.00	0.00
NC_074666.1.17790624	NC_074666.1	17790624	F	20	100.00	0.00
NC_074666.1.32893958	NC_074666.1	32893958	F	20	95.00	5.00
NC_074666.1.32893961	NC_074666.1	32893961	F	20	100.00	0.00
NC_074666.1.33090790	NC_074666.1	33090790	R	29	79.31	20.69
NC_074666.1.33090968	NC_074666.1	33090968	R	26	84.62	15.38
NC_074666.1.33091010	NC_074666.1	33091010	R	34	50.00	50.00
NC_074666.1.33091040	NC_074666.1	33091040	R	30	80.00	20.00
NC_074666.1.55325158	NC_074666.1	55325158	F	20	70.00	30.00
NC_074666.1.60143276	NC_074666.1	60143276	F	29	89.66	10.34
NC_074666.1.60143470	NC_074666.1	60143470	F	20	75.00	25.00
NC_074666.1.60143540	NC_074666.1	60143540	F	21	66.67	33.33
NC_074666.1.60143586	NC_074666.1	60143586	F	25	92.00	8.00
NC_074666.1.60144202	NC_074666.1	60144202	F	20	85.00	15.00
NC_074666.1.60144382	NC_074666.1	60144382	F	21	80.95	19.05
NC_074666.1.60169220	NC_074666.1	60169220	F	21	14.29	85.71
NC_074666.1.60169226	NC_074666.1	60169226	F	23	69.57	30.43
NC_074666.1.60169235	NC_074666.1	60169235	F	20	65.00	35.00
NC_074666.1.60169294	NC_074666.1	60169294	F	20	100.00	0.00
NC_074666.1.60169312	NC_074666.1	60169312	F	22	95.45	4.55
NC_074666.1.60169341	NC_074666.1	60169341	F	24	79.17	20.83
NC_074666.1.60169358	NC_074666.1	60169358	F	23	73.91	26.09
NC_074666.1.60169432	NC_074666.1	60169432	F	22	77.27	22.73
NC_074666.1.60169522	NC_074666.1	60169522	F	20	5.00	95.00
NC_074666.1.60170331	NC_074666.1	60170331	F	20	85.00	15.00
NC_074666.1.60158617	NC_074666.1	60158617	R	20	80.00	20.00
NC_074666.1.60161656	NC_074666.1	60161656	R	23	65.22	34.78
NC_074666.1.60161707	NC_074666.1	60161707	R	22	77.27	22.73
NC_074666.1.60178179	NC_074666.1	60178179	R	20	95.00	5.00
NC_074666.1.61943616	NC_074666.1	61943616	F	20	90.00	10.00
NC_074666.1.61943620	NC_074666.1	61943620	F	26	96.15	3.85
NC_074666.1.61943629	NC_074666.1	61943629	F	39	2.56	97.44
NC_074666.1.61943647	NC_074666.1	61943647	F	44	88.64	11.36
NC_074666.1.61943683	NC_074666.1	61943683	F	63	90.48	9.52
NC_074666.1.61943693	NC_074666.1	61943693	F	59	96.61	3.39
NC_074666.1.61943743	NC_074666.1	61943743	F	53	96.23	3.77
NC_074666.1.61943761	NC_074666.1	61943761	F	49	91.84	8.16
NC_074666.1.61943773	NC_074666.1	61943773	F	34	76.47	23.53
NC_074666.1.61943779	NC_074666.1	61943779	F	29	0.00	100.00
NC_074666.1.61943788	NC_074666.1	61943788	F	20	90.00	10.00
NC_074666.1.61943870	NC_074666.1	61943870	F	22	68.18	31.82
NC_074666.1.61943875	NC_074666.1	61943875	F	33	0.00	100.00
NC_074666.1.61943969	NC_074666.1	61943969	F	158	93.67	6.33
NC_074666.1.61943989	NC_074666.1	61943989	F	166	95.18	4.82
NC_074666.1.61943995	NC_074666.1	61943995	F	174	96.55	3.45
NC_074666.1.61944008	NC_074666.1	61944008	F	173	94.80	5.20
NC_074666.1.61944018	NC_074666.1	61944018	F	138	19.57	80.43
NC_074666.1.61944030	NC_074666.1	61944030	F	115	93.04	6.96
NC_074666.1.61944055	NC_074666.1	61944055	F	117	91.45	8.55
NC_074666.1.61944062	NC_074666.1	61944062	F	110	94.55	5.45
NC_074666.1.61944067	NC_074666.1	61944067	F	118	95.76	4.24
NC_074666.1.61944074	NC_074666.1	61944074	F	106	92.45	7.55
NC_074666.1.61944077	NC_074666.1	61944077	F	123	96.75	3.25
NC_074666.1.61944101	NC_074666.1	61944101	F	124	91.13	8.87
NC_074666.1.61944124	NC_074666.1	61944124	F	118	89.83	10.17
NC_074666.1.61944161	NC_074666.1	61944161	F	113	66.37	33.63
NC_074666.1.61944181	NC_074666.1	61944181	F	95	80.00	20.00
NC_074666.1.61944207	NC_074666.1	61944207	F	75	82.67	17.33
NC_074666.1.61946628	NC_074666.1	61946628	F	22	4.55	95.45
NC_074666.1.61946637	NC_074666.1	61946637	F	28	3.57	96.43
NC_074666.1.61946655	NC_074666.1	61946655	F	34	94.12	5.88
NC_074666.1.61946666	NC_074666.1	61946666	F	50	90.00	10.00
NC_074666.1.61946706	NC_074666.1	61946706	F	98	92.86	7.14
NC_074666.1.61946709	NC_074666.1	61946709	F	102	97.06	2.94
NC_074666.1.61946721	NC_074666.1	61946721	F	117	97.44	2.56
NC_074666.1.61946748	NC_074666.1	61946748	F	134	96.27	3.73
NC_074666.1.61946766	NC_074666.1	61946766	F	148	95.27	4.73
NC_074666.1.61946801	NC_074666.1	61946801	F	168	88.69	11.31
NC_074666.1.61946844	NC_074666.1	61946844	F	152	86.84	13.16
NC_074666.1.61946847	NC_074666.1	61946847	F	147	95.24	4.76
NC_074666.1.61946860	NC_074666.1	61946860	F	142	90.14	9.86
NC_074666.1.61946883	NC_074666.1	61946883	F	147	94.56	5.44
NC_074666.1.61946886	NC_074666.1	61946886	F	143	98.60	1.40
NC_074666.1.61946913	NC_074666.1	61946913	F	142	92.96	7.04
NC_074666.1.61946930	NC_074666.1	61946930	F	137	91.24	8.76
NC_074666.1.61946933	NC_074666.1	61946933	F	134	92.54	7.46
NC_074666.1.61946937	NC_074666.1	61946937	F	129	86.82	13.18
NC_074666.1.61946949	NC_074666.1	61946949	F	111	88.29	11.71
NC_074666.1.61946952	NC_074666.1	61946952	F	107	89.72	10.28
NC_074666.1.61946956	NC_074666.1	61946956	F	96	82.29	17.71
NC_074666.1.61946964	NC_074666.1	61946964	F	89	87.64	12.36
NC_074666.1.61946988	NC_074666.1	61946988	F	75	84.00	16.00
NC_074666.1.61947027	NC_074666.1	61947027	F	43	60.47	39.53
NC_074666.1.61947042	NC_074666.1	61947042	F	24	79.17	20.83
NC_074666.1.61943970	NC_074666.1	61943970	R	109	88.99	11.01
NC_074666.1.61943990	NC_074666.1	61943990	R	116	94.83	5.17
NC_074666.1.61943996	NC_074666.1	61943996	R	121	95.04	4.96
NC_074666.1.61944009	NC_074666.1	61944009	R	131	93.89	6.11
NC_074666.1.61944019	NC_074666.1	61944019	R	126	27.78	72.22
NC_074666.1.61944031	NC_074666.1	61944031	R	121	96.69	3.31
NC_074666.1.61944056	NC_074666.1	61944056	R	107	100.00	0.00
NC_074666.1.61944063	NC_074666.1	61944063	R	103	98.06	1.94
NC_074666.1.61944068	NC_074666.1	61944068	R	110	98.18	1.82
NC_074666.1.61944075	NC_074666.1	61944075	R	114	98.25	1.75
NC_074666.1.61944078	NC_074666.1	61944078	R	114	98.25	1.75
NC_074666.1.61944102	NC_074666.1	61944102	R	115	96.52	3.48
NC_074666.1.61944125	NC_074666.1	61944125	R	133	96.24	3.76
NC_074666.1.61944162	NC_074666.1	61944162	R	110	70.91	29.09
NC_074666.1.61944182	NC_074666.1	61944182	R	104	90.38	9.62
NC_074666.1.61944208	NC_074666.1	61944208	R	85	94.12	5.88
NC_074666.1.61946707	NC_074666.1	61946707	R	72	83.33	16.67
NC_074666.1.61946710	NC_074666.1	61946710	R	75	88.00	12.00
NC_074666.1.61946722	NC_074666.1	61946722	R	94	89.36	10.64
NC_074666.1.61946749	NC_074666.1	61946749	R	112	91.07	8.93
NC_074666.1.61946767	NC_074666.1	61946767	R	124	96.77	3.23
NC_074666.1.61946802	NC_074666.1	61946802	R	140	85.00	15.00
NC_074666.1.61946845	NC_074666.1	61946845	R	119	88.24	11.76
NC_074666.1.61946848	NC_074666.1	61946848	R	115	86.96	13.04
NC_074666.1.61946861	NC_074666.1	61946861	R	118	92.37	7.63
NC_074666.1.61946884	NC_074666.1	61946884	R	97	92.78	7.22
NC_074666.1.61946887	NC_074666.1	61946887	R	83	87.95	12.05
NC_074666.1.61946914	NC_074666.1	61946914	R	73	90.41	9.59
NC_074666.1.61946931	NC_074666.1	61946931	R	97	90.72	9.28
NC_074666.1.61946934	NC_074666.1	61946934	R	107	93.46	6.54
NC_074666.1.61946938	NC_074666.1	61946938	R	72	86.11	13.89
NC_074666.1.61946950	NC_074666.1	61946950	R	91	95.60	4.40
NC_074666.1.61946953	NC_074666.1	61946953	R	99	95.96	4.04
NC_074666.1.61946957	NC_074666.1	61946957	R	90	94.44	5.56
NC_074666.1.61946965	NC_074666.1	61946965	R	56	94.64	5.36
NC_074666.1.61946989	NC_074666.1	61946989	R	63	80.95	19.05
NC_074666.1.61947028	NC_074666.1	61947028	R	51	86.27	13.73
NC_074666.1.61947043	NC_074666.1	61947043	R	39	89.74	10.26
NC_074666.1.66033653	NC_074666.1	66033653	F	21	95.24	4.76
NC_074666.1.66033702	NC_074666.1	66033702	F	20	90.00	10.00
NC_074666.1.66033739	NC_074666.1	66033739	F	21	85.71	14.29
NC_074666.1.66034768	NC_074666.1	66034768	F	20	35.00	65.00
NC_074666.1.66034772	NC_074666.1	66034772	F	20	60.00	40.00
NC_074666.1.66034785	NC_074666.1	66034785	F	20	40.00	60.00
NC_074666.1.66034853	NC_074666.1	66034853	F	20	65.00	35.00
NC_074666.1.66034862	NC_074666.1	66034862	F	22	72.73	27.27
NC_074666.1.66034880	NC_074666.1	66034880	F	21	33.33	66.67
NC_074666.1.66034884	NC_074666.1	66034884	F	20	45.00	55.00
NC_074666.1.66034937	NC_074666.1	66034937	F	20	75.00	25.00
NC_074666.1.66036256	NC_074666.1	66036256	F	21	90.48	9.52
NC_074666.1.66036300	NC_074666.1	66036300	F	21	85.71	14.29
NC_074666.1.66036909	NC_074666.1	66036909	F	21	4.76	95.24
NC_074666.1.66036912	NC_074666.1	66036912	F	21	0.00	100.00
NC_074666.1.66037014	NC_074666.1	66037014	F	21	4.76	95.24
NC_074666.1.66037016	NC_074666.1	66037016	F	20	0.00	100.00
NC_074666.1.66040886	NC_074666.1	66040886	F	21	90.48	9.52
NC_074666.1.66052702	NC_074666.1	66052702	F	21	95.24	4.76
NC_074666.1.66034407	NC_074666.1	66034407	R	20	65.00	35.00
NC_074666.1.66034448	NC_074666.1	66034448	R	22	81.82	18.18
NC_074666.1.66034451	NC_074666.1	66034451	R	22	81.82	18.18
NC_074666.1.66034521	NC_074666.1	66034521	R	20	75.00	25.00
NC_074666.1.66034854	NC_074666.1	66034854	R	23	69.57	30.43
NC_074666.1.66034863	NC_074666.1	66034863	R	24	79.17	20.83
NC_074666.1.66034881	NC_074666.1	66034881	R	22	45.45	54.55
NC_074666.1.66034885	NC_074666.1	66034885	R	20	50.00	50.00
NC_074666.1.66034901	NC_074666.1	66034901	R	21	76.19	23.81
NC_074666.1.66034912	NC_074666.1	66034912	R	21	61.90	38.10
NC_074666.1.66034938	NC_074666.1	66034938	R	21	66.67	33.33
NC_074666.1.66036518	NC_074666.1	66036518	R	21	9.52	90.48
NC_074666.1.66036537	NC_074666.1	66036537	R	21	19.05	80.95
NC_074666.1.66036552	NC_074666.1	66036552	R	22	4.55	95.45
NC_074666.1.66036567	NC_074666.1	66036567	R	26	15.38	84.62
NC_074666.1.66036569	NC_074666.1	66036569	R	27	7.41	92.59
NC_074666.1.66036582	NC_074666.1	66036582	R	28	14.29	85.71
NC_074666.1.66036635	NC_074666.1	66036635	R	24	20.83	79.17
NC_074666.1.66036648	NC_074666.1	66036648	R	21	28.57	71.43
NC_074666.1.66036722	NC_074666.1	66036722	R	23	0.00	100.00
NC_074666.1.66036740	NC_074666.1	66036740	R	23	4.35	95.65
NC_074666.1.66036743	NC_074666.1	66036743	R	21	0.00	100.00
NC_074666.1.66036768	NC_074666.1	66036768	R	20	0.00	100.00
NC_074666.1.66036813	NC_074666.1	66036813	R	23	0.00	100.00
NC_074666.1.66036851	NC_074666.1	66036851	R	21	0.00	100.00
NC_074666.1.66039145	NC_074666.1	66039145	R	20	80.00	20.00
NC_074666.1.66039157	NC_074666.1	66039157	R	20	80.00	20.00
NC_074666.1.67604954	NC_074666.1	67604954	F	44	81.82	18.18
NC_074666.1.67605014	NC_074666.1	67605014	F	130	86.92	13.08
NC_074666.1.67605017	NC_074666.1	67605017	F	46	80.43	19.57
NC_074666.1.67605025	NC_074666.1	67605025	F	159	79.87	20.13
