chrBase	chr	base	strand	coverage	freqC	freqT
NC_074665.1.96677170	NC_074665.1	96677170	F	20	100.00	0.00
NC_074665.1.96677178	NC_074665.1	96677178	F	23	91.30	8.70
NC_074665.1.96677171	NC_074665.1	96677171	R	27	81.48	18.52
NC_074665.1.96677179	NC_074665.1	96677179	R	29	89.66	10.34
NC_074665.1.96677192	NC_074665.1	96677192	R	28	92.86	7.14
NC_074665.1.96677217	NC_074665.1	96677217	R	26	92.31	7.69
NC_074665.1.97073736	NC_074665.1	97073736	R	21	95.24	4.76
NC_074665.1.97074033	NC_074665.1	97074033	R	23	95.65	4.35
NC_074665.1.97074042	NC_074665.1	97074042	R	21	90.48	9.52
NC_074665.1.97074045	NC_074665.1	97074045	R	21	90.48	9.52
NC_074665.1.98069175	NC_074665.1	98069175	F	24	91.67	8.33
NC_074665.1.98069219	NC_074665.1	98069219	F	26	88.46	11.54
NC_074665.1.98069263	NC_074665.1	98069263	F	25	88.00	12.00
NC_074665.1.98632881	NC_074665.1	98632881	F	23	100.00	0.00
NC_074665.1.98632897	NC_074665.1	98632897	F	21	95.24	4.76
NC_074665.1.98632815	NC_074665.1	98632815	R	20	65.00	35.00
NC_074665.1.98632831	NC_074665.1	98632831	R	25	48.00	52.00
NC_074665.1.98632882	NC_074665.1	98632882	R	21	80.95	19.05
NC_074665.1.99353341	NC_074665.1	99353341	F	29	93.10	6.90
NC_074665.1.99353373	NC_074665.1	99353373	F	25	92.00	8.00
NC_074665.1.99353405	NC_074665.1	99353405	F	24	70.83	29.17
NC_074665.1.99353437	NC_074665.1	99353437	F	21	76.19	23.81
NC_074665.1.99353342	NC_074665.1	99353342	R	21	85.71	14.29
NC_074665.1.99353650	NC_074665.1	99353650	R	21	100.00	0.00
NC_074665.1.99359689	NC_074665.1	99359689	R	20	90.00	10.00
NC_074665.1.99589691	NC_074665.1	99589691	F	23	91.30	8.70
NC_074665.1.99589723	NC_074665.1	99589723	F	42	80.95	19.05
NC_074665.1.99589755	NC_074665.1	99589755	F	40	92.50	7.50
NC_074665.1.99589787	NC_074665.1	99589787	F	40	92.50	7.50
NC_074665.1.99589819	NC_074665.1	99589819	F	35	88.57	11.43
NC_074665.1.99589851	NC_074665.1	99589851	F	20	90.00	10.00
NC_074665.1.99589920	NC_074665.1	99589920	F	20	95.00	5.00
NC_074665.1.99589692	NC_074665.1	99589692	R	29	93.10	6.90
NC_074665.1.99589724	NC_074665.1	99589724	R	58	91.38	8.62
NC_074665.1.99589756	NC_074665.1	99589756	R	55	89.09	10.91
NC_074665.1.99589788	NC_074665.1	99589788	R	54	87.04	12.96
NC_074665.1.99589820	NC_074665.1	99589820	R	48	93.75	6.25
NC_074665.1.99589852	NC_074665.1	99589852	R	37	89.19	10.81
NC_074665.1.99589884	NC_074665.1	99589884	R	33	93.94	6.06
NC_074665.1.99589889	NC_074665.1	99589889	R	35	85.71	14.29
NC_074665.1.99589921	NC_074665.1	99589921	R	29	86.21	13.79
NC_074665.1.99589926	NC_074665.1	99589926	R	26	88.46	11.54
NC_074665.1.99942771	NC_074665.1	99942771	R	20	0.00	100.00
NC_074666.1.211851	NC_074666.1	211851	F	23	86.96	13.04
NC_074666.1.211873	NC_074666.1	211873	F	22	90.91	9.09
NC_074666.1.1998471	NC_074666.1	1998471	F	28	92.86	7.14
NC_074666.1.1998561	NC_074666.1	1998561	F	25	92.00	8.00
NC_074666.1.1998606	NC_074666.1	1998606	F	24	87.50	12.50
NC_074666.1.4505739	NC_074666.1	4505739	F	25	84.00	16.00
NC_074666.1.4505769	NC_074666.1	4505769	F	25	84.00	16.00
NC_074666.1.4505829	NC_074666.1	4505829	F	25	80.00	20.00
NC_074666.1.4505859	NC_074666.1	4505859	F	28	75.00	25.00
NC_074666.1.5136893	NC_074666.1	5136893	F	47	85.11	14.89
NC_074666.1.5136913	NC_074666.1	5136913	F	51	90.20	9.80
NC_074666.1.5136933	NC_074666.1	5136933	F	40	92.50	7.50
NC_074666.1.5136953	NC_074666.1	5136953	F	34	85.29	14.71
NC_074666.1.5136973	NC_074666.1	5136973	F	24	83.33	16.67
NC_074666.1.5142300	NC_074666.1	5142300	F	44	0.00	100.00
NC_074666.1.5142320	NC_074666.1	5142320	F	63	0.00	100.00
NC_074666.1.5142340	NC_074666.1	5142340	F	68	0.00	100.00
NC_074666.1.5130718	NC_074666.1	5130718	R	20	95.00	5.00
NC_074666.1.5130755	NC_074666.1	5130755	R	20	100.00	0.00
NC_074666.1.7127373	NC_074666.1	7127373	F	22	95.45	4.55
NC_074666.1.7127402	NC_074666.1	7127402	F	23	91.30	8.70
NC_074666.1.8710254	NC_074666.1	8710254	R	20	85.00	15.00
NC_074666.1.8710271	NC_074666.1	8710271	R	25	88.00	12.00
NC_074666.1.8710279	NC_074666.1	8710279	R	22	95.45	4.55
NC_074666.1.8710284	NC_074666.1	8710284	R	25	92.00	8.00
NC_074666.1.8710289	NC_074666.1	8710289	R	27	85.19	14.81
NC_074666.1.8710323	NC_074666.1	8710323	R	20	85.00	15.00
NC_074666.1.8710358	NC_074666.1	8710358	R	20	95.00	5.00
NC_074666.1.8710363	NC_074666.1	8710363	R	21	95.24	4.76
NC_074666.1.8710450	NC_074666.1	8710450	R	22	95.45	4.55
NC_074666.1.8710472	NC_074666.1	8710472	R	25	88.00	12.00
NC_074666.1.8710479	NC_074666.1	8710479	R	25	96.00	4.00
