chrBase	chr	base	strand	coverage	freqC	freqT
NC_074665.1.24883261	NC_074665.1	24883261	R	20	85.00	15.00
NC_074665.1.25389173	NC_074665.1	25389173	F	58	44.83	55.17
NC_074665.1.25389449	NC_074665.1	25389449	F	127	33.86	66.14
NC_074665.1.25389174	NC_074665.1	25389174	R	40	32.50	67.50
NC_074665.1.25389450	NC_074665.1	25389450	R	105	8.57	91.43
NC_074665.1.31554153	NC_074665.1	31554153	R	20	85.00	15.00
NC_074665.1.31554183	NC_074665.1	31554183	R	21	57.14	42.86
NC_074665.1.31554196	NC_074665.1	31554196	R	20	90.00	10.00
NC_074665.1.34691703	NC_074665.1	34691703	R	22	90.91	9.09
NC_074665.1.34691709	NC_074665.1	34691709	R	22	95.45	4.55
NC_074665.1.34691734	NC_074665.1	34691734	R	23	91.30	8.70
NC_074665.1.35171331	NC_074665.1	35171331	F	21	80.95	19.05
NC_074665.1.35171367	NC_074665.1	35171367	F	29	96.55	3.45
NC_074665.1.35171376	NC_074665.1	35171376	F	33	93.94	6.06
NC_074665.1.35171400	NC_074665.1	35171400	F	34	94.12	5.88
NC_074665.1.35171679	NC_074665.1	35171679	F	26	88.46	11.54
NC_074665.1.35171743	NC_074665.1	35171743	F	24	79.17	20.83
NC_074665.1.35171368	NC_074665.1	35171368	R	20	95.00	5.00
NC_074665.1.35171401	NC_074665.1	35171401	R	23	91.30	8.70
NC_074665.1.35171680	NC_074665.1	35171680	R	21	80.95	19.05
NC_074665.1.35825017	NC_074665.1	35825017	F	20	90.00	10.00
NC_074665.1.35825034	NC_074665.1	35825034	F	20	85.00	15.00
NC_074665.1.35825352	NC_074665.1	35825352	F	20	85.00	15.00
NC_074665.1.35825366	NC_074665.1	35825366	F	20	85.00	15.00
NC_074665.1.35974838	NC_074665.1	35974838	F	23	100.00	0.00
NC_074665.1.35974851	NC_074665.1	35974851	F	22	81.82	18.18
NC_074665.1.35975154	NC_074665.1	35975154	F	22	100.00	0.00
NC_074665.1.35975159	NC_074665.1	35975159	F	20	95.00	5.00
NC_074665.1.38722391	NC_074665.1	38722391	F	24	95.83	4.17
NC_074665.1.38981229	NC_074665.1	38981229	R	23	91.30	8.70
NC_074665.1.38981340	NC_074665.1	38981340	R	20	95.00	5.00
NC_074665.1.38981528	NC_074665.1	38981528	R	22	95.45	4.55
NC_074665.1.38981536	NC_074665.1	38981536	R	22	95.45	4.55
NC_074665.1.38981549	NC_074665.1	38981549	R	26	92.31	7.69
NC_074665.1.38981561	NC_074665.1	38981561	R	28	96.43	3.57
NC_074665.1.38981575	NC_074665.1	38981575	R	29	93.10	6.90
NC_074665.1.38981587	NC_074665.1	38981587	R	29	0.00	100.00
NC_074665.1.38981600	NC_074665.1	38981600	R	27	96.30	3.70
NC_074665.1.38981605	NC_074665.1	38981605	R	29	96.55	3.45
NC_074665.1.38981609	NC_074665.1	38981609	R	24	95.83	4.17
NC_074665.1.42358596	NC_074665.1	42358596	F	21	85.71	14.29
NC_074665.1.42358574	NC_074665.1	42358574	R	22	95.45	4.55
NC_074665.1.42358597	NC_074665.1	42358597	R	24	91.67	8.33
NC_074665.1.42358891	NC_074665.1	42358891	R	22	86.36	13.64
NC_074665.1.42358899	NC_074665.1	42358899	R	26	92.31	7.69
NC_074665.1.42358920	NC_074665.1	42358920	R	25	80.00	20.00
NC_074665.1.45225816	NC_074665.1	45225816	F	28	60.71	39.29
NC_074665.1.45225817	NC_074665.1	45225817	R	25	56.00	44.00
NC_074665.1.46740074	NC_074665.1	46740074	F	21	100.00	0.00
NC_074665.1.46740079	NC_074665.1	46740079	F	21	90.48	9.52
NC_074665.1.46740087	NC_074665.1	46740087	F	22	95.45	4.55
NC_074665.1.48354914	NC_074665.1	48354914	R	20	100.00	0.00
NC_074665.1.48354920	NC_074665.1	48354920	R	20	100.00	0.00
NC_074665.1.50953810	NC_074665.1	50953810	F	23	95.65	4.35
NC_074665.1.50954114	NC_074665.1	50954114	F	20	100.00	0.00
NC_074665.1.50954142	NC_074665.1	50954142	F	20	100.00	0.00
NC_074665.1.50954149	NC_074665.1	50954149	F	21	100.00	0.00
NC_074665.1.50954151	NC_074665.1	50954151	F	20	100.00	0.00
NC_074665.1.50953767	NC_074665.1	50953767	R	22	95.45	4.55
NC_074665.1.50953788	NC_074665.1	50953788	R	21	85.71	14.29
NC_074665.1.50953811	NC_074665.1	50953811	R	21	95.24	4.76
NC_074665.1.50954094	NC_074665.1	50954094	R	23	95.65	4.35
NC_074665.1.50954099	NC_074665.1	50954099	R	23	95.65	4.35
NC_074665.1.50954115	NC_074665.1	50954115	R	23	91.30	8.70
NC_074665.1.50954132	NC_074665.1	50954132	R	20	90.00	10.00
NC_074665.1.50954143	NC_074665.1	50954143	R	23	100.00	0.00
NC_074665.1.50954150	NC_074665.1	50954150	R	23	100.00	0.00
NC_074665.1.50954152	NC_074665.1	50954152	R	20	100.00	0.00
NC_074665.1.54489331	NC_074665.1	54489331	F	29	86.21	13.79
NC_074665.1.54489339	NC_074665.1	54489339	F	35	97.14	2.86
NC_074665.1.54489384	NC_074665.1	54489384	F	39	92.31	7.69
NC_074665.1.54489445	NC_074665.1	54489445	F	22	86.36	13.64
NC_074665.1.54489618	NC_074665.1	54489618	F	21	85.71	14.29
NC_074665.1.54489622	NC_074665.1	54489622	F	25	88.00	12.00
NC_074665.1.54489639	NC_074665.1	54489639	F	30	80.00	20.00
NC_074665.1.54489658	NC_074665.1	54489658	F	29	89.66	10.34
NC_074665.1.54489684	NC_074665.1	54489684	F	33	75.76	24.24
NC_074665.1.54489693	NC_074665.1	54489693	F	43	95.35	4.65
NC_074665.1.54489714	NC_074665.1	54489714	F	34	79.41	20.59
NC_074665.1.54489756	NC_074665.1	54489756	F	27	81.48	18.52
NC_074665.1.54489772	NC_074665.1	54489772	F	26	96.15	3.85
NC_074665.1.54489260	NC_074665.1	54489260	R	20	55.00	45.00
NC_074665.1.54489332	NC_074665.1	54489332	R	31	87.10	12.90
NC_074665.1.54489340	NC_074665.1	54489340	R	32	93.75	6.25
NC_074665.1.54489385	NC_074665.1	54489385	R	37	89.19	10.81
NC_074665.1.54489619	NC_074665.1	54489619	R	33	93.94	6.06
NC_074665.1.54489623	NC_074665.1	54489623	R	32	96.88	3.12
NC_074665.1.54489640	NC_074665.1	54489640	R	34	97.06	2.94
NC_074665.1.54489659	NC_074665.1	54489659	R	39	100.00	0.00
NC_074665.1.54489685	NC_074665.1	54489685	R	38	94.74	5.26
NC_074665.1.54489694	NC_074665.1	54489694	R	34	97.06	2.94
NC_074665.1.54489715	NC_074665.1	54489715	R	32	65.62	34.38
NC_074665.1.54489757	NC_074665.1	54489757	R	20	65.00	35.00
NC_074665.1.56454455	NC_074665.1	56454455	F	20	45.00	55.00
NC_074665.1.56454773	NC_074665.1	56454773	F	20	90.00	10.00
NC_074665.1.56742784	NC_074665.1	56742784	F	22	100.00	0.00
NC_074665.1.56742812	NC_074665.1	56742812	F	25	100.00	0.00
NC_074665.1.56742815	NC_074665.1	56742815	F	29	96.55	3.45
NC_074665.1.56742817	NC_074665.1	56742817	F	28	92.86	7.14
NC_074665.1.56743038	NC_074665.1	56743038	F	21	95.24	4.76
NC_074665.1.56743060	NC_074665.1	56743060	F	22	95.45	4.55
NC_074665.1.56743091	NC_074665.1	56743091	F	24	100.00	0.00
NC_074665.1.56743102	NC_074665.1	56743102	F	25	92.00	8.00
NC_074665.1.56743126	NC_074665.1	56743126	F	28	92.86	7.14
NC_074665.1.56743148	NC_074665.1	56743148	F	24	91.67	8.33
NC_074665.1.56743155	NC_074665.1	56743155	F	22	72.73	27.27
NC_074665.1.56743163	NC_074665.1	56743163	F	20	85.00	15.00
NC_074665.1.56742785	NC_074665.1	56742785	R	24	95.83	4.17
NC_074665.1.56742813	NC_074665.1	56742813	R	29	96.55	3.45
NC_074665.1.56742816	NC_074665.1	56742816	R	29	93.10	6.90
NC_074665.1.56742818	NC_074665.1	56742818	R	33	84.85	15.15
NC_074665.1.56742848	NC_074665.1	56742848	R	25	92.00	8.00
NC_074665.1.56742852	NC_074665.1	56742852	R	22	90.91	9.09
NC_074665.1.56742858	NC_074665.1	56742858	R	22	95.45	4.55
NC_074665.1.56742861	NC_074665.1	56742861	R	21	90.48	9.52
NC_074665.1.56743039	NC_074665.1	56743039	R	20	95.00	5.00
NC_074665.1.56743061	NC_074665.1	56743061	R	24	100.00	0.00
NC_074665.1.56743092	NC_074665.1	56743092	R	29	100.00	0.00
NC_074665.1.56743103	NC_074665.1	56743103	R	29	96.55	3.45
NC_074665.1.56743127	NC_074665.1	56743127	R	26	92.31	7.69
NC_074665.1.56743149	NC_074665.1	56743149	R	27	100.00	0.00
NC_074665.1.56743156	NC_074665.1	56743156	R	26	100.00	0.00
NC_074665.1.56743164	NC_074665.1	56743164	R	22	95.45	4.55
NC_074665.1.56743175	NC_074665.1	56743175	R	20	95.00	5.00
NC_074665.1.58530262	NC_074665.1	58530262	R	22	77.27	22.73
NC_074665.1.58530300	NC_074665.1	58530300	R	29	89.66	10.34
NC_074665.1.58530339	NC_074665.1	58530339	R	20	95.00	5.00
NC_074665.1.59352891	NC_074665.1	59352891	F	22	86.36	13.64
NC_074665.1.59352898	NC_074665.1	59352898	F	24	87.50	12.50
NC_074665.1.59352901	NC_074665.1	59352901	F	24	87.50	12.50
NC_074665.1.59352956	NC_074665.1	59352956	F	32	87.50	12.50
NC_074665.1.59352975	NC_074665.1	59352975	F	30	100.00	0.00
NC_074665.1.59353007	NC_074665.1	59353007	F	27	100.00	0.00
NC_074665.1.59353010	NC_074665.1	59353010	F	27	100.00	0.00
NC_074665.1.59353201	NC_074665.1	59353201	F	26	92.31	7.69
NC_074665.1.59353268	NC_074665.1	59353268	F	24	95.83	4.17
NC_074665.1.59352899	NC_074665.1	59352899	R	20	100.00	0.00
NC_074665.1.59352902	NC_074665.1	59352902	R	21	90.48	9.52
NC_074665.1.59352957	NC_074665.1	59352957	R	25	96.00	4.00
NC_074665.1.59352976	NC_074665.1	59352976	R	26	92.31	7.69
NC_074665.1.59353008	NC_074665.1	59353008	R	20	95.00	5.00
NC_074665.1.59353033	NC_074665.1	59353033	R	20	90.00	10.00
NC_074665.1.59353202	NC_074665.1	59353202	R	25	84.00	16.00
NC_074665.1.59353269	NC_074665.1	59353269	R	20	95.00	5.00
NC_074665.1.61462525	NC_074665.1	61462525	F	20	90.00	10.00
NC_074665.1.61462528	NC_074665.1	61462528	F	21	85.71	14.29
NC_074665.1.61462796	NC_074665.1	61462796	F	25	44.00	56.00
NC_074665.1.61462526	NC_074665.1	61462526	R	23	91.30	8.70
NC_074665.1.61462529	NC_074665.1	61462529	R	21	95.24	4.76
NC_074665.1.61462797	NC_074665.1	61462797	R	23	47.83	52.17
NC_074665.1.61505867	NC_074665.1	61505867	F	32	59.38	40.62
NC_074665.1.61505978	NC_074665.1	61505978	F	22	45.45	54.55
NC_074665.1.61506726	NC_074665.1	61506726	F	26	88.46	11.54
NC_074665.1.61507695	NC_074665.1	61507695	F	20	80.00	20.00
NC_074665.1.61509380	NC_074665.1	61509380	F	20	95.00	5.00
NC_074665.1.61509555	NC_074665.1	61509555	F	29	93.10	6.90
NC_074665.1.61509729	NC_074665.1	61509729	F	22	50.00	50.00
NC_074665.1.67592096	NC_074665.1	67592096	F	25	100.00	0.00
NC_074665.1.67592104	NC_074665.1	67592104	F	31	96.77	3.23
NC_074665.1.67592111	NC_074665.1	67592111	F	30	100.00	0.00
NC_074665.1.67592156	NC_074665.1	67592156	F	31	77.42	22.58
NC_074665.1.67591787	NC_074665.1	67591787	R	23	78.26	21.74
NC_074665.1.67591803	NC_074665.1	67591803	R	23	65.22	34.78
NC_074665.1.67591845	NC_074665.1	67591845	R	22	72.73	27.27
NC_074665.1.67591866	NC_074665.1	67591866	R	24	91.67	8.33
NC_074665.1.67591875	NC_074665.1	67591875	R	24	70.83	29.17
NC_074665.1.67591901	NC_074665.1	67591901	R	21	100.00	0.00
NC_074665.1.67592097	NC_074665.1	67592097	R	20	85.00	15.00
NC_074665.1.67592105	NC_074665.1	67592105	R	27	92.59	7.41
NC_074665.1.67592112	NC_074665.1	67592112	R	25	92.00	8.00
NC_074665.1.67592157	NC_074665.1	67592157	R	28	89.29	10.71
NC_074665.1.67903381	NC_074665.1	67903381	R	20	95.00	5.00
NC_074665.1.67903442	NC_074665.1	67903442	R	21	100.00	0.00
NC_074665.1.69327377	NC_074665.1	69327377	F	21	100.00	0.00
NC_074665.1.69327391	NC_074665.1	69327391	F	23	100.00	0.00
NC_074665.1.69327396	NC_074665.1	69327396	F	26	88.46	11.54
NC_074665.1.69327453	NC_074665.1	69327453	F	33	51.52	48.48
NC_074665.1.69327495	NC_074665.1	69327495	F	24	66.67	33.33
NC_074665.1.69327738	NC_074665.1	69327738	F	30	86.67	13.33
NC_074665.1.69327454	NC_074665.1	69327454	R	26	46.15	53.85
NC_074665.1.69327496	NC_074665.1	69327496	R	22	72.73	27.27
NC_074665.1.69327517	NC_074665.1	69327517	R	20	100.00	0.00
NC_074665.1.69327739	NC_074665.1	69327739	R	26	88.46	11.54
NC_074665.1.72951972	NC_074665.1	72951972	F	23	91.30	8.70
NC_074665.1.72952008	NC_074665.1	72952008	F	26	96.15	3.85
NC_074665.1.72952018	NC_074665.1	72952018	F	23	100.00	0.00
NC_074665.1.72952029	NC_074665.1	72952029	F	24	100.00	0.00
NC_074665.1.72952041	NC_074665.1	72952041	F	26	84.62	15.38
NC_074665.1.72952048	NC_074665.1	72952048	F	25	96.00	4.00
NC_074665.1.72952053	NC_074665.1	72952053	F	25	92.00	8.00
NC_074665.1.72952059	NC_074665.1	72952059	F	22	72.73	27.27
NC_074665.1.72952191	NC_074665.1	72952191	F	23	91.30	8.70
NC_074665.1.72952212	NC_074665.1	72952212	F	28	71.43	28.57
NC_074665.1.72952250	NC_074665.1	72952250	F	29	82.76	17.24
NC_074665.1.72952279	NC_074665.1	72952279	F	33	87.88	12.12
NC_074665.1.72952302	NC_074665.1	72952302	F	24	75.00	25.00
NC_074665.1.72952009	NC_074665.1	72952009	R	24	75.00	25.00
NC_074665.1.72952019	NC_074665.1	72952019	R	23	95.65	4.35
NC_074665.1.72952030	NC_074665.1	72952030	R	23	95.65	4.35
NC_074665.1.72952042	NC_074665.1	72952042	R	23	100.00	0.00
NC_074665.1.72952049	NC_074665.1	72952049	R	24	100.00	0.00
NC_074665.1.72952054	NC_074665.1	72952054	R	24	95.83	4.17
NC_074665.1.72952060	NC_074665.1	72952060	R	25	100.00	0.00
NC_074665.1.72952077	NC_074665.1	72952077	R	25	88.00	12.00
NC_074665.1.72952093	NC_074665.1	72952093	R	23	86.96	13.04
NC_074665.1.72952105	NC_074665.1	72952105	R	21	100.00	0.00
NC_074665.1.72952280	NC_074665.1	72952280	R	20	90.00	10.00
NC_074665.1.72952303	NC_074665.1	72952303	R	21	71.43	28.57
NC_074665.1.76796643	NC_074665.1	76796643	R	20	100.00	0.00
NC_074665.1.77268564	NC_074665.1	77268564	F	24	83.33	16.67
NC_074665.1.77268618	NC_074665.1	77268618	F	25	88.00	12.00
NC_074665.1.79876664	NC_074665.1	79876664	R	20	85.00	15.00
NC_074665.1.79876673	NC_074665.1	79876673	R	22	81.82	18.18
NC_074665.1.79876696	NC_074665.1	79876696	R	24	83.33	16.67
NC_074665.1.79876759	NC_074665.1	79876759	R	20	85.00	15.00
NC_074665.1.79877002	NC_074665.1	79877002	R	23	100.00	0.00
NC_074665.1.79877006	NC_074665.1	79877006	R	23	100.00	0.00
NC_074665.1.83271646	NC_074665.1	83271646	R	20	90.00	10.00
NC_074665.1.83272504	NC_074665.1	83272504	R	20	90.00	10.00
NC_074665.1.83452340	NC_074665.1	83452340	R	21	90.48	9.52
NC_074665.1.83452353	NC_074665.1	83452353	R	21	95.24	4.76
NC_074665.1.83452362	NC_074665.1	83452362	R	24	79.17	20.83
NC_074665.1.83452365	NC_074665.1	83452365	R	24	79.17	20.83
NC_074665.1.83452376	NC_074665.1	83452376	R	25	92.00	8.00
NC_074665.1.83452409	NC_074665.1	83452409	R	24	95.83	4.17
NC_074665.1.83452427	NC_074665.1	83452427	R	21	95.24	4.76
NC_074665.1.84065082	NC_074665.1	84065082	R	22	86.36	13.64
NC_074665.1.84065121	NC_074665.1	84065121	R	21	66.67	33.33
NC_074665.1.84065160	NC_074665.1	84065160	R	20	70.00	30.00
NC_074665.1.85088149	NC_074665.1	85088149	R	23	86.96	13.04
NC_074665.1.85435112	NC_074665.1	85435112	F	29	31.03	68.97
NC_074665.1.85435208	NC_074665.1	85435208	F	38	57.89	42.11
NC_074665.1.85628074	NC_074665.1	85628074	R	23	100.00	0.00
NC_074665.1.85628078	NC_074665.1	85628078	R	22	100.00	0.00
NC_074665.1.85628104	NC_074665.1	85628104	R	20	90.00	10.00
NC_074665.1.85628108	NC_074665.1	85628108	R	22	100.00	0.00
NC_074665.1.85628134	NC_074665.1	85628134	R	23	95.65	4.35
NC_074665.1.85628164	NC_074665.1	85628164	R	20	95.00	5.00
NC_074665.1.86368778	NC_074665.1	86368778	F	21	100.00	0.00
NC_074665.1.86368790	NC_074665.1	86368790	F	25	80.00	20.00
NC_074665.1.86369065	NC_074665.1	86369065	F	23	47.83	52.17
NC_074665.1.86369115	NC_074665.1	86369115	F	25	80.00	20.00
NC_074665.1.86369148	NC_074665.1	86369148	F	23	86.96	13.04
NC_074665.1.86369157	NC_074665.1	86369157	F	20	90.00	10.00
NC_074665.1.86368779	NC_074665.1	86368779	R	21	90.48	9.52
NC_074665.1.86368791	NC_074665.1	86368791	R	22	81.82	18.18
NC_074665.1.86369116	NC_074665.1	86369116	R	22	81.82	18.18
NC_074665.1.86570231	NC_074665.1	86570231	F	21	85.71	14.29
NC_074665.1.86570261	NC_074665.1	86570261	F	30	80.00	20.00
NC_074665.1.86570291	NC_074665.1	86570291	F	26	88.46	11.54
NC_074665.1.86810236	NC_074665.1	86810236	R	21	85.71	14.29
NC_074665.1.89553702	NC_074665.1	89553702	R	22	95.45	4.55
NC_074665.1.92374301	NC_074665.1	92374301	F	27	81.48	18.52
NC_074665.1.92374321	NC_074665.1	92374321	F	26	100.00	0.00
NC_074665.1.92374341	NC_074665.1	92374341	F	25	96.00	4.00
NC_074665.1.92374361	NC_074665.1	92374361	F	20	75.00	25.00
NC_074665.1.92374381	NC_074665.1	92374381	F	21	95.24	4.76
NC_074665.1.92374401	NC_074665.1	92374401	F	21	90.48	9.52
NC_074665.1.92374421	NC_074665.1	92374421	F	20	100.00	0.00
NC_074665.1.92374501	NC_074665.1	92374501	F	20	100.00	0.00
NC_074665.1.92375658	NC_074665.1	92375658	F	22	90.91	9.09
NC_074665.1.92375663	NC_074665.1	92375663	F	27	77.78	22.22
NC_074665.1.92375669	NC_074665.1	92375669	F	31	87.10	12.90
NC_074665.1.92375832	NC_074665.1	92375832	F	28	92.86	7.14
NC_074665.1.92375836	NC_074665.1	92375836	F	28	85.71	14.29
NC_074665.1.92375845	NC_074665.1	92375845	F	23	100.00	0.00
NC_074665.1.92375847	NC_074665.1	92375847	F	26	88.46	11.54
NC_074665.1.92375858	NC_074665.1	92375858	F	21	71.43	28.57
NC_074665.1.92375863	NC_074665.1	92375863	F	20	90.00	10.00
NC_074665.1.92377220	NC_074665.1	92377220	F	20	95.00	5.00
NC_074665.1.92377229	NC_074665.1	92377229	F	21	100.00	0.00
NC_074665.1.92377231	NC_074665.1	92377231	F	20	100.00	0.00
NC_074665.1.92377242	NC_074665.1	92377242	F	23	86.96	13.04
NC_074665.1.92377247	NC_074665.1	92377247	F	25	88.00	12.00
NC_074665.1.92377253	NC_074665.1	92377253	F	24	83.33	16.67
NC_074665.1.92377257	NC_074665.1	92377257	F	22	81.82	18.18
NC_074665.1.92377273	NC_074665.1	92377273	F	22	59.09	40.91
NC_074665.1.92377415	NC_074665.1	92377415	F	23	78.26	21.74
NC_074665.1.92377419	NC_074665.1	92377419	F	24	70.83	29.17
NC_074665.1.92377430	NC_074665.1	92377430	F	24	87.50	12.50
NC_074665.1.92377441	NC_074665.1	92377441	F	25	76.00	24.00
NC_074665.1.92377446	NC_074665.1	92377446	F	20	65.00	35.00
NC_074665.1.92377452	NC_074665.1	92377452	F	23	82.61	17.39
NC_074665.1.92379994	NC_074665.1	92379994	F	25	92.00	8.00
NC_074665.1.92379998	NC_074665.1	92379998	F	24	95.83	4.17
NC_074665.1.92380009	NC_074665.1	92380009	F	25	100.00	0.00
NC_074665.1.92380020	NC_074665.1	92380020	F	23	82.61	17.39
NC_074665.1.92380025	NC_074665.1	92380025	F	22	86.36	13.64
NC_074665.1.92380031	NC_074665.1	92380031	F	22	95.45	4.55
NC_074665.1.92385572	NC_074665.1	92385572	F	25	92.00	8.00
NC_074665.1.92385576	NC_074665.1	92385576	F	26	88.46	11.54
NC_074665.1.92385585	NC_074665.1	92385585	F	30	90.00	10.00
NC_074665.1.92385587	NC_074665.1	92385587	F	29	96.55	3.45
NC_074665.1.92385598	NC_074665.1	92385598	F	33	78.79	21.21
NC_074665.1.92385603	NC_074665.1	92385603	F	30	90.00	10.00
NC_074665.1.92385609	NC_074665.1	92385609	F	26	96.15	3.85
NC_074665.1.92385613	NC_074665.1	92385613	F	30	83.33	16.67
NC_074665.1.92385629	NC_074665.1	92385629	F	28	92.86	7.14
NC_074665.1.92388758	NC_074665.1	92388758	F	35	94.29	5.71
NC_074665.1.92388762	NC_074665.1	92388762	F	32	84.38	15.62
NC_074665.1.92388773	NC_074665.1	92388773	F	34	91.18	8.82
NC_074665.1.92388784	NC_074665.1	92388784	F	31	80.65	19.35
NC_074665.1.92388789	NC_074665.1	92388789	F	31	87.10	12.90
NC_074665.1.92388795	NC_074665.1	92388795	F	31	74.19	25.81
NC_074665.1.92388558	NC_074665.1	92388558	R	21	76.19	23.81
NC_074665.1.92388564	NC_074665.1	92388564	R	22	95.45	4.55
NC_074665.1.92388573	NC_074665.1	92388573	R	25	88.00	12.00
NC_074665.1.92388575	NC_074665.1	92388575	R	27	92.59	7.41
NC_074665.1.92388586	NC_074665.1	92388586	R	29	96.55	3.45
NC_074665.1.92388591	NC_074665.1	92388591	R	30	86.67	13.33
NC_074665.1.92388597	NC_074665.1	92388597	R	29	89.66	10.34
